mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__bootstrap	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.012761306762695313	0.00030294352196737293	0.0016761302947998046	0.0001486694145147811	True	mse		0.0	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.05258932089719481	0.18375629734607823	0.41459001572099896	-0.008029032490986188	0.26942406269759556	0.18129607146537466	0.15120963447603097	151
0.0527435302734375	0.0002194624358889894	0.00467534065246582	0.00014175739171702688	True	mse		0.0	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	-0.0470358113784648	0.35637492932715287	0.4283745005907581	-0.29695368907221176	0.3146760949032489	0.14930231283578532	0.27715073647288413	159
0.11741428375244141	0.01604301852528253	0.009780645370483398	0.0026041191173644947	True	mse		0.0	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	-0.05152964026220119	0.355460380965536	0.4420846364646436	-0.23466231333826704	0.3057808428700144	0.16149023700118711	0.2601835006479136	155
0.3031287670135498	0.031530577049886724	0.024018287658691406	0.0036220812087247142	True	mse		0.0	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	-0.08727461147852544	0.36235346880993513	0.4402758625368429	-0.21196278800962154	0.2935469653362909	0.15716559573702485	0.25942893211177254	157
0.015972185134887695	0.002695419021693825	0.0022648334503173827	0.0006535547137603503	True	mse		0.1	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.09024436158617954	0.3231880065264163	0.36040812853057946	0.1261458592395719	0.34755400053376995	0.24807326308783384	0.11699920507948547	91
0.06015071868896484	0.011299736236990354	0.004496097564697266	0.00020033647985149707	True	mse		0.1	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.15315610805794078	0.39463277161981636	0.4081430479002195	0.08309521343757853	0.3591789115832553	0.27850170509217814	0.13460160675768817	45
0.12385644912719726	0.019421587775092095	0.010985660552978515	0.0036501427659428633	True	mse		0.1	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.1459850095542945	0.3804229625289657	0.407898125876171	0.1026907624955381	0.35887678359801256	0.277974821429909	0.12814993611584932	47
0.3023857593536377	0.04202141511187486	0.026279783248901366	0.004189373414035839	True	mse		0.1	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.1474777916934249	0.3863062401311286	0.4112325721728348	0.11672063516832853	0.35425512700078887	0.28197576439059957	0.12516041478405765	39
0.025761175155639648	0.005922306907340256	0.003093719482421875	0.0005528304705339715	True	mse		0.25	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.1493723593668782	0.4432853764113086	0.34269113870447754	0.11640092652651879	0.3876335685118346	0.2866288872867502	0.13098061687645532	21
0.07655014991760253	0.007551224571607694	0.0069736003875732425	0.001089804357657884	True	mse		0.25	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.14679534713777842	0.4162807659996266	0.38684292418778277	0.08861881060980703	0.38955346254379764	0.28436760520424514	0.13870531735378863	27
0.1409607410430908	0.015538996236434758	0.012073707580566407	0.002135710074910422	True	mse		0.25	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.1413231908753817	0.41301121470478264	0.387958881705204	0.08764296060772125	0.39028472948801973	0.28275842065999807	0.1397783817206532	33
0.29180140495300294	0.051912150773932256	0.024733543395996094	0.004774186601221184	True	mse		0.25	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.15419396279338038	0.41318708519427894	0.3846949606144243	0.10083949294945516	0.3888522299907329	0.2871449014119221	0.13276664494058812	19
