mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.008516693115234375	0.010195114760141696	0.0011310482025146484	0.0003191977639825151	0.01	0.1	epsilon_insensitive	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 1}	-2.6520415776353277	-3.1504282132243686	-2.1330482011070107	-1.6479716628860581	-0.8278824598930485	-2.3582446815955214	-1.5648683155804304	-1.9413123652694613	-2.944757876525223	-0.950264861751152	-1.8382293407886992	-2.593828063113829	-1.366212362502052	-1.646670496955411	-1.8197288826539033	-1.8672509669455488	-2.0278906042553193	-1.3984065075549443	-2.0904305890341193	-1.6872126135389887	-2.1012214795999355	-1.310011126017765	-1.868944266840646	-2.6532138554216878	-1.5659514322916661	-2.0278906042553193	-2.436700431034483	-1.6178516209476306	-1.3011311920938855	-1.8297984072155042	-1.680756588785047	-1.6164880335899214	-2.658456834532375	-1.3936693183721318	-1.8641384901727212	-1.8451551044955647	-3.3211962661475827	-1.301807766272189	-1.6078027652370195	-1.6229112016679297	-1.331492019368723	-1.1003692528735631	-1.9454640459912977	-2.9732812337549808	-2.8498450728363323	-2.117929551294722	-1.4874831388390186	-1.7215293236363634	-1.6807565887850466	-2.0003194755936686	-1.9068049426155027	0.5576666640167612	180
0.007324175834655762	0.007629521468669679	0.0010935354232788086	0.0001977415115102999	0.01	0.1	epsilon_insensitive	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 2}	-2.6475878739316245	-3.1504282132243686	-2.1330482011070107	-1.6454908392950611	-0.8262863101604281	-2.3582446815955214	-1.55998440151652	-1.9399241017964073	-2.9437599526497906	-0.9487148946675443	-1.8368647733961154	-2.593828063113829	-1.363878164505007	-1.64614415635435	-1.8155909060901143	-1.8672509669455488	-2.026957906382979	-1.3940635130494492	-2.087765167204209	-1.6860099400171378	-2.1012214795999355	-1.3052029098815696	-1.8666352144837712	-2.652296921017403	-1.5650595703124996	-2.023963455319149	-2.4349948275862077	-1.6164062344139647	-1.2996769610870906	-1.8297984072155042	-1.6793121028037388	-1.6145496850944698	-2.6568043340937013	-1.3924940378496062	-1.860550104228707	-1.8433956698240865	-3.3158454255883907	-1.301411375739645	-1.6078027652370195	-1.6211262130401813	-1.328658088235294	-1.0982998452696728	-1.941895742697327	-2.9732812337549808	-2.8498450728363323	-2.1151191935165055	-1.4874831388390186	-1.7211395636363633	-1.6771471183800624	-1.9994158476253312	-1.9050531113242108	0.5578262780523305	179
0.0028328943252563478	0.0004380942694735171	0.0	0.0	0.01	0.1	epsilon_insensitive	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 3}																																																					627
0.0028210973739624026	0.0006019930171496051	0.0	0.0	0.01	0.1	epsilon_insensitive	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 4}																																																					628
0.003968677520751953	0.000791126227517834	0.0	0.0	0.01	0.1	epsilon_insensitive	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 5}																																																					629
0.003997554779052734	0.0010201577572050704	0.0	0.0	0.01	0.1	epsilon_insensitive	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 6}																																																					630
0.003658647537231445	0.0009316781581954829	0.0	0.0	0.01	0.1	epsilon_insensitive	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 7}																																																					631
0.003526630401611328	0.000808484555749675	0.0	0.0	0.01	0.1	epsilon_insensitive	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 8}																																																					632
0.0031286001205444334	0.0007499498275630252	0.0	0.0	0.01	0.1	epsilon_insensitive	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 9}																																																					633
0.003086543083190918	0.000773693137585394	0.0	0.0	0.01	0.1	epsilon_insensitive	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.1, 'estimator__loss': 'epsilon_insensitive', 'preprocessing_2__k': 10}																																																					634
