mean_fit_time	mean_score_time	mean_test_score	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.045427163441975914	0.0008077621459960938	0.7635846131523307	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	28	0.8801791030840401	0.592552498376317	0.8214245895494038	0.011230384182104982	0.000188321199806464	0.12505309393662126
0.034166415532430015	0.0003655751546223958	0.8348929567169532	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	7	0.9150234277041017	0.7310129797236061	0.8601268068485391	0.014925908913728508	4.13106009749318e-06	0.07781914534256247
0.028556664784749348	0.0003551642100016276	0.48151013904151285	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	29	0.9999881648243555	-0.523490251663917	0.9984401517717618	0.011017361484380702	1.070555763583789e-05	0.7213298196265328
0.054280598958333336	0.0003845691680908203	0.4789318077408323	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	48	0.9997847777437259	-0.5318479629913582	0.9994790335157102	0.018805171946000863	3.9756610831956336e-05	0.7254776518954815
0.0002342065175374349	0.0	0.0	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	57	0.0	0.0	0.0	8.999753104459167e-06	0.0	0.0
0.00022745132446289062	0.0	0.0	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	57	0.0	0.0	0.0	8.261355714744614e-06	0.0	0.0
0.00025208791097005207	0.0	0.0	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	57	0.0	0.0	0.0	4.0153696771764573e-05	0.0	0.0
0.00025661786397298175	0.0	0.0	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	57	0.0	0.0	0.0	3.4330251716500384e-05	0.0	0.0
0.00022872289021809897	0.0	0.0	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	57	0.0	0.0	0.0	7.64262852997545e-06	0.0	0.0
0.00022800763448079428	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	57	0.0	0.0	0.0	7.439101170753836e-06	0.0	0.0
