mean_fit_time	mean_score_time	mean_test_score	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.013125737508138021	0.0004324913024902344	0.11077684871027625	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	82	0.09017847045809557	0.11881393132206897	0.12341381480632918	0.00038096321440238696	5.9431779051050525e-05	0.014707365498961036
0.021041393280029297	0.00036644935607910156	0.10757811972013602	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	84	0.09023482057983678	0.11924662243755557	0.11328710166363543	0.004443305097154722	1.215700987241932e-06	0.0125203830296798
0.020284493764241535	0.00037558873494466144	0.1609961842988078	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	2	0.15546680431749338	0.144335609853111	0.18331981315007817	0.0016393725337627335	1.7672305313459735e-05	0.016382064469768517
0.03261566162109375	0.0003737608591715495	0.1557051468046302	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	11	0.14549522467029585	0.13965686919336884	0.18212152847640417	0.01105915259930978	1.768409530709586e-05	0.01877540255646696
0.0364373524983724	0.0003712972005208333	0.13607811926023877	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	31	0.06761088878826205	0.1396252955482552	0.20138925810795782	0.010725817454097692	1.3738005040352131e-05	0.05464499816845996
0.03946463267008463	0.0004336833953857422	0.15482162122545803	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	13	0.15070729976333164	0.12252828340424815	0.19144860375748918	0.009105675067777935	2.578082909708571e-05	0.028272935169817225
0.04468433062235514	0.0003692309061686198	0.11938987314946281	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	59	0.05953548956486199	0.09170953848829122	0.20745190897502908	0.00820799959793653	7.320999115579306e-06	0.06345956224950874
0.000265041987101237	0.0	0.0	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	99	0.0	0.0	0.0	1.2412022276150155e-05	0.0	0.0
0.00025693575541178387	0.0	0.0	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	99	0.0	0.0	0.0	1.272409874161778e-05	0.0	0.0
0.0002567768096923828	0.0	0.0	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	99	0.0	0.0	0.0	7.80858762077753e-06	0.0	0.0
0.008893569310506185	0.0003746350606282552	0.07037255609964192	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	97	-0.011091481230954381	0.08369910539197867	0.1389205109333127	0.0019062221730643599	5.908848538538967e-06	0.06193448444461778
0.01094206174214681	0.0003749529520670573	0.06925048026002682	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	98	-0.011871488808431252	0.08454466955771911	0.13547481292097796	0.00091540061992005	9.5849672273787e-06	0.061091284297745546
0.01210625966389974	0.0003723303476969401	0.10809916650867675	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	83	0.03160895029238242	0.10959133318684278	0.18354901152595038	0.0007959352154865605	2.3327958085346002e-05	0.06200697297983347
0.01748792330423991	0.00041333834330240887	0.11224633925527915	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	79	0.03280850873135355	0.11127900374705124	0.19313587375750585	0.0021836414813554187	5.875791364074688e-05	0.06542392933900422
0.02040235201517741	0.0004086494445800781	0.12590616258839812	1.0	False	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	53	0.05541212711181698	0.10839445299690809	0.21444206274724087	0.0006723006648567524	9.538729778637547e-06	0.06606530189411122
0.042296806971232094	0.0004906654357910156	0.11713060335638008	1.0	False	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	68	0.05203408576321222	0.11059219737348136	0.18919706261663982	0.006894180404447135	0.0001277248776132261	0.05615949970804988
0.026073376337687176	0.0004177093505859375	0.12207778057847685	1.0	False	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	54	0.052645647724562705	0.1091659551821843	0.20491778676994987	0.0010294857987452413	4.570180064966292e-05	0.06280267547279447
0.00027680397033691406	0.0	0.0	1.0	False	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	99	0.0	0.0	0.0	1.3499629656688753e-05	0.0	0.0
0.00026075045267740887	0.0	0.0	1.0	False	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 9}	99	0.0	0.0	0.0	9.539391891558111e-06	0.0	0.0
0.00026981035868326825	0.0	0.0	1.0	False	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 10}	99	0.0	0.0	0.0	3.279466597965812e-05	0.0	0.0
