mean_fit_time	mean_score_time	mean_test_score	param_estimator__epsilon	param_estimator__fit_intercept	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.05026658376057943	0.0007445017496744791	0.4855344634964646	1.0	True	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	137	0.4619903002624749	0.49171271032287966	0.502902112493872	0.024193597281770486	4.3672632308046605e-05	0.017264148275839962
0.06838806470235188	0.0011320908864339192	0.5712246958989537	1.0	True	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	121	0.46234361882174746	0.49163056316495324	0.7597079181523618	0.015051893635477142	0.0005338601166300728	0.1338105560811107
0.06491764386494954	0.0007822513580322266	0.748952127943842	1.0	True	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	56	0.7382759290307195	0.7499843780988245	0.7585968623520606	0.008154866443195873	9.512871429090502e-06	0.008328083998741421
0.07071471214294434	0.0008038679758707682	0.7490030728737997	1.0	True	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	55	0.7383541090748339	0.7500308070982349	0.7586250860942056	0.007457970481683376	1.4264437450526284e-05	0.008307488035202738
0.13530468940734863	0.0009742577870686849	0.7346097031789675	1.0	True	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	69	0.7204861477786095	0.7354323027597556	0.7479116983358981	0.01637776056902194	0.00010580634629356516	0.011211601006435683
0.22723833719889322	0.0010602474212646484	0.7387505496845985	1.0	True	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	63	0.7244688942325612	0.740247638068761	0.7515361677242482	0.04825461401153186	0.00014954946723671374	0.01110082468578562
0.22331865628560385	0.0009247461954752604	0.7392672781323089	1.0	True	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	61	0.7267139471898181	0.7404481376119032	0.7506406733814253	0.022728342948148145	1.5673289143466227e-05	0.009803727013935412
0.25967200597127277	0.0009523232777913412	0.6680175926975118	1.0	True	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	99	0.6461568309433563	0.6705524546627318	0.6873451011965627	0.007233306863786705	1.5279057736847178e-05	0.016910402503065042
0.27179161707560223	0.0009829203287760417	0.6165707247448419	1.0	True	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	111	0.6390002461691966	0.5543021525685348	0.6564081249322623	0.004828483438470581	1.1185081536457813e-05	0.04459958000498524
0.2898985544840495	0.0011301040649414062	0.5799992316683827	1.0	True	10	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	116	0.6415053658393635	0.5609937753605473	0.5374940276344986	0.012955235091536397	0.00013785845230052964	0.04453851026749285
0.037013848622639976	0.0006850560506184896	0.4820634474720664	1.0	False	1	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	138	0.4583125142488479	0.4878151686438338	0.5000644073293329	0.002026369126570023	2.2309944137448953e-05	0.017523722925039766
0.04707527160644531	0.0007538000742594401	0.5500270304704182	1.0	False	2	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	124	0.4570523257914988	0.4866275042456557	0.7064081032833414	0.007473120167803621	1.085321131050401e-05	0.11123333012062826
0.056820948918660484	0.0007836023966471354	0.7085582353960465	1.0	False	3	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	86	0.6981547683809586	0.7085064194475762	0.7190142839396337	0.00261200944716916	1.5214435036243319e-05	0.008515992598886437
0.07967201868693034	0.0008570353190104166	0.7132023160772719	1.0	False	4	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	82	0.7031412469578361	0.712610730350337	0.7238557113069763	0.005413392246159908	6.063034416846682e-05	0.008467035861204555
0.1586602528889974	0.0009818077087402344	0.6861118932392718	1.0	False	5	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	93	0.6719080731345449	0.6861184681098382	0.7003101837173873	0.024102995128425123	0.00015337648362980815	0.01159518511921014
0.21224451065063477	0.0008863608042399088	0.7387713671991347	1.0	False	6	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	62	0.7244757555141553	0.740176625627458	0.7516627724545901	0.019802263426976364	1.920548434828849e-06	0.011143510742591654
0.23462462425231934	0.000911871592203776	0.7387216381123527	1.0	False	7	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	64	0.724317947726024	0.7404315995900113	0.7514164269732183	0.013295377791106391	1.4390075016291425e-05	0.011128852626635379
0.25631340344746906	0.0009401639302571615	0.6680259701035975	1.0	False	8	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	98	0.6535478998788008	0.6730037733085579	0.6775273025491626	0.004206875942344527	3.143892490246108e-05	0.010403137692523046
0.271625280380249	0.0011157989501953125	0.5764189101203152	1.0	False	9	{'estimator__epsilon': 1.0, 'estimator__fit_intercept': False, 'preprocessing_1__k': 9}	117	0.5058788815566757	0.5436067657851098	0.6797762739845411	0.019149557913378	0.00019994701845309646	0.07468876035954866
