mean_fit_time	mean_score_time	mean_test_score	param_estimator__C	param_estimator__average	param_estimator__fit_intercept	param_estimator__loss	param_estimator__random_state	param_estimator__shuffle	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.15150960286458334	0.005055586496988933	0.5181769077959157	0.01	True	True	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	35	0.5141003998397429	0.5207182377407458	0.5197120858072586	0.0009487615514870384	0.0003333033940340646	0.002911645956713663
0.08871801694234212	0.004865010579427083	0.517991230217631	0.01	True	True	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	36	0.5140329099246785	0.5203586566564848	0.5195821240717298	0.0003207152239163712	0.00010535661588568471	0.002816851122559413
0.14891203244527182	0.004712263743082683	0.5248576179425809	0.01	True	True	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	1	0.5207778566061824	0.5268652855368094	0.5269297116847509	0.00203170226589634	8.086229716888832e-05	0.0028849468052419866
0.08804090817769368	0.004700104395548503	0.5248505442798151	0.01	True	True	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	2	0.5207607604039302	0.5268387479152918	0.5269521245202233	0.0006821865192799978	1.8182792853830715e-05	0.0028922842964483803
0.14671111106872559	0.004654645919799805	0.5048902235223098	0.01	True	False	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	73	0.5013530459006703	0.5058292868501899	0.5074883378160693	0.001960334372588296	2.0124373569802617e-05	0.002591245732862462
0.0866842269897461	0.004723707834879558	0.5048168289821878	0.01	True	False	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	74	0.5012983363108796	0.505727045452678	0.5074251051830059	3.0203660067793455e-05	3.000434642140637e-05	0.002582723978086898
0.14811150232950845	0.00469970703125	0.5086279352993841	0.01	True	False	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	38	0.5044852596275515	0.5098171050124147	0.511581441258186	0.0003679947496188672	3.1533204377700464e-05	0.003016570004550501
0.0868700345357259	0.0047562917073567705	0.5086240755851554	0.01	True	False	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	39	0.5044684398425965	0.5098006143081883	0.5116031726046815	8.020658346536288e-05	2.9922138535558553e-05	0.003029222718970346
0.13805651664733887	0.00467220942179362	0.5062704975142281	0.01	False	True	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	52	0.49920359559724137	0.5201845084376227	0.4994233885078202	0.0012178714606018127	3.417758028076138e-05	0.009839100643627374
0.07845950126647949	0.004834493001302083	0.5166213492510363	0.01	False	True	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	37	0.5153338296199739	0.5197603790353531	0.5147698390977818	0.0001749418426137936	0.00014652696301952002	0.002231539426405269
