mean_fit_time	mean_score_time	mean_test_score	param_estimator__C	param_estimator__average	param_estimator__fit_intercept	param_estimator__loss	param_estimator__random_state	param_estimator__shuffle	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.028240362803141277	0.001550436019897461	0.7197227833968872	0.01	True	True	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	61	0.7236123154739006	0.7207208584197051	0.7148348900705438	0.00035679520700606987	4.7567942263391255e-05	0.003652225184820953
0.020822842915852863	0.0014540354410807292	0.7196149842041898	0.01	True	True	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	63	0.7234971533950999	0.7207261421770839	0.7146213713557001	0.00026088558934290806	3.6034785925749333e-05	0.0037077475807897036
0.027831872304280598	0.0014888445536295574	0.7226551700408629	0.01	True	True	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	1	0.7254664384200789	0.724162413195872	0.7183364516283995	0.0002128265080221849	1.5883441842847663e-05	0.0030997965012726104
0.020868698755900066	0.001538674036661784	0.7226279286613788	0.01	True	True	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	3	0.7254618222856173	0.7241200957530608	0.7183016594022524	8.312352057309015e-05	2.156893997923196e-05	0.0031077323819130574
0.027940114339192707	0.001513083775838216	0.7196519129606075	0.01	True	False	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	62	0.7235360457361004	0.7206531606538986	0.7147662466626397	9.655929560169767e-05	3.436555691565328e-05	0.0036496049812831653
0.020585934321085613	0.0014959176381429036	0.7195423772921562	0.01	True	False	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	64	0.723380665811713	0.72059492104698	0.7146512625622221	0.00023615047006756226	4.6048881952273715e-05	0.0036406693148351996
0.02819649378458659	0.0014389355977376301	0.7224539758599423	0.01	True	False	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	6	0.7253378618276038	0.7241586747108331	0.7178651788193009	8.711436284958593e-05	1.2737493839040867e-05	0.003280227377396782
0.020882527033487957	0.0015091896057128906	0.722438950819924	0.01	True	False	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	8	0.725335941471417	0.7241389116898973	0.7178417861120092	0.00014215311103305106	8.164458495052863e-06	0.0032871551828326756
0.02505207061767578	0.0015379587809244792	0.7143068774050123	0.01	False	True	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	82	0.7155253308453519	0.71544665256366	0.7119485591413375	0.00020466657763663535	4.677597262536084e-05	0.001667861482726239
0.018489837646484375	0.0014147758483886719	0.7179368896360644	0.01	False	True	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	76	0.7219160514959729	0.7196922527440405	0.7122020718459074	0.00022728957216713058	6.672568939839924e-05	0.004155440542675373
0.025438308715820312	0.0014763673146565754	0.7158099848086893	0.01	False	True	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	80	0.721911960525083	0.7096134060841195	0.715904138778988	0.0002952236287253062	4.8379719375824086e-05	0.005021335979725969
0.01907944679260254	0.0014729499816894531	0.717675175049141	0.01	False	True	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	78	0.7210074643401866	0.718724058140705	0.7132937574469211	0.00016289741864553058	3.816236741642839e-05	0.0032352833336546584
0.026067097981770832	0.0016244252522786458	0.7152936577923322	0.01	False	False	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': False, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	81	0.7163899664554505	0.716585133304442	0.7129057929409203	0.00027654227984649836	0.00018929757880952464	0.0016903232846655339
0.01879429817199707	0.0014255841573079426	0.7187341345947249	0.01	False	False	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': False, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	67	0.7224359470943469	0.7199170411313587	0.7138491431460399	8.161301641548387e-05	2.017076915895742e-05	0.003603973626943754
0.025034268697102863	0.0014869372049967449	0.7163557597265121	0.01	False	False	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': False, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	79	0.7216200505908553	0.7124449413660842	0.715001899829053	0.0001591808249233074	6.013233985828261e-05	0.00386614082300153
0.018584330876668293	0.0014543533325195312	0.719235814044566	0.01	False	False	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': False, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	66	0.7235402672592202	0.720882087569191	0.7132847705451708	0.00014914885664378216	4.6362452920467814e-05	0.004345627170594695
0.028084834416707356	0.0014840761820475261	0.7182476784712751	0.1	True	True	epsilon_insensitive	3111696	True	{'estimator__C': 0.1, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	74	0.7222199106308997	0.7195759439434578	0.7129468885271444	0.00020718417528613873	5.093546956594475e-05	0.0039004842901491604
0.020850499471028645	0.0014650821685791016	0.7182270004014076	0.1	True	True	epsilon_insensitive	3111696	False	{'estimator__C': 0.1, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	75	0.7224780495596871	0.7192884375166007	0.7129142012977666	0.00014807672751656077	4.038550816279124e-05	0.003975930439204049
