mean_fit_time	mean_score_time	mean_test_score	param_estimator__C	param_estimator__average	param_estimator__fit_intercept	param_estimator__loss	param_estimator__random_state	param_estimator__shuffle	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
1.5745601654052734	0.06818373998006184	0.22930335937693397	0.01	True	True	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	102	0.2305371355777216	0.2302445132514801	0.2271284256002679	0.15372313010142674	0.006330752148023875	0.0015425421323674215
0.8055671056111654	0.06390150388081868	0.22925608194041702	0.01	True	True	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	103	0.23050603942904713	0.23016416402175066	0.2270980386205771	0.06915464192471389	0.014862713167623888	0.001532335407490896
1.368254025777181	0.05883049964904785	0.3119269730357088	0.01	True	True	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	1	0.31254267567363136	0.3131949341350795	0.3100433074513059	0.0839866331384041	0.0013121505507225604	0.0013583085957646036
0.6722579002380371	0.054537296295166016	0.3119247055530812	0.01	True	True	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	2	0.3125403870475305	0.3131966832819777	0.3100370444826891	0.0059627672324860615	0.0017513022838677298	0.0013614025781065685
1.3118000825246174	0.05629467964172363	0.22845589917321266	0.01	True	False	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	104	0.22968137889609475	0.22940710185723745	0.22627921308986287	0.028828010858391883	0.0008028378338991344	0.0015432159887274366
0.7140665054321289	0.06253623962402344	0.22840035801714578	0.01	True	False	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	105	0.22965039435519652	0.2293005834731786	0.22625009247294936	0.03465599761781096	0.008345102633975912	0.0015271581799570352
1.5282554626464844	0.07007869084676106	0.3080647203474203	0.01	True	False	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	19	0.3083955036623365	0.3095573496888596	0.30624130669871374	0.008977324476611129	0.0018717378236061727	0.0013738257959311263
0.7836445172627767	0.06473565101623535	0.30806212760213947	0.01	True	False	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': True, 'estimator__fit_intercept': False, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	20	0.308393230496693	0.3095582453804876	0.30623490593592817	0.03459720602380925	0.003575403365991747	0.0013767995730550706
1.420312801996867	0.07073203722635905	0.25317498110867676	0.01	False	True	epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	97	0.25560904698610354	0.25359836825212756	0.2503175207855943	0.04059544915675313	0.006033857482254043	0.002180903205241688
0.6192570527394613	0.06015865008036295	0.2513183615607722	0.01	False	True	epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	99	0.25225689768604487	0.25365617818863184	0.24804200599202864	0.00845504034716883	0.002922739279755295	0.0023861215405327776
1.3062275250752766	0.06283299128214519	0.26490034887456865	0.01	False	True	squared_epsilon_insensitive	3111696	True	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': True}	93	0.23828340668390124	0.30667579546791945	0.24974192432279163	0.05004476673744427	0.0019154914483106847	0.029907785087412733
0.593183437983195	0.053990443547566734	0.2817247087898864	0.01	False	True	squared_epsilon_insensitive	3111696	False	{'estimator__C': 0.01, 'estimator__average': False, 'estimator__fit_intercept': True, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'estimator__shuffle': False}	83	0.27313655670032166	0.2909879575632027	0.2810496378706171	0.010725837857852968	0.0015125890777456135	0.00730342194100589
