mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__max_features	param_estimator__max_samples	param_estimator__n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.007574005126953125	0.002194776046882033	0.0	0.0	0.0	0.0	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 10}																																																					100
0.006911063194274902	0.001994559067854829	0.0	0.0	0.0	0.0	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 50}																																																					79
0.004861922264099121	0.0017709389644308177	0.0	0.0	0.0	0.0	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 100}																																																					78
0.004029836654663086	0.0007736891635847155	0.0	0.0	0.0	0.0	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 200}																																																					72
0.004056968688964844	0.0007058099213867557	0.0	0.0	0.0	0.1	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 10}																																																					76
0.004095797538757324	0.0010734566615013357	0.0	0.0	0.0	0.1	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 50}																																																					75
0.004384179115295411	0.0015193514279314973	0.0	0.0	0.0	0.1	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 100}																																																					74
0.004265813827514648	0.0012026342794477062	0.0	0.0	0.0	0.1	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 200}																																																					73
0.0038040637969970702	0.00010290132616262582	0.0	0.0	0.0	0.25	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.25, 'estimator__n_estimators': 10}																																																					80
0.0038225650787353516	0.00017156939558851276	0.0	0.0	0.0	0.25	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.25, 'estimator__n_estimators': 50}																																																					71
0.0038376998901367186	0.00010094065147390732	0.0	0.0	0.0	0.25	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.25, 'estimator__n_estimators': 100}																																																					70
0.003800950050354004	0.00010188313676795617	0.0	0.0	0.0	0.25	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.25, 'estimator__n_estimators': 200}																																																					65
0.0038041400909423827	8.981999730441241e-05	0.0	0.0	0.0	0.5	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.5, 'estimator__n_estimators': 10}																																																					66
0.0038579702377319336	0.00016453632352871972	0.0	0.0	0.0	0.5	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.5, 'estimator__n_estimators': 50}																																																					67
0.004199929237365722	0.0008626516621085649	0.0	0.0	0.0	0.5	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.5, 'estimator__n_estimators': 100}																																																					68
0.0043071889877319336	0.0008968124656616109	0.0	0.0	0.0	0.5	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.5, 'estimator__n_estimators': 200}																																																					83
0.004226622581481934	0.0008217142076197555	0.0	0.0	0.0	1.0	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 1.0, 'estimator__n_estimators': 10}																																																					98
0.004213590621948243	0.000811186043651806	0.0	0.0	0.0	1.0	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 1.0, 'estimator__n_estimators': 50}																																																					97
0.00428396224975586	0.0007998802984856978	0.0	0.0	0.0	1.0	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 1.0, 'estimator__n_estimators': 100}																																																					96
0.00436549186706543	0.0008640731764405498	0.0	0.0	0.0	1.0	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 1.0, 'estimator__n_estimators': 200}																																																					95
0.004228348731994629	0.0007985907683088042	0.0	0.0	0.1	0.0	10	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 10}																																																					94
0.004418802261352539	0.000862911788465767	0.0	0.0	0.1	0.0	50	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 50}																																																					93
0.004526505470275879	0.0014339830563364496	0.0	0.0	0.1	0.0	100	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 100}																																																					92
0.0044270849227905276	0.001288546564207851	0.0	0.0	0.1	0.0	200	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 200}																																																					91
0.014015483856201171	0.003020542291363834	0.0016101598739624023	0.00032840072544773006	0.1	0.1	10	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 10}	0.2409150383375539	0.4050204991801659	0.4721527938790492	0.5776975256238768	0.4838369177428282	0.2204685286935304	0.36961083159003927	0.2646069873646518	0.3964440309869738	0.2927240710804304	0.47361040956987166	0.13541522860703437	0.3820256353717071	0.23018562265488163	0.40008860957722114	0.31685604463059047	0.315844186888135	0.4629759206872156	0.48590629549460296	0.3760796616361106	0.07463630535697363	0.2807348645506297	0.46426612472901907	0.4925684040400278	0.5501377492262611	0.2544622313965885	0.6872968780061015	0.2819086422021294	0.3586468273736979	0.27116287619703694	0.23428897481283806	0.25844143091525484	0.3557956465552561	0.3583947347370051	0.579131761074549	0.34004514730348623	0.3063296494366746	0.3651209336119682	0.371999118278034	0.28729893019201014	0.45367329658115274	0.38632807734871955	0.3209290357505713	0.31120948471865917	0.18234606434541412	-0.0707127671752501	0.2767643561287806	0.11639167445485643	0.3339508460019164	0.4980174785145792	0.3453021865179482	0.1353031282603308	64
0.04968292713165283	0.009498791014041868	0.005059547424316406	0.0013161404425613911	0.1	0.1	50	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 50}	0.4328391039522219	0.46258843502753777	0.42439578285818447	0.39179512156937646	0.4101776422100668	0.42165873085417527	0.4936391158745179	0.3342405570605016	0.267119824078093	0.5142765995952479	0.4798967914111625	0.3268644040890044	0.5134849623061717	0.3494119083506261	0.4535265545655044	0.4374451342042076	0.4070903970249532	0.5268844216226569	0.42199509554372006	0.46597405755657884	0.39913657784359824	0.5213803628931004	0.3232870831437227	0.3609285689526268	0.39681181271323973	0.3707328563920508	0.5742097318849991	0.4121702538969656	0.3390005713341564	0.507363778986849	0.4568259318682175	0.5318762803898234	0.47326662664995933	0.346228137337676	0.38731615882590376	0.4691417004620648	0.40355974296954866	0.33492872172332167	0.46676839545643944	0.2954361286773587	0.6039141329613655	0.402399601265377	0.33339700713633236	0.43214603033867494	0.3909495622444782	0.4112826778989256	0.4222778623644734	0.3900771551673198	0.36830350897006503	0.35325897180531585	0.42052094769327547	0.07145398455349611	59
0.0941229248046875	0.01767604091120489	0.009178338050842285	0.0016036417419501327	0.1	0.1	100	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 100}	0.3891762433325533	0.43529664639735843	0.40227988393536374	0.4510110298790143	0.3418341065532202	0.3550101218791243	0.5014846899212119	0.36686653197947583	0.3590712906574256	0.5159285481502114	0.45819223753502114	0.3384833312231197	0.39375890603384267	0.4094674667041407	0.4068006043141337	0.4114492430619838	0.3377381000280243	0.43253359356440046	0.3965527736930281	0.428595206051964	0.3474617675267929	0.44608441298196355	0.41132368690215715	0.4547620104807236	0.43967075883307916	0.5236856813835347	0.5313564827308426	0.3269022137525669	0.4437797602673952	0.502466387696656	0.356622495739388	0.46826727577905825	0.5361441477376274	0.40569779540952466	0.41546577362574955	0.5006524159966856	0.4484413362096831	0.2845678246494586	0.4637540977377177	0.37765653740504446	0.48786181195222766	0.5168058481792248	0.461666683434813	0.36183204448292394	0.31258920107565236	0.3799189274437913	0.35945941507737256	0.4536219962124004	0.28420328675531725	0.4575271125337361	0.4179295379876053	0.0640155188597702	60
