mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.9628138685226441	0.06442066427559867	0.015138335227966308	0.0015505164035468243	mse	0.0	10	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10}	0.42664569666542196	0.4261686926845566	0.3962424141808555	0.4084197720466215	0.40452716735492855	0.3755707742036398	0.4210953515270168	0.43113364943718413	0.42399575458443406	0.4308666559428137	0.40599945949809435	0.4308728550856573	0.41554534538201615	0.4189523115521534	0.41805411449069285	0.39652811730335613	0.3987296639625404	0.40991916748084833	0.44178013042232755	0.4129752822490188	0.41877942140301794	0.40170204457007597	0.42830938708350885	0.3988781253572573	0.4060174244960352	0.41057860315888595	0.4303261474120167	0.3995783305820537	0.41712963066722875	0.4221525299910174	0.39703329760010864	0.41051676257021374	0.4381861661911304	0.42814130484063684	0.40293009698576665	0.4209681092416291	0.39214278262680025	0.43688745985699884	0.4273890345052159	0.40520504745317565	0.40451488589145845	0.4185262772494345	0.42855796134163593	0.4103384240487393	0.4139339709519838	0.41317709229928734	0.41891974391645836	0.41881551704964304	0.4338572951396872	0.4336404010741627	0.41562261900113573	0.013747473126895568	11
4.863844714164734	0.13031733530414089	0.06700614929199218	0.0027615757337815794	mse	0.0	50	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50}	0.4581348939984128	0.47600527456350517	0.44850512915460206	0.45844878157003455	0.4507302923599563	0.4407145174195074	0.45763019490878665	0.4719659424333753	0.464852844338283	0.4606586946505936	0.450759686886249	0.46973482739257044	0.4560312076817199	0.4594813616301616	0.45952004320794493	0.4437702970764412	0.44993506921285475	0.44886350233086736	0.4823287900334071	0.45476758943101847	0.4687721311694052	0.45570851345645946	0.46640449710183196	0.44637738847079467	0.45079770851039225	0.4567062929463881	0.4713676141095291	0.4516435705541042	0.4561978960645344	0.4661694217307356	0.4308768668162646	0.45478079793299175	0.4810039634214479	0.46569801310778536	0.45185675058326313	0.4645563811366954	0.45571925130044466	0.4756335114394613	0.4488978259149966	0.4565123596246402	0.4532991307429346	0.4536347294507901	0.45926714520058765	0.4665290233155419	0.46812582084515253	0.45073360988784417	0.4606106413006824	0.45171627383087287	0.4749792026591354	0.46794787894428613	0.45890685866559344	0.010311843959274734	5
9.783892350196838	0.335312763206917	0.12806422710418702	0.009151946819101798	mse	0.0	100	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100}	0.4690154310735659	0.4818983444613584	0.4590572928965465	0.4638191574971501	0.45698170779362435	0.43806514822154186	0.470397038061824	0.4760313045455862	0.4687669087797175	0.4682000073104313	0.4524165136307554	0.4733496629341746	0.46504871933839165	0.4611385541360563	0.4602044892165138	0.4471347347563591	0.4546715298255508	0.45082038882597986	0.4919106893187831	0.45889173091437796	0.47715468867098887	0.4615323929615117	0.47811165242634646	0.4596193995203256	0.4547186523379979	0.4649165815717732	0.47384188080913625	0.4528960744269671	0.464875448820391	0.47286003157865564	0.44416505665869677	0.4531285282846189	0.4889312634900109	0.4722809378270004	0.4644272881345274	0.4674453990141678	0.45702459021658004	0.48066502762267893	0.45859675558246515	0.4585645170181142	0.46155265264108336	0.4663306762756203	0.46691235548873933	0.47019268352442234	0.471692710560512	0.4600402634371378	0.4669893198032138	0.45610492371988254	0.47789870726864014	0.46918629433407943	0.46480914384338207	0.010665932803444723	2
17.542805395126344	1.3006476579952573	0.24879735469818115	0.031087918558641972	mse	0.0	200	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 200}	0.4694046781539871	0.48464001785761757	0.46021812347645574	0.46502009732100336	0.4579801772333363	0.43949386840968874	0.4706974927840273	0.47813492020504755	0.4713377940628698	0.4691035341046801	0.4551472082630753	0.4746372021525729	0.4689753694141524	0.46521879754098094	0.46301353218893904	0.4514175967690849	0.45757540799036833	0.45750697865277756	0.4932874480593279	0.4598843271654959	0.47837910061921396	0.46275426168508094	0.4823537597166686	0.46150655283972963	0.45610839773566125	0.46501951748336745	0.4794184540160934	0.4544526034274502	0.46907888710806667	0.47455825508011584	0.4432551695076089	0.4591825233280553	0.4897238713521267	0.47783386748408163	0.46624588721839655	0.4717429970562582	0.45691030587787385	0.4854666385617493	0.4608331372936122	0.4610361613151689	0.4644581527454973	0.46480462463618577	0.4711772601056632	0.47224738843242386	0.4713485798807616	0.46033714034831086	0.4674563195798226	0.4575267869013494	0.4833708368054689	0.4738167328809507	0.46710156125163227	0.010937847644263582	1
0.19963450908660887	0.018070861175352292	0.0027150583267211916	0.00027356880545380936	mse	0.1	10	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 10}	0.44215382346966536	0.4508890227564657	0.41465581883057534	0.43614408920625336	0.4313983077776785	0.4111323175604009	0.4349373121706832	0.4415627453807597	0.4430768925194597	0.4430068186747954	0.4281551741979589	0.4373051941565004	0.4396238657027859	0.43617191514856246	0.43494123959313336	0.41629182120013064	0.4378189047895157	0.43059873230846823	0.4694930389859031	0.41851948636152125	0.4544601921110767	0.4236893110156361	0.4467513141121582	0.43153923888382295	0.4197252240422219	0.43616050899165393	0.446156215469682	0.42184320595863867	0.4239977415413173	0.4469839398600023	0.4167510239529555	0.4343316667985637	0.4564555080063032	0.43702770234195076	0.4284437362455197	0.43803665347979415	0.4247809216485463	0.4569008323086886	0.42676606473140044	0.42679194792715935	0.4300122243578197	0.4390625680687945	0.4454468821770724	0.4330752005089996	0.42964574776473463	0.42995776728301593	0.43393815588267315	0.4228852197077527	0.4473125996758447	0.44007508294747577	0.43493735394182514	0.011784699990934625	10
1.0150765323638915	0.1189824454327752	0.009623908996582031	0.002005297485566349	mse	0.1	50	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 50}	0.4417343458045304	0.4532045528264418	0.4154591795830247	0.43517093089106185	0.4316970010391258	0.41143373621126644	0.435487367903273	0.44368716550641174	0.44268214377210313	0.44289622908338244	0.42817348548958123	0.43809372258535106	0.4404849893248577	0.4370471266103729	0.43566383830946387	0.41847231794903994	0.4391626660089186	0.43030942028478514	0.4690795462698212	0.4176747390993598	0.4538487539870152	0.4230329215014601	0.4471793750423422	0.4316056359296325	0.4202572649687287	0.4348741227828342	0.4472392671373927	0.4223496204834014	0.42505224210588144	0.4492066215115825	0.4163959553058877	0.4343297824695378	0.4571546255436263	0.43870025088980746	0.4292200774291458	0.4383022525200685	0.42451810788865796	0.456656048062986	0.42717107085738204	0.42800715200418715	0.4307287737500344	0.438834805321327	0.4451412134981664	0.43214711717424037	0.42920162924428995	0.429050035909771	0.4341721346387519	0.4223358495455599	0.44763167284969585	0.44057351797143907	0.43525036517744825	0.011848457895251081	9
1.9214078092575073	0.16996118446603325	0.01762202262878418	0.0028540226237806637	mse	0.1	100	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 100}	0.4418414378257438	0.45319352090439224	0.4152938508702414	0.4354396770971898	0.4312693275202961	0.4112820592272557	0.4356250352616784	0.443548591665089	0.4421992838750157	0.4429606858298012	0.4275018250632121	0.438534855965228	0.44024310557173485	0.4373989266212067	0.4363600973815497	0.41847776889709665	0.4394834878472941	0.4298092900303694	0.4688190161582352	0.41833667838349975	0.45368912723862564	0.4233819294369374	0.4472470318458176	0.4319070610049751	0.4203297880807274	0.43562806087542705	0.4470551717757485	0.4220019812985536	0.424326937166016	0.4496232358858018	0.41670032653175826	0.43402515759292815	0.45692149323708653	0.43834883763743593	0.4290144455926378	0.438619566896399	0.42442604987392085	0.4567699318274441	0.4276985523071173	0.42913224667431293	0.4311068837121328	0.43895568698971976	0.4445975522919082	0.4331057762145132	0.42882043343745313	0.4297935561338163	0.43495105784880095	0.4220003480778929	0.4483967560238825	0.4409118679035615	0.43534182865896315	0.011830141598877904	8
3.9450361490249635	0.463185769808279	0.03419361114501953	0.004933019982248852	mse	0.1	200	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 200}	0.44195063600925544	0.4529834312213844	0.4156069216382038	0.4352374957441375	0.43207533572243373	0.41155925786549874	0.4355387665297361	0.4438042706686489	0.44226986544647495	0.44342195645024707	0.4272785248064136	0.4382638393973285	0.44040623335201634	0.43746406521549763	0.4362239199345743	0.4182402983282061	0.4393939558038694	0.43063677271224177	0.4689037877637151	0.41881560275261587	0.4542999984279793	0.4232979915545696	0.4481284165782289	0.4315885512893972	0.42044246227891036	0.43568756088776694	0.4472654661197861	0.4218819601001117	0.42430925661979	0.44951849097221785	0.41671876916194683	0.4344762568851346	0.4571270240249111	0.4380734556989314	0.42868770219189867	0.43907380935993157	0.4249077943540034	0.45673628176610426	0.42735209272321506	0.42851706173329673	0.4308034528734347	0.4386660103792578	0.44478394714434755	0.43301743198489595	0.428921082187522	0.42910717065673076	0.43502215583193127	0.42182008289271655	0.4484502025854913	0.4409415538929594	0.4353936872877663	0.01187269510194166	7
0.11934991836547852	0.00962034077996711	0.002142934799194336	0.00017249189008497492	mse	0.25	10	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 10}	0.4178872036576794	0.4337121420159622	0.3883681465238715	0.4121255494600977	0.404456890188276	0.3874771744859433	0.4074408200545264	0.4260756601735697	0.411643816017103	0.4239440782857341	0.40101563096572035	0.41578224918341256	0.4197597142830972	0.4127404223929253	0.4086557014537898	0.3929621383023829	0.4126049333963563	0.41311975204013085	0.44815838939112607	0.38965302168833493	0.4345041201500298	0.3973035272540598	0.42625411384596057	0.4060325767636054	0.3929925611670384	0.4136865452112092	0.42211565846807486	0.39533296235139603	0.4007473551342525	0.4265142976343217	0.3907345395281627	0.41083016992983523	0.4372241782172833	0.41691916339073	0.39924295605581905	0.41699566772660035	0.4051526957875713	0.43267232756202667	0.40045732516431987	0.4011371745385539	0.41327787641355385	0.41361613233760464	0.4194145891043185	0.4063458043031013	0.4047777873392998	0.40710358722299267	0.4114574302104915	0.3971938074108411	0.42289224386078594	0.41863545019708615	0.4113827429142022	0.013463143619225479	15
0.5683978986740112	0.04701094345759212	0.006714863777160645	0.0006549081211349782	mse	0.25	50	{'estimator__criterion': 'mse', 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 50}	0.4176738533463643	0.4335656983362626	0.38819034106881534	0.41140570910876473	0.4050784820419212	0.3876545690915355	0.407320059718862	0.4259645263648204	0.4117210537533764	0.42357275850338794	0.4010614088376696	0.4160961631142135	0.41969205514285624	0.41271600981875967	0.4087763705563744	0.3933781446851693	0.4127471264196164	0.41314248535016174	0.44835299489886726	0.3894684184888948	0.434483466511683	0.39663420144574635	0.42627385359923486	0.4059492102576586	0.39297642482145434	0.4138834149121975	0.42215477224590237	0.39552762771988104	0.4010237823680419	0.42595807461130897	0.390864677561486	0.4109845969637296	0.4372025784793251	0.41707341118275154	0.3997209477468864	0.41745798865467854	0.40496944749474373	0.43283411622596224	0.4005139785106777	0.40124536328109284	0.41330592748474315	0.4137122879241094	0.4193767405237543	0.40641680098262023	0.4048366295096938	0.40695387961330987	0.41131536358865084	0.3974406208538649	0.42332696420192917	0.41820486628789155	0.41140379156279977	0.013436088662930059	13
