mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__max_features	param_estimator__max_samples	param_estimator__n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.002329130172729492	0.00048790920051252246	0.0	0.0	0.0	0.0	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 10}																																																					100
0.002452816963195801	0.0006998750583283516	0.0	0.0	0.0	0.0	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 50}																																																					77
0.002541322708129883	0.000677755443003513	0.0	0.0	0.0	0.0	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 100}																																																					70
0.0023708152770996094	0.0005731190722009621	0.0	0.0	0.0	0.0	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 200}																																																					69
0.002387733459472656	0.0006335252358144922	0.0	0.0	0.0	0.1	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 10}																																																					67
0.0020134735107421877	0.00015273431100740718	0.0	0.0	0.0	0.1	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 50}																																																					66
0.0020017051696777344	9.072150639436902e-05	0.0	0.0	0.0	0.1	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 100}																																																					65
0.0023384332656860352	0.0006498924331294564	0.0	0.0	0.0	0.1	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 200}																																																					79
0.002946619987487793	0.0007372293432467304	0.0	0.0	0.0	0.25	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.25, 'estimator__n_estimators': 10}																																																					71
0.0024576711654663084	0.0005255595636265428	0.0	0.0	0.0	0.25	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.25, 'estimator__n_estimators': 50}																																																					72
0.0025260353088378904	0.0006299096322142832	0.0	0.0	0.0	0.25	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.25, 'estimator__n_estimators': 100}																																																					73
0.0025149869918823244	0.0005224182203609303	0.0	0.0	0.0	0.25	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.25, 'estimator__n_estimators': 200}																																																					74
0.002852649688720703	0.000652569855995999	0.0	0.0	0.0	0.5	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.5, 'estimator__n_estimators': 10}																																																					75
0.002298135757446289	0.0006666364889718761	0.0	0.0	0.0	0.5	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.5, 'estimator__n_estimators': 50}																																																					76
0.0022806501388549804	0.00047810376699531444	0.0	0.0	0.0	0.5	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.5, 'estimator__n_estimators': 100}																																																					82
0.0026130771636962893	0.0007937625837137244	0.0	0.0	0.0	0.5	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 0.5, 'estimator__n_estimators': 200}																																																					98
0.0023860931396484375	0.0006004413549066484	0.0	0.0	0.0	1.0	10	{'estimator__max_features': 0.0, 'estimator__max_samples': 1.0, 'estimator__n_estimators': 10}																																																					97
0.0022438383102416993	0.00042968535469838553	0.0	0.0	0.0	1.0	50	{'estimator__max_features': 0.0, 'estimator__max_samples': 1.0, 'estimator__n_estimators': 50}																																																					96
0.0021756458282470702	0.00038973903347854085	0.0	0.0	0.0	1.0	100	{'estimator__max_features': 0.0, 'estimator__max_samples': 1.0, 'estimator__n_estimators': 100}																																																					95
0.002231440544128418	0.0003922016428040947	0.0	0.0	0.0	1.0	200	{'estimator__max_features': 0.0, 'estimator__max_samples': 1.0, 'estimator__n_estimators': 200}																																																					94
0.002170758247375488	0.0003911074812892747	0.0	0.0	0.1	0.0	10	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 10}																																																					93
0.0022044658660888674	0.00039714925319453735	0.0	0.0	0.1	0.0	50	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 50}																																																					92
0.002245907783508301	0.0004478694816773786	0.0	0.0	0.1	0.0	100	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 100}																																																					99
0.002324223518371582	0.0004763911790227544	0.0	0.0	0.1	0.0	200	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.0, 'estimator__n_estimators': 200}																																																					91
0.012992644309997558	0.004300344456057671	0.00189178466796875	0.0006645273447480655	0.1	0.1	10	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 10}	0.1557208283999001	0.10276947246292978	-0.2205219820153479	0.4896668850947701	0.033741994851012924	0.3209234264515023	-0.2864737561316497	0.3019369580971222	0.007703897290805672	-0.05442445875339219	-1.232063860538732	0.07032671119095346	-0.4399661643964421	0.3144855873628635	-0.05477760917848307	-0.24995758676598134	-0.030244479348818354	-0.33317703483645933	0.11582637908127591	-0.5757420561005397	-0.5383239997078357	0.40270391222562685	-0.07991595040430899	-0.11095906407896416	0.10837771083327741	0.26749858290030404	0.17977142452302886	-0.7860880345384367	0.3534189049368638	-0.09207687026567957	-0.3418732958435662	0.2631048894240582	0.0803469102931258	0.4611928587964844	0.02267508047260003	0.1691642529353583	-0.39894556325923003	0.17428186347991137	-2.7155160636726747	0.1556512682963822	-0.004385868434807261	0.21473303420641743	0.13644255042074616	0.13916617615238625	0.24014693779439222	0.08516042126185042	-0.03083207744377847	0.39661014432745423	-0.3273836244256485	0.12361390686779705	-0.059999275288440165	0.4935437758563679	64
0.04404281616210937	0.0018276771466958453	0.00476226806640625	0.0005182338848524918	0.1	0.1	50	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 50}	0.2845368588066145	0.1651816532446897	-0.11598186833026003	0.05981150378435729	-0.1983987616786076	0.28245633147045945	-0.13369446773862026	0.32596660562465274	0.11624211631312342	-0.40276102570038996	-0.6422572497155672	0.11523241872325363	-0.004464284589412726	0.31843437898765103	0.07886484400995519	0.034955797256206345	0.3581903825814713	0.2835922768959045	0.1550383767816328	-0.7737158022080843	0.3448159388807598	0.10552217433051614	-0.04250209372709546	-0.22922395370944026	0.2569556955630681	0.05927123901953846	0.059044726370389045	-0.4883306131176721	0.10435997160810562	0.15908118199024512	-0.01993224726292464	0.21894471548562766	0.08574659368881488	0.17877337924861425	0.05247437218541895	0.1380601716398101	-0.030164081891479455	0.15770604472479066	-2.788664374877232	0.16679023075859056	-0.010452121975910611	0.1689159134185032	0.08034391886661774	0.3323146558604244	0.2365383651063394	0.11598483960036965	0.12633561119085557	0.22162279609142288	-0.13508637331395534	0.1947200641332818	0.007061290415023202	0.4518325461163934	61
0.08492137432098389	0.00271856249213449	0.008345723152160645	0.00045041785624631386	0.1	0.1	100	{'estimator__max_features': 0.1, 'estimator__max_samples': 0.1, 'estimator__n_estimators': 100}	0.16726320188676036	0.23885145376280315	0.17283447124803908	0.1304628720830534	-0.15394438053844794	0.21354973335802285	-0.1474560853701441	0.3063753056023625	0.18316497930471065	0.16183968940967175	-0.29008128403225375	0.10387275411018804	0.06973044938645068	0.3764172328781794	0.011754498075257191	0.056848347840806834	0.23910591832499462	0.18256907742318107	0.0982594773130161	-0.4929631709045641	0.35471962990783845	0.18143814503405842	0.0907736001511904	0.016351945110480992	0.17283061752211448	-0.14668323987754062	0.22247101985893847	-0.3357697269968869	0.18052814096879133	0.20532246356579742	-0.08627559316408373	0.26458382915365064	0.06272803865253285	0.1647876337855645	0.13745887865280726	0.06283726494190023	-0.037855701794646146	0.130935122994582	-3.8794151002706405	0.05215459170635217	-0.0016058305504664805	0.16078449172300413	0.06666036111824347	0.25650739816458046	0.18065945090828683	0.19580515507719254	0.14049932005236476	0.28107053543590454	0.10719094303981103	0.23217920971758166	0.025999424972961514	0.5652303337513179	60
