mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_estimator__splitter	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.002740939458211263	0.0010577042897542317	0.4231928514627624	mse		0.0	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	217	0.5021727172501259	0.4857781634773519	0.2794827467244163	0.000344661267576134	0.000107184878234834	0.10108013725755682
0.0024857521057128906	0.0009728272755940756	0.5342167364380948	mse		0.0	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	172	0.5245750650936695	0.5518019351759065	0.5261528525690506	1.543779477377132e-05	1.959614436775518e-06	0.012497839906559232
0.002176205317179362	0.0008370081583658854	0.586746543172927	mse		0.0	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	138	0.5845529132872885	0.5944764437187976	0.5811263896239033	0.0002709762079502937	0.00011543700285684985	0.005661462003531588
0.0020761489868164062	0.0007663567860921224	0.6913068941964657	mse		0.0	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	53	0.7344558354560498	0.7388415266649216	0.5992493269270918	2.7633937268802193e-05	1.088110865452754e-05	0.06463185234452294
0.0021560192108154297	0.0007648468017578125	0.7362640455473755	mse		0.0	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	17	0.7244031412858634	0.7979025983242666	0.6857321902363092	1.4915935821167996e-05	1.21117263952526e-05	0.04650313938036425
0.0022357304890950522	0.0007758140563964844	0.7211977548535257	mse		0.0	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	25	0.7508476700606731	0.8053614111133436	0.6056597353340305	2.08152148782552e-06	9.514863027862263e-06	0.08409913854946881
0.002298116683959961	0.0007727146148681641	0.6849317708904132	mse		0.0	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	69	0.69942180108027	0.7419962156961363	0.6122931371827796	1.5877078284161624e-05	1.4550697146536413e-05	0.05387408403215307
0.0017213821411132812	0.0005454222361246744	0.6935020928847979	mse		0.0	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	51	0.7481533625041819	0.7446868951244722	0.58606244417939	0.00044979297871339523	0.00016794693155266244	0.0754155682654093
0.0013527870178222656	0.00044687589009602863	0.6616000997967428	mse		0.0	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	86	0.6771113688024655	0.7097283288249574	0.5969963669441096	1.6171506496683938e-05	6.07642645950803e-06	0.04726385652394235
0.0014115174611409504	0.00043471654256184894	0.6578786436386924	mse		0.0	3111696	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}	88	0.6705832200215628	0.7062866990941297	0.5958400628331381	1.711565707376987e-05	1.188803478960365e-05	0.04592590945497151
0.0010843276977539062	0.0004169940948486328	0.4231928514627624	mse		0.0	3111696	random	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 1}	217	0.5021727172501259	0.4857781634773519	0.2794827467244163	1.679229743549648e-05	1.4670009673037682e-05	0.10108013725755682
0.0010841687520345051	0.0004311402638753255	0.5342167364380948	mse		0.0	3111696	random	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 2}	172	0.5245750650936695	0.5518019351759065	0.5261528525690506	2.7346055561836963e-06	1.9976321790403012e-05	0.012497839906559232
0.0010980765024820964	0.0004200935363769531	0.586746543172927	mse		0.0	3111696	random	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 3}	138	0.5845529132872885	0.5944764437187976	0.5811263896239033	4.112672498364643e-06	1.6301043996259583e-05	0.005661462003531588
