mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_estimator__splitter	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.020127614339192707	0.002245187759399414	0.18946053345345043	mse		0.0	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	115	0.1941580200169728	0.1819109912109702	0.19231258913240834	0.00028863063429854344	6.96282945605676e-05	0.0053912333060671305
0.022652387619018555	0.002396742502848307	0.24433071712358997	mse		0.0	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	74	0.2584401619220119	0.22687689352119567	0.24767509592756232	0.000128486601504083	1.9647324030216386e-05	0.013100855702938797
0.026049216588338215	0.0025448004404703775	0.19916769384461355	mse		0.0	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	109	0.22092915987507733	0.18096766358220073	0.19560625807656262	0.0004629418571992029	5.352814215876305e-05	0.016507436001973214
0.027550299962361652	0.002634843190511068	0.18212055415204167	mse		0.0	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	131	0.21047859431329585	0.15492709016940298	0.18095597797342622	0.00032876560982770533	2.7643078045152883e-05	0.022693752171307497
0.025661786397298176	0.002322594324747721	0.17553975153732515	mse		0.0	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	161	0.1956085521401586	0.1445699528204034	0.18644074965141344	0.0003698699505952734	1.596435487046524e-05	0.0222164874967991
0.02730250358581543	0.0023479461669921875	0.16166394184242358	mse		0.0	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	173	0.1854148387380402	0.13086818150204305	0.16870880528718746	0.0002031579061610537	1.706761769712909e-05	0.022818954542541577
0.028272072474161785	0.002425114313761393	0.14472766834556794	mse		0.0	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	183	0.17057070021032728	0.10886745219118665	0.1547448526351899	9.537226611705268e-05	2.083068399841187e-05	0.026167163772523275
0.03454852104187012	0.0028229554494222007	0.37472624235472596	mse		0.0	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	47	0.7589353746405396	0.16753181569037356	0.1977115367332647	0.0019405879951753485	0.0003326853323049418	0.27195612009957304
0.041481733322143555	0.0028371810913085938	0.8667071970277855	mse		0.0	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	1	0.868895646011883	0.8644701329739343	0.866755812097539	0.00039370755234121566	6.22477990780866e-05	0.0018070351372748358
0.0429537296295166	0.0028062661488850913	0.8643464169345687	mse		0.0	3111696	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}	3	0.8662120590078484	0.8658395941994603	0.8609875975963974	0.00045522979452984564	2.1733466060239877e-05	0.0023799065833525076
0.01918315887451172	0.0022837320963541665	0.18946053345345043	mse		0.0	3111696	random	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 1}	115	0.1941580200169728	0.1819109912109702	0.19231258913240834	0.00030646746188215144	3.21669774394154e-05	0.0053912333060671305
0.020296176274617512	0.0025011698404947915	0.24140093181870376	mse		0.0	3111696	random	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 2}	80	0.25695368213502745	0.22428994565563398	0.2429591676654499	0.00013599759301059276	5.9509943859193354e-05	0.013380358600435648
0.022160132726033527	0.0026818116505940757	0.2022796579832201	mse		0.0	3111696	random	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 3}	105	0.2220343599600847	0.18860995679869563	0.19619465719087992	0.0005547471231369514	3.0548813186685835e-05	0.014307762640279206
0.022360483805338543	0.002738793690999349	0.1897668799039216	mse		0.0	3111696	random	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 4}	113	0.21518079220896835	0.16705665084212384	0.18706319666067261	7.591684180844315e-05	3.7159320058701724e-05	0.019739396696013413
0.01955246925354004	0.002398808797200521	0.17870644984510878	mse		0.0	3111696	random	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 5}	135	0.21172904229327816	0.15273631209626626	0.17165399514578195	0.00013236905609735896	3.446026040942974e-05	0.024594557554994463
0.02066342035929362	0.002452850341796875	0.16029208778984463	mse		0.0	3111696	random	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 6}	175	0.19522400511887406	0.12264202844526428	0.1630102298053956	0.0003102951222711384	1.5356575042867e-05	0.02969373734728852
0.020687262217203777	0.0024553140004475913	0.15334119605070304	mse		0.0	3111696	random	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 7}	179	0.184095370048441	0.11317781938480442	0.16275039871886365	0.0003369642316163322	2.0839778117039326e-05	0.02970661620099981
0.02160469690958659	0.0025109450022379556	0.3515525888138064	mse		0.0	3111696	random	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 8}	54	0.7313467676871186	0.15592585739813114	0.16738514135616933	0.00010323282811148373	1.530879159266604e-05	0.2685957836933259
0.02396837870279948	0.002649704615275065	0.8455919008678892	mse		0.0	3111696	random	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 9}	7	0.8568771832979767	0.8275224835221602	0.8523760357835304	0.0019164766435485717	0.00019712399803225033	0.012908471756881163
0.02679888407389323	0.0028960704803466797	0.8491617121004325	mse		0.0	3111696	random	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 10}	5	0.8462505349213085	0.8597855296416516	0.8414490717383373	0.00015659174651812247	2.0121548765918804e-05	0.007763703434838864
0.019278208414713543	0.0021483898162841797	0.18619930428152778	mse		0.1	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	125	0.190810218056358	0.179318558640281	0.18846913614794425	9.72033323466937e-05	3.58881343141182e-05	0.004958404418098467
0.020365794499715168	0.002183675765991211	0.22528435765260232	mse		0.1	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	84	0.2350530690604813	0.2144402497052018	0.22635975419212384	0.0001328651692914027	2.1084435754937637e-05	0.008449435434049512
0.020905574162801106	0.0021528402964274087	0.22528435765260232	mse		0.1	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	84	0.2350530690604813	0.2144402497052018	0.22635975419212384	0.00012387986075139924	2.6837597590877418e-05	0.008449435434049512
0.021727482477823894	0.002187490463256836	0.22528435765260232	mse		0.1	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	84	0.2350530690604813	0.2144402497052018	0.22635975419212384	0.00036486494488343767	1.600426335033265e-05	0.008449435434049512
0.021961371103922527	0.002173264821370443	0.22528435765260232	mse		0.1	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	84	0.2350530690604813	0.2144402497052018	0.22635975419212384	0.00021034143497654516	6.236133566102278e-05	0.008449435434049512
0.02286219596862793	0.0022344589233398438	0.22528435765260232	mse		0.1	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	84	0.2350530690604813	0.2144402497052018	0.22635975419212384	0.0004944018802015595	7.468580120468644e-05	0.008449435434049512
0.022275765736897785	0.0021865367889404297	0.22528435765260232	mse		0.1	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	84	0.2350530690604813	0.2144402497052018	0.22635975419212384	0.0013573347112255437	0.0001331111802286995	0.008449435434049512
0.02140982945760091	0.00220640500386556	0.3664722484728594	mse		0.1	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	49	0.6531787194258735	0.21366224538866496	0.23257578060404005	0.0008240257117212387	0.0003025966886383806	0.2028790786295035
0.022481282552083332	0.002032121022542318	0.678241676954714	mse		0.1	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	25	0.6790192709707116	0.6664316816195976	0.6892740782738327	0.00023814585770395104	1.7826029936662136e-05	0.009341565199602563
