mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_estimator__splitter	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.00628972053527832	0.0008867581685384115	0.5310904688829818	mse		0.0	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	7	0.524102802649585	0.5372010743296491	0.5319675296697117	0.0002869571392095098	4.3490029379534916e-05	0.005383190316092434
0.008022467295328775	0.0009802182515462239	0.4651876288876378	mse		0.0	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	110	0.4445269582981799	0.47932262336476883	0.47171330499996456	7.115914828039775e-05	5.947204250930057e-07	0.014935927901066915
0.01167909304300944	0.0010710557301839192	0.3053915885328918	mse		0.0	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	352	0.2990481549604517	0.3029373343420848	0.3141892762961389	0.0002588949379981761	9.938239192048479e-06	0.0064203276941456845
0.01561276117960612	0.0011277198791503906	0.1826957797918293	mse		0.0	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	389	0.17327525919913012	0.1955537314361694	0.17925834874018842	0.0002957572196613896	1.2454185732710836e-05	0.009414334123389401
0.018801212310791016	0.0011293093363444011	0.15106756391276993	mse		0.0	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	431	0.1337222753341366	0.17443218881542188	0.14504822758875136	0.00028080999220267243	2.9901868084432354e-05	0.01715611788351647
0.022193431854248047	0.0011390844980875652	0.12175294273012152	mse		0.0	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	467	0.10435271868871787	0.16912882820557829	0.09177728129606844	0.00011987452857540064	6.3269580960258305e-06	0.0338909161855288
0.025148948033650715	0.0011156400044759114	0.14081696011152503	mse		0.0	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	447	0.10378742211211789	0.1835925293524816	0.13507092886997563	0.0002966080656844449	3.685004908043426e-06	0.032832671144081824
0.029577970504760742	0.0013437271118164062	0.14808460037295174	mse		0.0	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	435	0.1555902427329583	0.15761654047367601	0.13104701791222084	0.0027479740264565703	0.00030059323038563926	0.012075757608066465
0.03281704584757487	0.0011499722798665364	0.17421204442767496	mse		0.0	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	399	0.15176655488499713	0.1853468068764369	0.1855227715215909	0.0021952304440144657	1.168061801176621e-05	0.015871520437499186
0.0310976505279541	0.0010933081309000652	0.33323658399830763	mse		0.0	3111696	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}	328	0.32808906621362044	0.3301301842714158	0.3414905015098867	0.0002252461339909958	2.272979362181837e-06	0.005895586283960113
0.0055887699127197266	0.0008748372395833334	0.5310904688829818	mse		0.0	3111696	random	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 1}	7	0.524102802649585	0.5372010743296491	0.5319675296697117	8.64439705949274e-05	3.6017955759762636e-06	0.005383190316092434
