mean_fit_time	mean_score_time	mean_test_score	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_estimator__splitter	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.002315521240234375	0.0006618499755859375	-0.27596732138810115	mse		0.0	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	765	-0.4563545913703764	-0.23442796489119422	-0.13711940790273291	0.0003955154162349805	0.0001460882809128276	0.13359619304590442
0.0013319651285807292	0.0005031426747639974	-0.5771310025625074	mse		0.0	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	797	-0.6257354369409289	-0.362206422137723	-0.7434511486088704	3.7747684228949e-05	1.616720977141242e-05	0.15939192502852773
0.001293500264485677	0.0004398028055826823	-0.5183407213412766	mse		0.0	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	793	-0.9492746407135682	-0.5440122446022719	-0.061735278707989893	1.4939206616095456e-05	2.4066764935277815e-05	0.3627908489356938
0.0004169146219889323	0.0	0.0	mse		0.0	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	109	0.0	0.0	0.0	1.8726949314543187e-05	0.0	0.0
0.0005277792612711588	0.0	0.0	mse		0.0	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	109	0.0	0.0	0.0	1.7403286113870652e-05	0.0	0.0
0.0005692640940348307	0.0	0.0	mse		0.0	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	109	0.0	0.0	0.0	3.4211935370970594e-05	0.0	0.0
0.0005439122517903646	0.0	0.0	mse		0.0	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	109	0.0	0.0	0.0	5.77190759148576e-05	0.0	0.0
0.0005414485931396484	0.0	0.0	mse		0.0	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	109	0.0	0.0	0.0	1.2626434259056653e-05	0.0	0.0
0.0005452632904052734	0.0	0.0	mse		0.0	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	109	0.0	0.0	0.0	6.558230203566167e-05	0.0	0.0
0.0005580584208170573	0.0	0.0	mse		0.0	3111696	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}	109	0.0	0.0	0.0	1.3579863130949412e-05	0.0	0.0
0.0013415813446044922	0.00046936670939127606	-0.20944798657424862	mse		0.0	3111696	random	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 1}	759	-0.4555982660858011	-0.15419870010722492	-0.01854699352971978	0.0003266846716418652	5.6654841071860904e-05	0.18265234089577384
0.0010970433553059895	0.0004286766052246094	-0.4284408425195732	mse		0.0	3111696	random	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 2}	783	-0.4860673632702883	-0.18188472327440008	-0.617370441014031	8.728276642289743e-06	1.6355584036009308e-05	0.18239620703142348
0.0011014143625895183	0.0004188219706217448	-0.35887530615358665	mse		0.0	3111696	random	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 3}	779	-0.8436411649108282	-0.11402889843399833	-0.11895585511593332	4.971978607055998e-06	1.826596849256089e-05	0.34278712742071754
0.00039919217427571613	0.0	0.0	mse		0.0	3111696	random	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 4}	109	0.0	0.0	0.0	1.4818225640199719e-05	0.0	0.0
0.0003928343454996745	0.0	0.0	mse		0.0	3111696	random	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 5}	109	0.0	0.0	0.0	1.641032768779443e-05	0.0	0.0
0.0003929932912190755	0.0	0.0	mse		0.0	3111696	random	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 6}	109	0.0	0.0	0.0	1.3501500966603021e-05	0.0	0.0
0.0004056294759114583	0.0	0.0	mse		0.0	3111696	random	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 7}	109	0.0	0.0	0.0	1.550800403871013e-05	0.0	0.0
0.0004439353942871094	0.0	0.0	mse		0.0	3111696	random	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 8}	109	0.0	0.0	0.0	4.101400183524652e-05	0.0	0.0
0.0004032452901204427	0.0	0.0	mse		0.0	3111696	random	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 9}	109	0.0	0.0	0.0	2.8451727751778764e-05	0.0	0.0
0.00040229161580403644	0.0	0.0	mse		0.0	3111696	random	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 10}	109	0.0	0.0	0.0	1.539887917173114e-05	0.0	0.0
0.0010824998219807942	0.00042128562927246094	0.27980047828755433	mse		0.1	3111696	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	19	0.22377203061438666	0.3418955501846588	0.2737338540636176	2.6356008998896852e-05	1.2268715219753844e-05	0.04841414680320177
0.001079241434733073	0.00042374928792317707	0.17399028081238607	mse		0.1	3111696	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	41	-0.06873393851914589	0.3827749633358083	0.20792981762049578	1.949921313347069e-06	2.1955519210679346e-05	0.1858834603232689
0.0010960102081298828	0.000425259272257487	0.19789501454469063	mse		0.1	3111696	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	37	-0.0348429078885053	0.4094231779084786	0.21910477361409864	2.9200193199910856e-06	1.5028988083405186e-05	0.18198988828536605
0.00039895375569661457	0.0	0.0	mse		0.1	3111696	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	109	0.0	0.0	0.0	1.1130740737922411e-05	0.0	0.0
0.0004150867462158203	0.0	0.0	mse		0.1	3111696	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	109	0.0	0.0	0.0	2.425081465711863e-05	0.0	0.0
0.000410000483194987	0.0	0.0	mse		0.1	3111696	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	109	0.0	0.0	0.0	1.5685373718864177e-05	0.0	0.0
0.00043622652689615887	0.0	0.0	mse		0.1	3111696	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	109	0.0	0.0	0.0	1.442426930216624e-05	0.0	0.0
0.000429232915242513	0.0	0.0	mse		0.1	3111696	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	109	0.0	0.0	0.0	1.5824880402676167e-05	0.0	0.0
0.00043400128682454425	0.0	0.0	mse		0.1	3111696	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	109	0.0	0.0	0.0	1.794468310979741e-05	0.0	0.0
0.00042359034220377606	0.0	0.0	mse		0.1	3111696	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}	109	0.0	0.0	0.0	1.7756805131708605e-05	0.0	0.0
0.0011328061421712239	0.00045029322306315106	0.22295610991594886	mse		0.1	3111696	random	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 1}	29	0.12948036731081203	0.2875417078730321	0.25184625456400234	3.139550150765662e-05	1.8118069102024567e-05	0.06768469639153114
0.0011448860168457031	0.0004477500915527344	0.14656181769703694	mse		0.1	3111696	random	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 2}	47	0.22861653614767563	0.12821138544289223	0.08285753150054298	2.235632425594149e-05	1.889081744150191e-05	0.06090416314104302
0.0011289914449055989	0.00043582916259765625	0.18991765715093126	mse		0.1	3111696	random	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'estimator__splitter': 'random', 'preprocessing_2__k': 3}	39	0.09289010665577513	0.1635529642035225	0.31330990059349617	2.5205052689078994e-05	2.1049358712647556e-05	0.09189684131512252
