mean_fit_time	mean_score_time	mean_test_score	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.02527626355489095	0.0008312066396077474	0.3838064046751665	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	73	0.45752896274279753	0.6234699335694739	0.0704203177132281	0.0013368028930043035	0.000134697611880515	0.2317214291280397
0.02081020673116048	0.0007448991139729818	0.7281651258812741	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	11	0.7263776869570697	0.7003891352170522	0.7577285554697002	0.0008952230713778238	0.0001429940922302121	0.02344281669877103
0.026088396708170574	0.0008494853973388672	0.6493351304254186	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	47	0.7542021491080204	0.6905819756476521	0.5032212665205831	0.004003568398923744	4.68418185815537e-06	0.10653271027148555
0.026196718215942383	0.0007645289103190104	0.6571634306958423	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	45	0.7709139857087578	0.69747313027958	0.5031031760991891	0.003817233538888844	9.394787898205175e-05	0.11298764341387528
0.025593996047973633	0.0008997122446695963	0.6641874788884039	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	43	0.7673518643493358	0.6909675882102801	0.5342429841055956	0.0021015244501867074	3.39484020458615e-05	0.0970320160345417
0.0003732045491536458	0.0	0.0	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	81	0.0	0.0	0.0	2.4254981374300145e-05	0.0	0.0
0.00033100446065266925	0.0	0.0	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	81	0.0	0.0	0.0	6.833741768743408e-06	0.0	0.0
0.00037900606791178387	0.0	0.0	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	81	0.0	0.0	0.0	5.572957433872174e-05	0.0	0.0
0.0003935496012369792	0.0	0.0	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	81	0.0	0.0	0.0	3.068372908653924e-05	0.0	0.0
0.00039068857828776043	0.0	0.0	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	81	0.0	0.0	0.0	1.860717464704818e-05	0.0	0.0
0.022055625915527344	0.0007100105285644531	0.3838064046751665	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	73	0.45752896274279753	0.6234699335694739	0.0704203177132281	0.0007573258238672443	0.00010339415992738319	0.2317214291280397
0.026433706283569336	0.0008143583933512369	0.7281651258812741	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	11	0.7263776869570697	0.7003891352170522	0.7577285554697002	0.0013475355800377604	5.809275784488507e-05	0.02344281669877103
0.02617820103963216	0.0007595221201578776	0.6493351304254186	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	47	0.7542021491080204	0.6905819756476521	0.5032212665205831	0.0005791373396238234	8.230940812189941e-05	0.10653271027148555
0.02665575345357259	0.0007373491923014323	0.6571634306958423	ls	auto	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	45	0.7709139857087578	0.69747313027958	0.5031031760991891	0.0013467696990607152	0.00013283849867896648	0.11298764341387528
