mean_fit_time	mean_score_time	mean_test_score	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.019119739532470703	0.0005629062652587891	0.4997596362542972	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	149	0.12399354919809047	0.5922756432074175	0.8018930550309225	0.00030629621649845904	5.786159074951077e-05	0.28304645362329733
0.01912411053975423	0.0005486011505126953	0.6692132690905331	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	127	0.4944747557520771	0.7347216651861301	0.7857253941495828	0.00011249741909330066	4.422005889652111e-06	0.12723110964836548
0.01918315887451172	0.0005354881286621094	0.7384666567568176	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	93	0.6893187265634477	0.732583235757581	0.7971667646955979	0.0001297725853740552	1.853643760832425e-05	0.04397477009713655
0.01939980189005534	0.0005572636922200521	0.7465959979374542	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	81	0.7055814854240068	0.6623339760748808	0.8802243012718767	0.00011383171543666957	1.5898942346539416e-05	0.09321267250411584
0.02421410878499349	0.0007220109303792318	0.7657811375640986	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	58	0.7259166902758546	0.7317973990713862	0.8445525357304519	0.007043631795161515	0.00020739313358773798	0.05398563555378065
0.034449497858683266	0.0009480317433675131	0.7497029802817149	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	77	0.7258881916673646	0.687268365455216	0.8417023439519541	0.0011628333859262589	4.3938646024277617e-05	0.06497165475255513
0.03266302744547526	0.0009316603342692057	0.7396014137470128	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	91	0.7087726351022943	0.7031941969353668	0.8113198089004686	0.0003393489806378224	9.900034645741952e-06	0.04915613584996987
0.03296645482381185	0.0009784698486328125	0.7590508841622131	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	69	0.7211457633620902	0.7386083115839274	0.8212884237658493	0.0004806426439924788	5.034679363627564e-05	0.04321589082796335
0.03048531214396159	0.0007987022399902344	0.7700638834006108	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	48	0.7741309653756006	0.7113521070815634	0.8283515573676059	0.0038309617823511864	0.00019427540027191264	0.047575162346187624
0.020086050033569336	0.0005289713541666666	0.7403062077777534	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	89	0.7103660522494386	0.688036232129508	0.8279970143660842	0.00010477350506478975	1.2653916192051661e-05	0.06074049714291643
0.017548481623331707	0.0004953543345133463	0.4997596362542972	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	149	0.12399354919809047	0.5922756432074175	0.8018930550309225	3.926425782567549e-05	5.1295406224266445e-06	0.28304645362329733
0.01805424690246582	0.0005270640055338541	0.6692132690905331	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	127	0.4944747557520771	0.7347216651861301	0.7857253941495828	0.0001738528704746672	1.2000664967057934e-05	0.12723110964836548
0.01813483238220215	0.0005280971527099609	0.7384666567568176	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	93	0.6893187265634477	0.732583235757581	0.7971667646955979	7.878715013527242e-05	1.618907213403223e-05	0.04397477009713655
0.018555561701456707	0.0005282560984293619	0.7465959979374542	ls	auto	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	81	0.7055814854240068	0.6623339760748808	0.8802243012718767	9.731243169473857e-05	1.1729181792180277e-05	0.09321267250411584
0.019209782282511394	0.0005497137705485026	0.7657811375640986	ls	auto	3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	58	0.7259166902758546	0.7317973990713862	0.8445525357304519	0.0005525470921740745	2.5811189451854558e-05	0.05398563555378065
0.019110997517903645	0.0005296866099039713	0.7497029802817149	ls	auto	3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	77	0.7258881916673646	0.687268365455216	0.8417023439519541	0.00024601103240840357	1.2819048638302572e-05	0.06497165475255513
0.019222736358642578	0.0005180835723876953	0.7396014137470128	ls	auto	3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	91	0.7087726351022943	0.7031941969353668	0.8113198089004686	5.1870517610029094e-05	1.005323822131539e-05	0.04915613584996987
