mean_fit_time	mean_score_time	mean_test_score	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.10220662752787273	0.009325265884399414	0.1898437204419889	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	85	0.19429567125607505	0.18252575768378954	0.19270973238610212	0.0006651730898487801	6.198913623049765e-05	0.005214929511995179
0.14736477533976236	0.009648482004801432	0.27579526236555074	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	71	0.2846106228928873	0.2654579568733969	0.277317207330368	0.0007955905769648377	0.0001402974438785886	0.007892755803920664
0.18357094128926596	0.009491364161173502	0.28158125620187396	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	57	0.2915663136449239	0.27140558805132486	0.28177186690937306	0.009812525734678513	0.00019360981631677912	0.008231685264734065
0.21291478474934897	0.00975497563680013	0.28599380469011526	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	43	0.2943854973946717	0.2752389468526727	0.2883569698230014	0.002315786306437217	7.54890937041864e-05	0.007993164225273868
0.2433154582977295	0.009678125381469727	0.2875621052151559	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	41	0.2972455584855339	0.2765682757968805	0.28887248136305343	0.002573892268813472	9.620438323969097e-05	0.008492165765510222
0.2706197102864583	0.009612242380777994	0.2880738282652005	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	39	0.2990143519275815	0.2768369449013106	0.2883701879667092	0.002415730682060043	0.00021869593887154017	0.009056313356133806
0.29635270436604816	0.009534915288289389	0.288520885316854	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	37	0.29810605388471345	0.27789314094548356	0.2895634611203649	0.0022168931065321834	8.43218651421065e-05	0.008284752484806918
0.3288416862487793	0.009704033533732096	0.4980707970008116	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	25	0.8178255275112724	0.3339507552556984	0.3424361082354641	0.011162956399454499	0.0006263303216028226	0.226127273995068
0.3772171338399251	0.010672489802042643	0.8950096639759045	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	1	0.8975217091220831	0.8893450525912628	0.8981622302143673	0.005877106401312575	0.00020429289666518832	0.004014011577933243
0.4095751444498698	0.010704755783081055	0.8944983163956179	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	3	0.8959778768976389	0.8894019024967721	0.8981151697924424	0.015732131946127388	0.00016191775548899648	0.0037078368537288887
0.10399349530537923	0.00942071278889974	0.1898437204419889	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	85	0.19429567125607505	0.18252575768378954	0.19270973238610212	0.00025318035018169374	9.340052696640068e-05	0.005214929511995179
0.1504035790761312	0.009792089462280273	0.27579526236555074	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	71	0.2846106228928873	0.2654579568733969	0.277317207330368	0.0012094391864697462	0.00012668995873845064	0.007892755803920664
0.18174449602762857	0.009598890940348307	0.28158125620187396	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	57	0.2915663136449239	0.27140558805132486	0.28177186690937306	0.0015600299809326436	0.00017200831539920135	0.008231685264734065
0.21280964215596518	0.009743452072143555	0.28599380469011526	ls	auto	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	43	0.2943854973946717	0.2752389468526727	0.2883569698230014	0.0012297438996432437	3.4920522862847106e-05	0.007993164225273868
0.24419061342875162	0.009712616602579752	0.2875621052151559	ls	auto	3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	41	0.2972455584855339	0.2765682757968805	0.28887248136305343	0.002794905100439219	9.392891875053335e-05	0.008492165765510222
0.27405015627543133	0.009655316670735678	0.2880738282652005	ls	auto	3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	39	0.2990143519275815	0.2768369449013106	0.2883701879667092	0.005922167059099497	0.000248276393616029	0.009056313356133806
0.2955313523610433	0.009470224380493164	0.288520885316854	ls	auto	3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	37	0.29810605388471345	0.27789314094548356	0.2895634611203649	0.0019626872717555676	7.518241739051111e-05	0.008284752484806918
