mean_fit_time	mean_score_time	mean_test_score	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.033092498779296875	0.0009926160176595051	0.009376311282950162	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	117	-0.02912763914764671	0.06404462783265918	-0.006324151818925872	0.005634876642663108	0.0003081111216316735	0.03965099196254131
0.021085023880004883	0.0006148815155029297	0.2647343624755146	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	101	0.1912641255520422	0.2964362031736518	0.30738794227824084	1.9205155484439492e-05	3.883418336967845e-05	0.0524534585915392
0.02240602175394694	0.0006344318389892578	0.28756821288214396	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	81	0.24346911531805993	0.2903783712350798	0.329388466521775	3.7587722195551494e-05	4.065765015448963e-05	0.03516670551932219
0.02399746576944987	0.000633080800374349	0.30119409543351056	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	71	0.27250322120169523	0.2611106768278324	0.37031406145451995	0.00025902115522244396	4.4491885218314095e-05	0.04895053538543916
0.025022109349568684	0.0006151199340820312	0.290963158020998	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	77	0.3417062392825023	0.24339535376981702	0.28717651858583715	0.0001193046718054963	2.0521548248936767e-05	0.04026324080022847
0.02626959482828776	0.0006142457326253256	0.41747147481509556	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	39	0.3312877429949397	0.6710692239426714	0.25109581572237627	9.125948450225947e-05	1.1281227721038176e-05	0.18176153269544995
0.027604182561238606	0.0006187756856282552	0.40834222350156935	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	45	0.2861754130026217	0.6801816283818722	0.26014151840333377	0.00014921909298712692	8.418873284709696e-06	0.19193818277189137
0.029124101003011067	0.0006260077158610026	0.5673220934022881	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	23	0.32952785836795684	0.709230120621041	0.6660732920014127	0.00010665820344280437	3.796441050369322e-06	0.17006723735581153
0.03506223360697428	0.0006681283315022787	0.6905694269144281	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	13	0.7132977319221867	0.6961662314609306	0.6619704823600736	0.005844558807730528	3.7828914257290186e-05	0.021342722496327134
0.03292330106099447	0.0007833639780680338	0.8306294967678192	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	1	0.8412106139113498	0.815212373654733	0.8353380193982961	0.0008689920877853096	0.00017824212235194954	0.011130650763981184
0.020301342010498047	0.0005997816721598307	0.009376311282950162	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	117	-0.02912763914764671	0.06404462783265918	-0.006324151818925872	6.827185847586496e-05	2.570894806816801e-05	0.03965099196254131
0.02182626724243164	0.0006338755289713541	0.2647343624755146	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	101	0.1912641255520422	0.2964362031736518	0.30738794227824084	0.0001087023139636248	2.5067861487785584e-05	0.0524534585915392
0.02296161651611328	0.0006124973297119141	0.28756821288214396	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	81	0.24346911531805993	0.2903783712350798	0.329388466521775	0.00017452381129988266	1.649171948108139e-05	0.03516670551932219
0.02498618761698405	0.0006297429402669271	0.30119409543351056	ls	auto	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	71	0.27250322120169523	0.2611106768278324	0.37031406145451995	0.00043726259182291967	1.2002243759570352e-05	0.04895053538543916
0.02624058723449707	0.0006527900695800781	0.290963158020998	ls	auto	3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	77	0.3417062392825023	0.24339535376981702	0.28717651858583715	0.00041013184115688324	7.176359626432615e-06	0.04026324080022847
0.051537672678629555	0.0013706684112548828	0.41747147481509556	ls	auto	3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	39	0.3312877429949397	0.6710692239426714	0.25109581572237627	0.010145242452093459	0.00017161468029665798	0.18176153269544995
0.03552873929341634	0.0006508827209472656	0.40834222350156935	ls	auto	3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	45	0.2861754130026217	0.6801816283818722	0.26014151840333377	0.008396953202743234	1.1554490170394845e-05	0.19193818277189137
