mean_fit_time	mean_score_time	mean_test_score	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.13766002655029297	0.005840460459391276	0.8318960026427196	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	137	0.827904832548972	0.8324499943329375	0.8353344400859573	0.0037273838035401068	0.001225927875464654	0.003058228959076152
0.14030838012695312	0.005935112635294597	0.8511507437600927	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	127	0.8454457060058953	0.8523747376499771	0.8556334290324146	0.01081240593111874	5.95455936802432e-05	0.004248110723340205
0.15677404403686523	0.005031983057657878	0.9491797165588336	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	81	0.9473736187258969	0.950386743021916	0.9497790073687501	0.006070675355324474	0.00014986276196499285	0.001301094423228262
0.2010641098022461	0.004743337631225586	0.9594698833650682	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	53	0.9568533726429838	0.9582404967309247	0.9633171894749063	0.005473295692944939	9.817365704270171e-05	0.002778290280662043
0.24584023157755533	0.004901011784871419	0.965510300694931	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	41	0.9614316669337395	0.9712565766780431	0.9638420476150539	0.03792411417695717	0.0004924157498459887	0.004181044179973348
0.27454320589701336	0.0054217179616292315	0.9707591333117889	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	20	0.9696788063327194	0.9719316286768394	0.9706669311644942	0.030056825422376095	0.0009472961391593318	0.0009220739680882268
0.3274396260579427	0.00536799430847168	0.971736855321512	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	12	0.9710846022630959	0.9728221338017031	0.9713036712823662	0.040860070234233	0.0005993235146791954	0.0007726710688292976
0.3799715042114258	0.00530250867207845	0.9729583905885051	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	9	0.9722228290971168	0.9745226494273759	0.9721293896888806	0.021832397213665478	0.0005194651662998134	0.0011068567915708842
0.4010642369588216	0.005138079325358073	0.9739676866320255	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	3	0.9734928131516856	0.9749081852359659	0.9735018909497716	0.02120537640951729	0.0005234158440371759	0.000665104151507422
0.45677900314331055	0.006150245666503906	0.9745288912721983	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	1	0.9739039835904192	0.9752164127200449	0.9744662545706856	0.03566809285188163	0.0008998066475213644	0.0005376563713772636
0.10689886411031087	0.004862864812215169	0.8318960026427196	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	137	0.827904832548972	0.8324499943329375	0.8353344400859573	0.014545532933768719	0.000846575311364539	0.003058228959076152
0.14421526590983072	0.012424627939860025	0.8511507437600927	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	127	0.8454457060058953	0.8523747376499771	0.8556334290324146	0.007102085325728428	0.009447735056662023	0.004248110723340205
0.15759062767028809	0.005531867345174153	0.9491797165588336	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	81	0.9473736187258969	0.950386743021916	0.9497790073687501	0.008984655361766423	0.00034984514309070465	0.001301094423228262
0.2263185183207194	0.005329291025797526	0.9594698833650682	ls	auto	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	53	0.9568533726429838	0.9582404967309247	0.9633171894749063	0.008829927557316045	0.00046724909275677826	0.002778290280662043
0.2550493876139323	0.005014340082804362	0.965510300694931	ls	auto	3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	41	0.9614316669337395	0.9712565766780431	0.9638420476150539	0.023087009446719476	0.0005995572749406669	0.004181044179973348
0.29355653127034503	0.00540924072265625	0.9707591333117889	ls	auto	3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	20	0.9696788063327194	0.9719316286768394	0.9706669311644942	0.02450810513145372	0.0006656906604248385	0.0009220739680882268
0.3154784043629964	0.005529642105102539	0.971736855321512	ls	auto	3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	12	0.9710846022630959	0.9728221338017031	0.9713036712823662	0.04415333445812113	0.0006207793507431342	0.0007726710688292976
