mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.022134103775024415	0.006686589541408773	0.0019937610626220704	0.0006396932279265815	0.001	linear	10	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10}	0.8879737772424268	0.8876770883238707	0.9152423257932167	0.8905190557930773	0.7364787878803649	0.6844242147659914	0.8514167170925515	0.8607468508687416	0.8486863690487445	0.8673797691260468	0.8967926385054846	0.8493488175475836	0.8532793364092414	0.9178211121084106	0.9547574283465605	0.8478715272475802	0.9719055267995598	0.8402190395323466	0.9065243423367318	0.8965082397960609	0.5397512748731266	0.8298407972654875	0.5389711502986385	0.8560254936525487	0.9510171780513601	0.8586448008423857	0.7418465950141648	0.8663011920640233	0.6967250177390357	0.9440342615116625	0.829535170932251	0.7706741770294097	0.5969768651512875	0.9626713933464023	0.7397831227221237	0.459200088932588	0.8893216087067412	0.883526518583193	0.9557571226337749	0.6992885324728576	0.8725848238809231	0.9425107286744706	0.618992150442524	0.8893363165066245	0.8528794858657418	0.9441563774425185	0.8435857707185709	0.6896260076709211	0.8018491301508648	0.9402842045949321	0.82727796293193	0.11875227238456591	58
0.07187914371490478	0.013070746454117066	0.0044333267211914065	0.0011565389867677313	0.001	linear	50	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50}	0.8895935932378809	0.943103149852247	0.9470381316352343	0.876750662145538	0.7758721140725725	0.6378359652102044	0.8706902524381981	0.948728139484947	0.8489838008171863	0.8176323889022101	0.9284783787661625	0.8444370563026065	0.8749701508559566	0.9313837870634618	0.9308503421014832	0.8188084150173112	0.9030188429337194	0.8409239705181487	0.9019964408258205	0.8899633209780995	0.9290879293005683	0.7759196738707875	0.5399802139011313	0.8728548304141366	0.9272944833703429	0.9047963991610548	0.9216755934244747	0.8586761258167908	0.7611812898733894	0.940040983007952	0.8293489467632257	0.7879736724177295	0.9428730250493994	0.9736802893187106	0.9271081630401186	0.8365816866879561	0.8924401848456934	0.913852690043182	0.9589894931275521	0.5842995887876248	0.8854750357167278	0.9352735766848124	0.5859973286244262	0.9222870519485451	0.7188198218367956	0.9393764677750917	0.8627344379972118	0.9444599507681847	0.8096056236259647	0.936103741596959	0.8608734916432718	0.09915879849070784	29
0.12644278049468993	0.006806594412277912	0.007343745231628418	0.0011489889825640452	0.001	linear	100	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100}	0.8895926876398282	0.9474383351243807	0.946264896412446	0.900718490656403	0.6812608160532627	0.6206572607138575	0.868872003686964	0.9146246345611756	0.9040848224291383	0.8978050301100189	0.9661536426039714	0.8523515799758037	0.8743579657113665	0.9118682156740232	0.9262301370614274	0.8103886151579069	0.9714818619133625	0.8429241112604189	0.9050792572849761	0.8986573224566524	0.5955293425732556	0.7514912078492232	0.5877915277106672	0.8458242515273977	0.9397553010279843	0.8712214714010821	0.9249407263955727	0.8707024342350275	0.7507304266536431	0.9395017172302452	0.8296452051720802	0.8066413159579835	0.9462794802980565	0.9746859367492775	0.9281364280963328	0.8588872873442696	0.8883576203777424	0.9197155999269866	0.9480746341042072	0.6206317005824202	0.8788031361834964	0.9338401007692947	0.6430433827016226	0.9396430358448162	0.862377010523679	0.9088721981369382	0.8548145266568934	0.9231963255795399	0.8162339306841492	0.9407270129703549	0.860604290869596	0.10077059109297147	31
0.25132026672363283	0.020022954941917834	0.013813982009887696	0.0020978251671846092	0.001	linear	200	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200}	0.8885929966996505	0.954587877018328	0.9450216799996863	0.8860126820220806	0.7292315535108869	0.6352750973219841	0.8696440791264897	0.9180911719094592	0.8518379635301272	0.8993043094550015	0.9500287909104924	0.860430702858086	0.8749736301229983	0.9145759946939164	0.9207135823805537	0.8082589137086923	0.9722045020116801	0.8424847120707682	0.9000150430996015	0.9072148386845533	0.5792258979609428	0.7399808220032105	0.5853156019169472	0.8706767282091522	0.9216893978054884	0.8943371403972558	0.9233031225555826	0.8591234980024183	0.7453244076533634	0.9417330717695499	0.8289351258477897	0.7809724838463922	0.9445135041427565	0.9704436904748617	0.9205332413458374	0.8065374343045014	0.8916985895013059	0.9089692684762993	0.9470643480591519	0.6043478441693467	0.895671795833303	0.9372458562492217	0.6147306392268097	0.9552018857791958	0.8624846540842181	0.9170267507116726	0.8623068009220864	0.942900967945338	0.8095112507121998	0.9405891738915698	0.8585883986411871	0.1026848904963644	34
0.014140644073486329	0.0026096618510204695	0.0013094043731689453	0.00023091561503583261	0.001	square	10	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10}	0.8877148522088852	0.9508219954943875	0.5657186931944671	0.8773902252558134	0.7405540933185214	0.6246591521713227	0.7201964579507802	0.9609609996104002	0.899581330808076	0.8391893035931335	0.9454864474866596	0.8501427126723142	0.8697127899037673	0.9214929775527329	0.9289509108940054	0.7190352895425091	0.8904560428133828	0.8424622822376543	0.9227682829229783	0.9231513029601012	0.8921187305270961	0.7498313149395732	0.9343664410787726	0.8794104966594397	0.8558054604121925	0.8808295282461617	0.8902531732978044	0.8531651054857949	0.7428394566263181	0.935497031578178	0.8286606322311605	0.7835443087036652	0.9375431950139853	0.9466571680543889	0.5987351618092734	0.7251026987998617	0.8623267487236064	0.9161520810287862	0.6337811368657993	0.6866082445031647	0.8802124654290675	0.883531913899727	0.618697204081898	0.8819620757003885	0.6495999222250517	0.9234658012885558	0.8578923081764951	0.9288902637457523	0.80439394514172	0.9329425538173055	0.8356315788820908	0.10616492491779608	55
0.06406278610229492	0.007598791392000971	0.003961653709411621	0.0008060024861005597	0.001	square	50	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50}	0.8886446984939458	0.9522171935066904	0.948289913664357	0.9001294453295325	0.7035642179912625	0.6178771269620542	0.8701520364103941	0.9366674482818009	0.8951557899593489	0.8657774886265427	0.9212788510365756	0.8554931574915039	0.8727067050467138	0.9210302901551427	0.9129007883379755	0.8182676307704047	0.9723986265329757	0.8415790528852742	0.8822050135204756	0.919948778889384	0.5738035052328747	0.7554215083870783	0.5585172590229781	0.8330934990603762	0.9345059568449384	0.9350753957578037	0.9196506852206795	0.8692639659498472	0.7797694710658915	0.9384377395855558	0.8319076897113535	0.7838925487519219	0.9511102719666124	0.9669563802002663	0.9171391974699941	0.7076999616465849	0.8938228333544989	0.9054629857595463	0.9507674705167418	0.5933719952546874	0.8738058326207296	0.9392388950902784	0.6059963433419454	0.9595572504746933	0.864260340327703	0.9096745089706076	0.8541901937338932	0.9412020799119524	0.8149221968207278	0.9345618913129803	0.8558549397656454	0.10790226072036574	41
0.12530018329620363	0.005405774344723685	0.006957874298095703	0.00023166418290260194	0.001	square	100	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100}	0.8887446465292722	0.9560675077888028	0.9454499934701063	0.8929531182489896	0.7558268530385638	0.6247142540769353	0.8700588298985449	0.9115784453596516	0.8969156518551153	0.8850960992878791	0.9488786141268943	0.8587429633908314	0.8745484058559341	0.9128925374334057	0.9073319133885933	0.83209938080232	0.9710690466470703	0.8397692640346841	0.9016834407887515	0.9222499834833789	0.7380859137330861	0.7427355552812456	0.5780512511916207	0.8239516624804449	0.9278998140360418	0.882979068989177	0.9217230972800903	0.8698566733655158	0.7291368201366855	0.9390088827375251	0.8298825168845871	0.7975520465790193	0.9467926718060733	0.9702146727090145	0.9266929135551059	0.7706211884294132	0.8885925860610524	0.9061760697700725	0.9492201745217154	0.656693687315753	0.8981472173554281	0.9330310658967603	0.6017738377091353	0.9057831161430032	0.8500163611614074	0.93141946010998	0.8564415644066108	0.9130723132203018	0.8142223867043878	0.9465748521162812	0.8608083564928012	0.09444715948508782	30
0.25369132041931153	0.016083445868139146	0.013686537742614746	0.0011806896964592303	0.001	square	200	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200}	0.8891327914531941	0.9447730894280786	0.9414356946175788	0.8934582228845682	0.6794854594413721	0.6150513632990534	0.869466175370199	0.9137981586541833	0.8966086363519652	0.8408185840883825	0.9493252784381518	0.8573073503296409	0.8742931262494208	0.9130472846665957	0.9130343044742272	0.8200240615986142	0.9725675281163727	0.8408065814073622	0.9020333375845977	0.8957856274327531	0.5901283604151784	0.749476732942861	0.5842796589258515	0.8569962687674821	0.9312298770651989	0.8840147977233055	0.8919368291063651	0.8691426244302743	0.7358956056808744	0.938937551510074	0.8278939910252001	0.7764009454408463	0.9463244148726876	0.971541924894322	0.9276145963567238	0.8289355846754295	0.8822408924336693	0.9020138807043898	0.9553808925472536	0.6024722589493742	0.8864798853605618	0.9356350122374836	0.6168798821110517	0.9479124693870243	0.8631676634945558	0.919106324631631	0.8514969477698838	0.941523036863087	0.8172230756759278	0.938664648764722	0.8558771098735434	0.1034767911658966	40
0.013466038703918458	0.0012985216382398414	0.0012560272216796875	8.858197560739072e-05	0.001	exponential	10	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10}	0.8895679347096298	0.9114769036533851	0.9482616393787693	0.9021529139506638	0.702989449301239	0.6798854840588121	0.8681432456385756	0.9037858119037444	0.6443336777499272	0.8664302554649066	0.8853170706840664	0.8588922752692909	0.8557802589884353	0.9035130487432543	0.9120361880747263	0.8180071111939179	0.9008485757724104	0.83608492842676	0.9174395929947007	0.8618105117094583	0.9192445993793663	0.7436933755990471	0.6529318745563719	0.807313991077847	0.8714471726495532	0.8991353682821145	0.7537567362809131	0.6527344482994231	0.7272767212345133	0.9411171031571824	0.8311796999510973	0.8381478944925829	0.9609332056171166	0.9512464026455649	0.6043855610473736	0.8086064027930584	0.8735507493792027	0.9221379063980426	0.9513080434243325	0.6223561628278181	0.899098624858525	0.8702758833160911	0.7330532080543544	0.9365117137438713	0.8684637454163102	0.8789260472274234	0.8187384986181212	0.6657107656781265	0.5083388183893233	0.9398223336912547	0.8304179611570667	0.10766720371458734	56
0.06247871398925781	0.0021033809357667676	0.0037688779830932616	0.00010239787580571426	0.001	exponential	50	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50}	0.8888619068415727	0.9514253607717397	0.9263687960462639	0.8816636396602615	0.6883698637450337	0.6485381979319118	0.8692676076030799	0.9207860631227918	0.8422578783833472	0.8533451507695167	0.9490136089804693	0.8627351155650337	0.8739215314188793	0.9113935991248775	0.903733104766207	0.7880868172904127	0.9714554943537167	0.8383728016898876	0.9090891496241827	0.8944071458975112	0.6092420394984204	0.7818616787608916	0.5542600532670303	0.8500768076068264	0.9123207676931414	0.8801093501542556	0.9290967418241695	0.871550557346625	0.733738905180344	0.937410578271423	0.8312991471272552	0.7792136570745964	0.9386061778047852	0.9713009528942295	0.9280062651937122	0.8311478568809393	0.8567298471264396	0.9193552419638689	0.9415621699500587	0.5593452436117596	0.8995161331706503	0.8764557207531524	0.6250930312093443	0.9485581201551972	0.8604307780615688	0.9464107949548981	0.8295147005557076	0.9427943878410279	0.8147384228697268	0.9498726279765921	0.8536778207030418	0.10378638643205687	44
