mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.001528787612915039	0.00023977624571931244	0.0004888534545898438	2.8675957519514065e-05	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.18454428262234202	0.3294400019402799	0.43907397210718146	0.28375953467449966	0.3676858816822962	0.32090073460531987	0.08508728913884955	7
0.00153045654296875	2.102273312169538e-05	0.00048236846923828126	4.564704110631683e-06	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.4062787156130172	0.45516120920745295	0.5625420360701734	0.37625003577091576	0.5003148432724751	0.4601093679868069	0.0664282210263263	5
0.0015570640563964844	2.7899415730295036e-05	0.00047760009765625	8.077289299739176e-06	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.41653943039079455	0.5088579435221583	0.5695770214631193	0.4403781059623666	0.535021401765944	0.49407478062087656	0.05742964298243006	3
0.001678323745727539	0.00022354513505108876	0.000524139404296875	7.034400279333664e-05	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.4988910453335782	0.5623160416811814	0.6308398777750686	0.48632352064592566	0.6174646452415267	0.5591670261354561	0.05913526275942166	1
0.00031638145446777344	1.1134938940972889e-05	0.0	0.0	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}								18
0.00031342506408691404	9.175367952818628e-06	0.0	0.0	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}								17
0.00035414695739746096	6.31096455836146e-05	0.0	0.0	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}								16
0.0003436088562011719	7.09011157217314e-05	0.0	0.0	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}								15
0.00031218528747558596	7.159865142964014e-06	0.0	0.0	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}								14
0.0003131389617919922	9.140608884443642e-06	0.0	0.0	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}								13
0.0013844966888427734	2.0808356257680394e-05	0.0004934310913085937	3.088808159436789e-05	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	-0.3535473221563472	-0.0052888737069660685	0.2465339119649823	-0.05692302080700018	0.06536416272208811	-0.020772228396648607	0.19552898897151338	8
0.0014211177825927735	1.7894168105270666e-05	0.0004825592041015625	1.0725126684880281e-05	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	0.3480578543543005	0.4130507754959799	0.526983122110651	0.293786615310936	0.465584242373843	0.4094925219291421	0.0826136291519455	6
0.001423788070678711	7.110152107940323e-06	0.00047955513000488283	1.006634751029542e-05	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	0.40127162881838996	0.5069196812496024	0.5638176655056173	0.4338076747341294	0.5360186406484678	0.4883670581912414	0.06143290228858339	4
0.0015703678131103516	0.00011172322091277625	0.0004919052124023437	2.3628905074037477e-05	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	0.4976477974233856	0.5589018237060281	0.6268466841783387	0.48494382724900664	0.6093390440127169	0.5555358353138952	0.057141244024537644	2
0.0003169536590576172	7.804121520339374e-06	0.0	0.0	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}								12
0.00031304359436035156	6.762014946126189e-06	0.0	0.0	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}								11
0.00032563209533691405	2.5381625826182357e-05	0.0	0.0	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}								10
0.00035223960876464846	6.915891359451924e-05	0.0	0.0	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}								9
0.00031714439392089845	9.944541537812557e-06	0.0	0.0	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}								19
0.00038800239562988283	0.00013223293654037575	0.0	0.0	False	10	{'estimator__fit_intercept': False, 'preprocessing_1__k': 10}								20
