mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.020916461944580078	0.0007910086753484368	0.0008582115173339844	4.537791447355778e-05	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.6882212115053072	0.7817775424882013	0.7277455134465792	0.6350809066114331	0.7580105826195563	0.7181671513342155	0.05201078594768395	9
0.021997690200805664	0.00011482175402292184	0.0008370399475097657	5.121062362988991e-06	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.699907274535627	0.7490360037613993	0.7245716189521604	0.6131661746649876	0.7539864584498412	0.7081335060728031	0.05124877371004332	19
0.0003131866455078125	1.5692652195392176e-05	0.0	0.0	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}								109
0.00030012130737304686	7.461244580867252e-06	0.0	0.0	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}								110
0.0003106117248535156	1.4102131452006413e-05	0.0	0.0	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}								111
0.0003047466278076172	8.64693931011155e-06	0.0	0.0	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}								112
0.0003051280975341797	9.2085144578156e-06	0.0	0.0	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}								113
0.00030956268310546877	1.097202197410184e-05	0.0	0.0	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}								114
0.00030460357666015623	6.254751361705956e-06	0.0	0.0	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}								116
0.0003029823303222656	9.519322697080171e-06	0.0	0.0	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								123
0.020550918579101563	0.0003178248756974649	0.0008350849151611328	4.459383550925517e-06	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.6882212115053072	0.7817775424882013	0.7277455134465792	0.6350809066114331	0.7580105826195563	0.7181671513342155	0.05201078594768395	9
0.02638721466064453	0.002934058281472881	0.0009200572967529297	7.28768810099479e-05	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.699907274535627	0.7490360037613993	0.7245716189521604	0.6131661746649876	0.7539864584498412	0.7081335060728031	0.05124877371004332	19
0.00036454200744628906	5.505703977609527e-05	0.0	0.0	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}								117
0.0003129482269287109	5.1192860665904306e-06	0.0	0.0	ls	auto	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}								118
0.0004511833190917969	7.737240896101332e-05	0.0	0.0	ls	auto	3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}								119
