mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.019829177856445314	0.003501844764864455	0.0009298324584960938	0.0002938195351117973	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.4577640444991009	-0.2259488595364303	0.5176523636964228	0.7914480784693311	0.7623446696584825	0.44598208204350703	0.37295308261565185	145
0.020073127746582032	0.0031262740253206176	0.0007415294647216796	2.5090607608160755e-05	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.8032369060402635	0.182260572159753	0.8063786391578565	0.8683575161346397	0.7522649179332715	0.6744252008730229	0.2583873490256272	95
0.0187042236328125	0.0001426470452986946	0.0007108211517333985	1.6300997501487066e-05	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.8362219855692843	0.21706162694082298	0.8679229937865052	0.8355921457501525	0.7547006287919995	0.6948250646821061	0.251073441952773	77
0.01917438507080078	0.00013642538596119375	0.0007398605346679687	4.435134156453402e-05	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.6916712576694736	0.39683885041020195	0.896566147149834	0.7801183767230637	0.8554258926436407	0.7164701027541617	0.18042153936226984	49
0.019542455673217773	0.0002665200666464975	0.0007831573486328125	0.00011849354450270636	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.6822429413532388	0.3065166802725555	0.8995724746836582	0.8389637809931481	0.8146001913149078	0.6992728561528376	0.21644513284507338	67
0.01972784996032715	0.00023331767377550466	0.0007609844207763672	5.88878253003278e-05	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.6715424660810152	0.26845967959623096	0.8757325030608475	0.8053700700158425	0.8157935471971622	0.6781295008348326	0.22343660160175194	93
0.020194196701049806	0.00029791977422059926	0.0007709026336669922	7.266169097731316e-05	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.6513662875450726	0.4282710952239084	0.8681040444755583	0.79066173123357	0.8533054763704389	0.7107450020511896	0.16608263540556684	55
0.02057228088378906	9.8615250545075e-05	0.0007189273834228516	1.3508553474140758e-05	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.6641835957681808	0.5620072173827502	0.8576038531755179	0.7311366464078022	0.8440930408927472	0.7267534041658279	0.11192224298516096	39
0.021027565002441406	0.0004810925149690138	0.0007881641387939454	6.673427596831993e-05	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.7436036551590798	0.5097430187398362	0.8746964757757671	0.7412446354196751	0.8535408140993719	0.739549022694521	0.13124841917113791	29
0.021493911743164062	0.0007819822206511449	0.0007100105285644531	1.660940939393311e-05	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	0.7288614681476867	0.34273020439912283	0.8824985901529576	0.7798003518996512	0.8320387437053527	0.7056373595168032	0.1955475570914245	63
