mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.09800920486450196	0.005620096945203799	0.002920675277709961	8.051369646961384e-05	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.8331215857415126	0.8039575107692274	0.8471944095246027	0.8542696918681645	0.820274259747504	0.8317602630284261	0.01817543099744204	137
0.12331724166870117	0.0013875048646703034	0.0033672809600830077	7.163985976506108e-05	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.8489936706747268	0.823333306038483	0.867202875142624	0.8721804542660375	0.8399567450639761	0.8503299507835854	0.017890797430071693	127
0.14771738052368164	0.0008453681440601023	0.0033405780792236327	5.5011924051380503e-05	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9473343032459576	0.9429971107163788	0.9538752112946348	0.9551385836835561	0.947071302939151	0.9492822971036226	0.004551457702523421	81
0.18006510734558107	0.008221737496989234	0.0033294677734375	0.00016746568516813734	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.9613842057712064	0.952256373776359	0.966806173069396	0.9669982923708844	0.9615004843352722	0.9617878927747577	0.005356255329855625	49
0.24553751945495605	0.021733064256274744	0.004021930694580078	0.0011632196762342102	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.963495720967619	0.9583475508098562	0.9669766007839796	0.9716722397452936	0.9617832517189673	0.9644542101496459	0.004556410707181742	41
0.3064067840576172	0.04486882160144611	0.003706216812133789	0.0008279457059901506	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.9662100637040384	0.9670138481661846	0.9749134750720243	0.9737392835635746	0.9698268036039399	0.9703397844853101	0.0034887573392333488	21
0.334072208404541	0.06677548300483926	0.005032777786254883	0.002267378642535591	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.9688002969482347	0.9686503158881821	0.9756209002749221	0.97531565762034	0.9714888918746618	0.971974419087161	0.0030273043054930894	12
0.3638887405395508	0.0513139794982296	0.003267383575439453	7.789665874887686e-05	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.9696373232982337	0.9693267713680951	0.9770093949505954	0.9764543374095297	0.9727877238242829	0.9730422407700405	0.0032510389429033803	7
0.39279680252075194	0.04222246622732839	0.0033195018768310547	0.00013867224731865452	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.9711881798233889	0.9713633450336775	0.9771389809546158	0.9763164137919168	0.972818179205494	0.9737644120329774	0.002497912450402305	5
0.4480445861816406	0.046525658003005205	0.0033671379089355467	6.493349151450028e-05	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	0.9720036542553966	0.9713108785795334	0.9774219804500102	0.9772195170127824	0.9731218196701501	0.9742149454077406	0.0026011817834101164	1
0.13321571350097655	0.026216373687147295	0.003519773483276367	0.000528813397378229	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.8331215857415126	0.8039575107692274	0.8471944095246027	0.8542696918681645	0.820274259747504	0.8317602630284261	0.01817543099744204	137
0.1615148067474365	0.00278697456654717	0.0038593292236328127	0.0003585791143882973	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.8489936706747268	0.823333306038483	0.867202875142624	0.8721804542660375	0.8399567450639761	0.8503299507835854	0.017890797430071693	127
0.1666881561279297	0.017237989479555557	0.0038484573364257813	0.000429157961715638	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9473343032459576	0.9429971107163788	0.9538752112946348	0.9551385836835561	0.947071302939151	0.9492822971036226	0.004551457702523421	81
0.30178036689758303	0.03167844875203795	0.004379892349243164	0.00010101619349343079	ls	auto	3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.9613842057712064	0.952256373776359	0.966806173069396	0.9669982923708844	0.9615004843352722	0.9617878927747577	0.005356255329855625	49
0.3350189685821533	0.07559122926999916	0.003839540481567383	0.000697389209621474	ls	auto	3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.963495720967619	0.9583475508098562	0.9669766007839796	0.9716722397452936	0.9617832517189673	0.9644542101496459	0.004556410707181742	41
0.2662057399749756	0.001193945060009267	0.0032244205474853517	5.803313913829431e-05	ls	auto	3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.9662100637040384	0.9670138481661846	0.9749134750720243	0.9737392835635746	0.9698268036039399	0.9703397844853101	0.0034887573392333488	21
0.32093329429626466	0.012793627641976345	0.0033712863922119142	0.00014457734090322937	ls	auto	3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.9688002969482347	0.9686503158881821	0.9756209002749221	0.97531565762034	0.9714888918746618	0.971974419087161	0.0030273043054930894	12
0.37684326171875	0.04975073874175717	0.0032947540283203127	6.79651710300878e-05	ls	auto	3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.9696373232982337	0.9693267713680951	0.9770093949505954	0.9764543374095297	0.9727877238242829	0.9730422407700405	0.0032510389429033803	7
