mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.41819353103637696	0.02758657795039847	0.008267688751220702	0.000629031705050252	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.35766610672186483	0.32067788539767084	0.32956860714817127	0.3413968908361509	0.3445116747365141	0.33876398071027203	0.012719658507726309	85
0.6911431789398194	0.03546912429274202	0.008833026885986328	0.0005856203997517648	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.4814000707926226	0.44698413660475356	0.4638931779165698	0.46605141715690557	0.44667562681878037	0.46100151459998395	0.013051242210580929	75
0.8397497177124024	0.03547896037685364	0.00896458625793457	0.001310086296948421	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.5802624072843384	0.598262253499122	0.6122221244659773	0.6249535228251457	0.6056751002940841	0.604275020226287	0.014869594435668541	48
1.0185688972473144	0.06666082699632062	0.009245777130126953	0.0013540621167986986	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.5984128005963099	0.6130592079249901	0.633316397310286	0.6376576106758562	0.6276332738445327	0.622015611519492	0.014431123665557653	29
1.2072507858276367	0.04899611183356291	0.009278583526611327	0.0010392469602054448	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.6129191285050952	0.6267350557737152	0.6463625342482227	0.642979888162961	0.6278574628247912	0.6313709681055149	0.012114869921778392	19
1.3368165016174316	0.037363236525463084	0.0096649169921875	0.0005969826898375848	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.6097487959108345	0.6246301172536328	0.6463653854998272	0.6534549090473849	0.6372204557548291	0.6342838038079848	0.015603407499436625	12
1.51861252784729	0.024390833636101075	0.009764671325683594	0.001690838771091925	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.6304218156028566	0.6326882824366753	0.6648097054308859	0.6712471571991867	0.6499912812953307	0.6498316413866273	0.01645410407003205	5
1.5952378273010255	0.10586957677051026	0.008736371994018555	0.0013170631007260098	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.6497350058113562	0.6652419745931449	0.6704831937106401	0.6812328007436177	0.6580957909815299	0.6649580543426622	0.010717479961499188	1
0.002563333511352539	0.00036776807660081763	0.0	0.0	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}								135
0.002365446090698242	0.00014211192153594745	0.0	0.0	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								136
