mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.08309326171875	0.12016649578298547	0.000889444351196289	0.00024194656322373568	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.9050546164810532	0.8370786525973154	0.9361853741365153	0.7768065206471796	0.5624197778422886	0.8046625252332081	0.1318345789326732	101
0.022593879699707033	0.0003461295077449866	0.0007707595825195313	2.118005238966538e-05	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.8873576236932035	0.8735133545884198	0.9346660533786559	0.8755997972480629	0.7956889762377356	0.8737368174157778	0.044485881590099335	87
0.024430131912231444	0.0002595588775959756	0.0008075714111328125	1.73423255492388e-05	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9292876967836561	0.9908183815187321	0.9840835815902	0.8187701764173783	0.9806295624446314	0.9405269147619544	0.0648808079452943	25
0.025253152847290038	0.00010699450197854269	0.0007871627807617187	1.96301760102698e-05	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.9202798454623748	0.9944824650814338	0.9947753152644889	0.8649599060337193	0.9773409332196723	0.9502386344467525	0.05077292003353614	17
0.026499128341674803	0.00020376187456368179	0.0007754802703857422	4.040856614482886e-05	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.9260379972944569	0.9952711199969295	0.994144662418545	0.9093895915060229	0.9664953750766617	0.9582283826278144	0.03515603853826127	3
0.022380304336547852	0.002819395990723331	0.0005836963653564453	6.67998314033834e-05	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.9079725803788653	0.9954020480536118	0.9934134676185624	0.8431922146203495	0.9275443947760347	0.9335334604498361	0.05716828870179948	39
0.021691274642944337	0.00030639273175282023	0.0005852699279785157	2.424350033720849e-05	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.8997557325744543	0.9953013167909995	0.9935726214836924	0.8919772744031932	0.9099485875886868	0.938245855462844	0.04641467761016053	29
0.0002583980560302734	6.051136810003397e-06	0.0	0.0	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}								139
0.00025391578674316406	7.220580570780518e-06	0.0	0.0	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}								138
0.00025668144226074217	7.249806812285244e-06	0.0	0.0	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								137
