mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.043174123764038085	0.007716948504192722	0.0014882564544677734	0.00024334291991596365	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.05174732872875143	0.09220341592710624	0.15469955106572086	0.17798509008226637	0.12595300389496544	0.12051767793976208	0.04479175156414533	17
0.028001689910888673	0.006932505555516132	0.0009799957275390624	0.00024702625262574624	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.9443017031455281	0.9327043152103953	0.8873163502594456	0.9059637093162747	0.8464358695629316	0.9033443894989149	0.03476160323806279	1
0.025016212463378908	5.0225599893136815e-05	0.0008679866790771484	2.9331338499889222e-05	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9191219798413676	0.9211371484836296	0.8602918019895818	0.8950874680753276	0.8419503690768616	0.8875177534933536	0.03163551921264242	5
0.0003282070159912109	1.876619276643519e-05	0.0	0.0	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}								125
0.0003209114074707031	1.0792753769523687e-05	0.0	0.0	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}								124
0.0003242969512939453	1.063186479456207e-05	0.0	0.0	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}								123
0.00031757354736328125	6.838915487025179e-06	0.0	0.0	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}								122
0.00034780502319335936	4.871922508516445e-05	0.0	0.0	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}								121
0.0003233909606933594	9.685312774549917e-06	0.0	0.0	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}								120
0.0003169536590576172	8.261263972361647e-06	0.0	0.0	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								119
0.02205662727355957	0.001581906164868908	0.0007439613342285156	3.888682306801735e-05	ls	auto	3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.05174732872875143	0.09220341592710624	0.15469955106572086	0.17798509008226637	0.12595300389496544	0.12051767793976208	0.04479175156414533	17
0.022975921630859375	0.0002692274703907617	0.0008599281311035157	3.0993828401144387e-05	ls	auto	3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.9443017031455281	0.9327043152103953	0.8873163502594456	0.9059637093162747	0.8464358695629316	0.9033443894989149	0.03476160323806279	1
0.02470860481262207	0.0001642973964860694	0.000930166244506836	1.743333866526864e-05	ls	auto	3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': 'auto', 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9191219798413676	0.9211371484836296	0.8602918019895818	0.8950874680753276	0.8419503690768616	0.8875177534933536	0.03163551921264242	5
