mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__loss	param_estimator__max_features	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.06646618843078614	0.015785974010209623	0.002038717269897461	0.0002478632847825359	ls		3111696	1	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.9776869168807863	0.9862199053150225	0.9800889382904557	0.9704148425594544	0.9838811908645467	0.9796583587820532	0.0054845378609657	104
0.04816350936889648	0.012207745030701817	0.0012249469757080079	0.00013876914945257283	ls		3111696	2	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.9917237815876148	0.9953264995060574	0.9875720035688156	0.9860693013653671	0.9921667258939263	0.9905716623843561	0.003339140310527568	59
0.03693580627441406	0.0005742842512302201	0.0012037277221679688	7.417437651743045e-05	ls		3111696	3	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9920485227904104	0.9953368750134757	0.9903265378703747	0.9859087280823896	0.9931118244434557	0.9913464976400213	0.0031667644469042184	45
0.04733281135559082	0.004748034243001907	0.0015249252319335938	0.000260416004068617	ls		3111696	4	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.9919220358341934	0.9947051795643418	0.99322808914798	0.9888252788025039	0.9937363308995777	0.9924833828497194	0.0020375319688050917	27
0.05939841270446777	0.009199835216869293	0.0020037174224853517	0.00039037159806765425	ls		3111696	5	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.9923488777924844	0.9959209238680043	0.992398409123273	0.9907242295854389	0.9950208444238875	0.9932826569586176	0.0019068894220081246	13
0.0626187801361084	0.01586755189356203	0.0017247200012207031	0.00044132315862047833	ls		3111696	6	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.9925323257356244	0.99584582527324	0.9921389181182633	0.9911907854820646	0.9941427861157159	0.9931701281449817	0.0016427660856027234	19
0.06634292602539063	0.015317610270582545	0.0017590522766113281	0.0005733925091597526	ls		3111696	7	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.9922825072787893	0.9958116409924413	0.9923288877294162	0.9912214514950279	0.9944328889153508	0.9932154752822051	0.001664618274389755	17
0.09046878814697265	0.028116845879878855	0.0022439002990722657	0.0015762819259921342	ls		3111696	8	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.9922180253006998	0.9958319917579695	0.9926475137767526	0.9913433497662074	0.9941813360176646	0.9932444433238589	0.0015872737870949163	15
0.07015480995178222	0.018200176205761868	0.0014891624450683594	0.00018907913147509495	ls		3111696	9	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.9919931965736065	0.9959209629812983	0.9912047818087003	0.9907978075236747	0.9935644255948043	0.9926962348964169	0.0018695105239588904	25
0.08783388137817383	0.03660544675070944	0.002222108840942383	0.0013786196262856837	ls		3111696	10	{'estimator__loss': 'ls', 'estimator__max_features': None, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	0.9919053811434181	0.9958942440034806	0.9924664935868349	0.990700854247344	0.9945117219332691	0.9930957389828694	0.0018646722241206363	21
