mean_fit_time	mean_score_time	mean_test_score	param_estimator__booster	param_estimator__max_depth	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.0021397272745768228	0.0004843870798746745	0.05949013043299034	gbtree	1	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	39	0.07960894234712901	0.0451249802173701	0.053609134481850784	0.0007723890246876903	0.0001747598246161173	0.01468454150372582
0.0037729740142822266	0.00038735071818033856	0.20727857649437986	gbtree	1	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	37	0.22502688088351575	0.17951236177656693	0.2171841557826193	8.469734033742719e-06	5.282405013365385e-06	0.019862713528865376
0.006589492162068685	0.0004314581553141276	0.2756695256717988	gbtree	1	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	33	0.28479933284006886	0.24877438954127362	0.29337707104438127	1.109151884484927e-05	1.1520549774405635e-05	0.019308261549201757
0.01222697893778483	0.0005902449289957682	0.30063402539959266	gbtree	1	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	32	0.2906446238989141	0.28381634222884566	0.3275043341311491	3.109898005351053e-05	9.529455367325842e-06	0.019174121380265242
0.0016717910766601562	0.0003503163655598958	0.22329474548502629	gbtree	2	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	36	0.2541930482264214	0.19953685154714718	0.21595877780340011	8.820413403812729e-06	1.1734027115689436e-06	0.022917804448596292
0.004578351974487305	0.000438690185546875	0.4631189367087151	gbtree	2	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	30	0.4853788836980185	0.432628999336493	0.4712080413511951	2.379970002209408e-05	8.664364287634751e-06	0.022290256381872976
0.008165915807088217	0.0005775292714436849	0.5567040730333421	gbtree	2	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	26	0.5757223430720191	0.5045790108275092	0.5896904964027849	8.667279618904208e-06	1.0933224315308375e-05	0.03723946367528471
0.01553638776143392	0.0009221235911051432	0.6426328930691757	gbtree	2	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 2, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	24	0.6637557208860861	0.5473220453362972	0.7166872242014921	0.00018145625789410248	2.7553826125890575e-05	0.07067669167538969
0.0019001960754394531	0.0003573894500732422	0.47213369623769885	gbtree	3	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	28	0.5017279019613323	0.44992245888364735	0.4645634227686002	1.246331079369769e-05	1.045241843070172e-05	0.021825012478174675
0.005536715189615886	0.0004781087239583333	0.849207086544141	gbtree	3	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	18	0.8906317160132843	0.8172502328622341	0.8394771295577332	2.1619831575592705e-05	5.353663696638518e-06	0.030750547204391958
0.01006007194519043	0.0006937980651855469	0.8783194823486244	gbtree	3	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	12	0.9271472136537277	0.8437351622523374	0.8637670348657256	5.712534363637422e-05	1.4356679169964407e-05	0.035585909624131315
0.01912991205851237	0.0011243025461832683	0.8827973336146971	gbtree	3	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 3, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	10	0.9291668305396816	0.858462436821462	0.8604692556543085	7.148326399467052e-05	3.98676612612804e-05	0.03290196254608012
0.0021332899729410806	0.00036589304606119793	0.7720450008964707	gbtree	4	10	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	19	0.8166165769212158	0.7152574040831468	0.7839789231026144	1.9174875881281844e-05	2.3468054231378872e-06	0.04224985535372537
0.0067454179128011065	0.0005658467610677084	0.8956026938518968	gbtree	4	50	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	4	0.9391411907669301	0.8909249668990391	0.8564663637826642	3.9434718072432945e-05	1.536808671992803e-05	0.03393054206406214
0.01234126091003418	0.0008726119995117188	0.8883112376460213	gbtree	4	100	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	6	0.9307560893934808	0.88703022044547	0.8468787647969142	1.925442229229924e-05	8.920806376395086e-06	0.034272556249756496
0.029497146606445312	0.0018004576365152996	0.8653317524496118	gbtree	4	200	3111696	{'estimator__booster': 'gbtree', 'estimator__max_depth': 4, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	14	0.919748835583772	0.8619849157048867	0.8139170941416057	0.0084935921705185	0.0005403344360107518	0.04329267396309896
