mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.2847776412963867	0.03707484721852857	0.0024785995483398438	0.00019927691763191972	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7531980428824857	0.7559109595671716	0.7260092036173336	0.7968263282245125	0.7659875993737015	0.759586426733041	0.022845287013042576	37
1.3698153972625733	0.0554470503361877	0.009253883361816406	0.0004246598757704534	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7546768933989946	0.7541459613372434	0.7396965142250314	0.7992486389925771	0.7642233299147035	0.7623982675737099	0.020021840618322795	35
2.7433627605438233	0.15168823510957555	0.01993098258972168	0.0015063688665874029	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7589976144679944	0.7551529030757589	0.7409977451600142	0.7988166462652044	0.7676241673819958	0.7643178152701936	0.019272919479729284	28
5.367922782897949	0.32063724030440305	0.04087567329406738	0.004098636225685529	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7589554354335528	0.7571259676744545	0.7419964839554204	0.8047896366086544	0.7702615466893243	0.7666258140722814	0.021096831962640693	24
0.25112457275390626	0.0014501347048368595	0.002301597595214844	0.00035014498967500144	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7534569298264172	0.7575040227849071	0.7345963372505204	0.7972814796337852	0.7623272488502476	0.7610332036691755	0.02041751704997116	36
1.2881044387817382	0.05526765427358046	0.008752393722534179	0.0007009810227010466	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7576409128529948	0.7539583765915285	0.7381342161928133	0.7982737467857801	0.7659775596649352	0.7627969624176104	0.019908163781834996	33
2.5276344776153565	0.066839390518617	0.017798852920532227	0.00013230821173527502	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7573994164154112	0.757021473636518	0.7381538107753681	0.8026829442965433	0.7688898540468054	0.7648294998341292	0.021340728822947276	26
5.248678731918335	0.21611089785076018	0.03866910934448242	0.0005541827013544004	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.760959668275398	0.7588765657834163	0.7444338176079976	0.804556754294933	0.7710811372916616	0.7679815886506813	0.020169562573001634	23
0.25236191749572756	0.0012148521652878426	0.002144622802734375	6.744800501951537e-05	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7523681640785358	0.7616890152438834	0.7359055041737699	0.8000812712186632	0.7663618214357961	0.7632811552301297	0.021141398238576383	32
1.2856815814971925	0.04151354843522143	0.008194923400878906	0.00015231920965565955	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7580050689737838	0.755960288880851	0.7454744924003658	0.7962656538541988	0.764738069908802	0.7640887148036002	0.017235709436863485	30
2.600251388549805	0.07741715865954245	0.017877197265625	0.0004492900445766525	0.001	exponential	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7563826079040968	0.7614358336757691	0.734948067675429	0.80445856012172	0.7663547333667489	0.7647159605487528	0.022576497699541283	27
5.462122631072998	0.08600457508190486	0.0405369758605957	0.0012709137530450409	0.001	exponential	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7595387493419137	0.7575574067133671	0.7417396240655674	0.8005408588539933	0.7702102342255156	0.7659173746400714	0.019556859920778644	25
0.2517706871032715	0.0015808514310477523	0.0021625518798828124	2.6306808263252838e-05	0.01	linear	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7465600641857568	0.7462649999114932	0.7342066490117893	0.791662682730598	0.7649325423207913	0.7567253876320857	0.02003905725311303	39
1.281803846359253	0.034703460195812434	0.008321905136108398	0.000134219504627766	0.01	linear	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7604165400703835	0.7541511324410543	0.754987504075736	0.8095347343295729	0.7737827152937324	0.7705745252420958	0.02070776713329533	22
2.813122034072876	0.1792983169735745	0.02466869354248047	0.008963935750618466	0.01	linear	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7663050175655847	0.7654491208935783	0.770810764432873	0.8111912776412318	0.783582333164204	0.7794677027394944	0.017134963594246988	14
5.327714920043945	0.11202063536718504	0.05395493507385254	0.0204142537467024	0.01	linear	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7766976423305464	0.7761618459146009	0.7859566618339446	0.8214035660160828	0.8018378299574587	0.7924115092105267	0.017216486893953126	8
0.26240835189819334	0.0020541098463087875	0.0025220394134521486	0.000213173911408829	0.01	square	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7414078534098958	0.7411435828982671	0.7410949684199732	0.7945754604353479	0.772246861863058	0.7580937454053084	0.021844503458282018	38
1.2848359584808349	0.025124401822959885	0.008651828765869141	0.0002665497791698294	0.01	square	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7673631775136127	0.7623423102788165	0.7626459129384073	0.8053353610952155	0.7790621847373197	0.7753497893126743	0.01616963418691146	18
2.6618247509002684	0.1786069652974657	0.020929718017578126	0.004760177998494576	0.01	square	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7724365797963815	0.7730428562749969	0.7759187604422153	0.8201080111752116	0.787187901972799	0.7857388219323209	0.01798839514610413	11
5.548208236694336	0.2405613657681648	0.04851498603820801	0.010694520729659405	0.01	square	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7831244563186207	0.7803288186867496	0.7898807329944804	0.8247845665916266	0.8041879073549992	0.7964612963892953	0.016391095792878924	5
0.2632025718688965	0.002855305484552728	0.0023154735565185545	0.0001624016218825642	0.01	exponential	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7513959163799093	0.7608854594805559	0.7368489979821469	0.7938048659921073	0.7692061109840054	0.7624282701637449	0.019020105951951725	34
1.4315117835998534	0.14873653196519093	0.009624910354614259	0.0010463583872747208	0.01	exponential	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.759999403966416	0.7670161819674397	0.749855988164567	0.8035028400241963	0.7743071018446248	0.7709363031934487	0.01817308120017615	21
2.817984962463379	0.17840911479819901	0.02190542221069336	0.004368767975645268	0.01	exponential	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7676741180460624	0.7721898056568178	0.761992476987468	0.8134297172043481	0.7794418061469435	0.7789455848083279	0.018163127497353986	15
5.43544225692749	0.07687897313638858	0.04153828620910645	0.001892896463942625	0.01	exponential	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7725170716454643	0.7776932704985222	0.7803973061940458	0.823437793586082	0.7958286153114302	0.7899748114471089	0.018446548334262246	9
