mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.012329006195068359	0.0008118021833735913	0.0014136314392089843	0.00018574220630507645	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.6441759487377123	0.20490355991752307	0.6506746096856638	0.7856583730545523	0.524727738675342	0.5620280460141588	0.19674665224201113	58
0.059957265853881836	0.003658823408551537	0.004261827468872071	0.00044093466427742525	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.6399843876602871	0.2957978355791664	0.5808687659940621	0.8483343785160098	0.681856487209859	0.6093683709918769	0.18024168684604647	29
0.10412321090698243	0.009216700476829648	0.006609535217285157	0.0004897491966358563	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.6616319906334217	0.2991028546463934	0.5528193920636169	0.8462975555208635	0.7017686778659166	0.6123240941460424	0.18266008720252014	19
0.1938234806060791	0.00848110139879074	0.011786317825317383	0.0005568915334156087	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.6633422808828848	0.26908128934415754	0.5418534935699486	0.8423859729477439	0.7107673019963923	0.6054860677482254	0.19378871184683863	32
0.010938167572021484	0.0007212238863070601	0.0012317180633544921	0.0001373515673646099	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.644420419147419	0.2048020866880924	0.6506746096856638	0.7869536207353683	0.5039146866496107	0.5581530845812308	0.1980660003571997	60
0.05014796257019043	0.0025657102995857717	0.0032154083251953124	0.00012883974126486235	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.6463536469624445	0.29707161556719586	0.576933771186928	0.8486219792421421	0.6917476065241324	0.6121457238965685	0.1810741485766389	22
0.0963430404663086	0.004438791956501304	0.006423425674438476	0.0005103592670798252	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.6601601078316859	0.3009486356307105	0.5485744310954896	0.8460767767957952	0.7051825431603553	0.6121884989028072	0.1825211747600673	21
0.18801498413085938	0.004025556375746681	0.011643934249877929	0.00025408980178014926	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.654924627643803	0.27485594639449695	0.5321536203964604	0.8441263006416071	0.7147998548430021	0.604172069983874	0.19288759837756042	34
0.00947413444519043	0.00012961786506931138	0.0010159969329833984	3.212219453247106e-05	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.6459141618080597	0.20490355991752307	0.6506746096856638	0.7856583730545523	0.524727738675342	0.5623756886282283	0.1968929780700003	57
0.04536218643188476	0.00022573983759148643	0.0031912803649902345	1.7646454132956118e-05	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.6505159161096898	0.31346207596809383	0.578256067021665	0.8485861431922644	0.689370312747247	0.616038103007792	0.1752852862949911	15
