mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.016799497604370116	0.0031911336996027443	0.0016458988189697265	0.00038342477373631465	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.26177100666811814	0.6868610682497062	0.3249275206605162	0.5889142270758191	0.6534227650317934	0.5031793175371906	0.1753363792371092	48
0.0925285816192627	0.006392239370926116	0.006128358840942383	0.0005624197437152804	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.421671214762537	0.5954102407015844	0.2385877451811449	0.6081705363588661	0.5445560832305418	0.48167916404693484	0.13826259359342644	55
0.20744571685791016	0.02070659651092321	0.01187601089477539	0.00046957732684444414	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.41981340649001186	0.6025624657674223	0.24837803765479693	0.6094012248213863	0.5351908863484787	0.4830692042164192	0.13567337862864992	53
0.35787148475646974	0.0321541390307219	0.020655059814453126	0.002516791627688572	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.5735149220017199	0.5969469845044416	0.2324620056579243	0.6361040437228668	0.5574286322863166	0.5192913176346537	0.1458364315399903	41
0.020856952667236327	0.0017491355794283677	0.0023964405059814452	0.0007525105203472862	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.2258613802871906	0.6868297342301644	0.35207110021344157	0.5892413876549298	0.652357937620738	0.5012723080012929	0.18061515129744304	49
0.07858762741088868	0.011986341750620303	0.005366277694702148	0.0010002241458710287	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.4264614585600506	0.5848190543964387	0.25721046199614184	0.5894590616963362	0.5225240097245246	0.4760948092746984	0.12425933594345513	59
0.19546589851379395	0.02217153879531742	0.011955976486206055	0.0014390485732823826	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.4211057159452418	0.5814745404239858	0.24585238909335838	0.6223050222528769	0.5198242209844088	0.47811237773997434	0.13446902623897727	58
0.3684718608856201	0.03482672414572334	0.021344757080078124	0.0025522028264961913	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.5595785863655647	0.5943447324851563	0.2325631446097287	0.6344585030417975	0.5274659334792913	0.5096821799963076	0.14306484656740595	44
0.025603866577148436	0.009354896772791204	0.0017922878265380859	0.00025490835890380536	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.33530625416730264	0.6868610682497062	0.3256943568739392	0.5892380448327423	0.65343150917727	0.5181062466601921	0.15638991130044338	42
0.08964309692382813	0.007255740476384639	0.005875015258789062	0.0012808777483421683	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.4286340238214158	0.5886360179927435	0.2321133334367701	0.5921348524943228	0.5541951987769204	0.4791426853044345	0.13708648736980797	57
