mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.6020673274993896	0.034992242974325745	0.005610275268554688	0.0008410746982056715	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.47749757253048064	0.4907562674516013	0.4878900063311009	0.51283549661509	0.5091639064324913	0.4956286498721528	0.013353961396277706	34
2.840967607498169	0.1295063988129375	0.022359704971313475	0.003317606179590083	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.49021470946833146	0.4937454603793555	0.4883813130171537	0.5154394221546756	0.512418313706902	0.5000398437452837	0.011510407447470006	29
5.51398024559021	0.12209394166671261	0.05790281295776367	0.00745261182486202	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.49478071001508894	0.4942840967639358	0.48962491393934504	0.5157105923896839	0.514924927689125	0.5018650481594358	0.011133185573697841	24
10.94486756324768	0.2788503001373001	0.11015777587890625	0.002441859014258737	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.5006272481003256	0.4956365426405397	0.49520021162140837	0.5162105018891328	0.5157455430183591	0.5046840094539532	0.009417791061638783	21
0.5382564544677735	0.0010123966684209493	0.004912710189819336	0.00014780833601950078	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.4751992306048046	0.494062109368528	0.48949454152416483	0.5115756585401108	0.5115000542178976	0.4963663188511011	0.013863118622625927	33
2.7719916343688964	0.08460387837216861	0.022672748565673827	0.0021548019601020595	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.4917032264669373	0.4926697919018964	0.49189057479131326	0.5139153290191172	0.5112251561262682	0.5002808156611066	0.01007548910601847	27
5.602333498001099	0.16451185429824342	0.05111823081970215	0.006035167030094384	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.49644801814489503	0.4926842566038556	0.49241624289691155	0.5155484685625793	0.5135649722587481	0.502132391693398	0.010263312561620925	23
10.73338737487793	0.41423588781239257	0.12179555892944335	0.011147865748839038	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.5015157177064327	0.4968950086175743	0.49538743937829555	0.5168858845820175	0.515563815508143	0.5052495731584926	0.009195536381270296	20
0.5910766124725342	0.0148157457998528	0.0047725200653076175	0.0007197782842097777	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.48576763704056536	0.48889525916869836	0.48714182122663796	0.5141725525302203	0.5109257802727594	0.4973806100477763	0.012467045254498935	30
2.8168042659759522	0.05907818123919441	0.019845056533813476	0.002275310834358096	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.49331824246276945	0.49259924961741475	0.48885074190298994	0.5153131283288296	0.5105306240545145	0.5001223972733037	0.01066802683588282	28
