mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.33464627265930175	0.022919332351073615	0.004140186309814453	0.0005945880481081037	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.9248927011308843	0.9157105774701403	0.928780735985794	0.9288256982914334	0.9226727481411955	0.9241755461948797	0.00484304692023139	44
1.417165756225586	0.08320646226048325	0.014255905151367187	0.001453189873823988	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.9222535242638601	0.9171883724218031	0.9295987284001309	0.9288725189980689	0.9210121999679456	0.9237840765934507	0.004758822614845238	48
2.8072210788726806	0.1594665073983114	0.03358778953552246	0.00460164731116571	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.9237109427839424	0.9176421606394864	0.9309266033542539	0.9293405622063449	0.9213591540647635	0.924594927741375	0.004943762547474705	41
5.819507122039795	0.38275454555444005	0.07454719543457031	0.020524071152342938	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.9252527227896592	0.9180660441929884	0.9322218786991933	0.9298356202845108	0.9216912301707401	0.9254125826952563	0.005172537454707626	37
0.2900657653808594	0.031106975755569376	0.004173994064331055	0.0010589398055295325	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.9238458466936272	0.9151009015460441	0.9291182817832242	0.9286790988316003	0.9193186417095489	0.9232116412270686	0.005406070247514083	53
1.4989470005035401	0.09996979466210129	0.01468801498413086	0.0010713490107512656	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.9240243333205224	0.9164737726316603	0.9295143576891285	0.9288883829011702	0.920689290573533	0.9239171316774882	0.0049372135815061455	47
2.9174266338348387	0.20971732186393563	0.030277109146118163	0.005392926272921283	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.9246798398541705	0.9169971624992973	0.9302198021905319	0.929254024485198	0.9220392741617648	0.9246370930211365	0.004849920440485445	40
6.032891464233399	0.23910418474143807	0.07467489242553711	0.010777699913754123	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.9243690843556965	0.9173599046074632	0.9322531505785078	0.9301387648193626	0.9223940911447158	0.9253019154818574	0.005368794626495998	38
0.2894237995147705	0.02107096159060741	0.0027715206146240235	0.0006453234875223354	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.925831602034793	0.9129361785381188	0.9287857142653805	0.9286586301137352	0.9211894880672916	0.9234793224983175	0.005948873777817085	51
1.4165266513824464	0.042594371122399464	0.01316680908203125	0.001825554981412472	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.9236926516254311	0.9166765767678329	0.9296339570006957	0.9290325910609056	0.9207487782768652	0.9239559899754599	0.00492664907266651	45
2.794752836227417	0.09005474540109716	0.03192105293273926	0.006313550044316662	0.001	exponential	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.9240681998623862	0.9170431972968267	0.9304742929136226	0.92985315840962	0.9221444295308576	0.9247156397440144	0.0050091599040783755	39
5.801371002197266	0.3792959453292457	0.0679020881652832	0.005746433558599019	0.001	exponential	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.9248144786221908	0.9175013936755536	0.9322218109242658	0.9300661781285907	0.9226387371190069	0.9254474721881731	0.0052660968152871265	36
0.30972089767456057	0.001441426167364219	0.003788137435913086	0.00036790860954439333	0.01	linear	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.9263891943623436	0.9154282195011665	0.9315272125019941	0.9288158218761755	0.9198048764671676	0.9243922142684272	0.0059307646505158875	43
