mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.014204025268554688	0.0033008767809043346	0.0014280319213867188	0.0003224093674174367	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7129610413916403	0.756505711860555	0.7276471116265149	0.6168190361531141	0.745051162928664	0.7117968127920977	0.049755608559389236	48
0.05770683288574219	0.0024042013900808716	0.0038313865661621094	0.00018399087845652384	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7020428590886167	0.7682300347339774	0.7319450460389413	0.6340940839434023	0.7420738026718534	0.7156771652953582	0.04596721432396188	35
0.11526327133178711	0.003358615518242736	0.008029508590698241	0.0021311373239184563	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.6960105720753254	0.7661476742023785	0.734099586671304	0.6328380378314569	0.7415077047283298	0.7141207151017589	0.046456125296717936	40
0.23251938819885254	0.0040829436433651636	0.016173601150512695	0.004362153649646779	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.697834892171829	0.7657874480171671	0.7351716544789142	0.6323506138469387	0.7508697432960487	0.7164028703621795	0.04772550835057235	32
0.012399053573608399	5.1529883552960594e-05	0.0012887001037597656	3.554097369944089e-05	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7125967527621451	0.7570776230563927	0.7329162832991326	0.6236006545183506	0.7470588492214302	0.7146500325714903	0.047913031522724844	38
0.0586815357208252	0.005742945330019772	0.0037125587463378907	0.000311951468132632	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.6997980218084263	0.7682944179960396	0.7313718637130561	0.6377023464729701	0.7431409045840242	0.7160615109149032	0.04494582689503481	34
0.11179676055908203	0.003487389061850932	0.006504535675048828	9.280346338260383e-05	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.6979981233238768	0.7659002651608392	0.7345919857380766	0.6333938582088487	0.7451348073169567	0.7154038079497197	0.046541595148600456	36
0.22447614669799804	0.00807858411036175	0.01320037841796875	0.00044829762692591446	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.6991567250673988	0.7676161482176551	0.7353894099935814	0.6312558340528391	0.7505381218413426	0.7167912478345634	0.04836361658087655	30
0.01111741065979004	0.00019040062945146298	0.0011084556579589843	2.723963307427097e-05	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7130134755146847	0.7604672240434877	0.7281624282024874	0.6169585751951807	0.7450594192750102	0.7127322244461701	0.05046670168147358	47
0.055080223083496097	0.0007483201886372239	0.0034648895263671873	7.11728618272204e-05	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7046701558658809	0.7684973649851669	0.7316470743499023	0.6364108630671318	0.7431428876787673	0.7168736691893698	0.04515865413007651	28
0.11374540328979492	0.00803387840037307	0.0064908027648925785	0.0002041015441052643	0.001	exponential	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.6957077193971707	0.7668120531721603	0.733010830633916	0.6323567029306362	0.7436480425688359	0.7143070697405437	0.04696657342556572	39
0.22393722534179689	0.0027239014642589116	0.012732648849487304	0.00022934645939464313	0.001	exponential	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.6981704636012711	0.7662863672102248	0.7348610136688234	0.6305806655420371	0.7514639872508163	0.7162724994546346	0.04848945193176394	33
0.010811567306518555	0.00015045198477754528	0.0010956764221191407	2.800118367947012e-05	0.01	linear	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7131483165880352	0.7575811735236245	0.7262123429131344	0.6264285972781715	0.7518964961133213	0.7150533852832575	0.04721976759646158	37
0.055661344528198244	0.0015915120292445844	0.0036120891571044924	0.00018966939882864353	0.01	linear	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.708641277664245	0.7682819309401465	0.7335438166421444	0.6341830528719901	0.7418353026323031	0.7172970761501658	0.0457130184222652	27
0.11308469772338867	0.003867402455317482	0.007582902908325195	0.0013983544747376538	0.01	linear	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7057030112027118	0.7680940683525693	0.7367088971278344	0.6341992113672449	0.7506634992463201	0.7190737374593362	0.047104917465505776	15
0.22283740043640138	0.007402992652420997	0.013371562957763672	0.00043732998759980356	0.01	linear	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7090639864780144	0.767270127689311	0.7372014589690774	0.6358798361135605	0.7532617386107345	0.7205354295721395	0.04654258986721375	3
0.011605167388916015	0.000145425686750834	0.0011785507202148437	6.217221497461312e-05	0.01	square	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7133148760357626	0.7541970589855456	0.7245946029323547	0.6040056761875325	0.7446618565772358	0.7081548141436862	0.054030710320110975	56
0.05549335479736328	0.0003907810119425273	0.0037781238555908204	0.0002184943410565358	0.01	square	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7065739920523935	0.7668732072773389	0.7317446573891373	0.6342846908868999	0.749937412739181	0.71788279206899	0.046338412311637336	22
0.11655011177062988	0.0036617615175686554	0.007085323333740234	8.328517577963108e-05	0.01	square	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.707771296594343	0.7677418048286556	0.7333699045857801	0.6343311647218739	0.7505127243843015	0.7187453790229908	0.04662591721821058	19
0.22929391860961915	0.005226268243663827	0.013424253463745118	0.00043956911109441525	0.01	square	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7122837433918725	0.7707628930604643	0.7294389456409471	0.6348875959183902	0.7478754361160566	0.7190497228255461	0.04635116342961308	16
0.01146841049194336	0.00020961226707280734	0.0011450767517089844	2.885097305134788e-05	0.01	exponential	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7111386765014628	0.7618065971432122	0.7280212207094103	0.6320230129826048	0.751212581875321	0.7168404178424022	0.045945435715507445	29
0.05912847518920898	0.0008108896266348244	0.0037844181060791016	8.268086826107983e-05	0.01	exponential	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7076619002761294	0.7683728420836743	0.7337258442945216	0.6290529530122536	0.7445791855273804	0.716678545038792	0.04796019340938855	31
0.11743478775024414	0.004177113709879921	0.007119083404541015	0.00027474182730103877	0.01	exponential	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7020400862436589	0.7668627410156585	0.7373396629956548	0.6350556281948818	0.7457971149587299	0.7174190466817167	0.04618889423193215	26
0.2262392520904541	0.006161770811966306	0.012945604324340821	0.0004439763000113481	0.01	exponential	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7061516939362913	0.7666757525170058	0.7368381714752155	0.6345432222933578	0.7493980458858172	0.7187213772215375	0.04650345589168775	20
0.011383628845214844	4.582740005337352e-05	0.0011605262756347657	3.844638385780761e-05	0.1	linear	10	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.6996792494935884	0.7618701969532553	0.7324320170068684	0.6208338595981808	0.7308553622516523	0.709134137060709	0.04833638121671483	52
0.05611867904663086	0.001379735897030864	0.0035565376281738283	0.0001239459657501573	0.1	linear	50	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7077989849816415	0.7736383667066749	0.7331339098729368	0.6347214466618483	0.7463264102047964	0.7191238236855795	0.047244283988727785	14
0.10059165954589844	0.008570212748235929	0.006165790557861328	0.00047712618651361144	0.1	linear	100	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7117149089623702	0.7756145475932008	0.7298700181548001	0.6348970392504373	0.7456931025103984	0.7195579232942413	0.047245550439712056	13
0.10330677032470703	0.014553596268648864	0.006100606918334961	0.0005832778736023257	0.1	linear	200	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7117149089623702	0.7756145475932008	0.7298700181548001	0.6348970392504373	0.745881868358313	0.7195956764638242	0.047266490342151336	12
0.01135716438293457	0.00014104731909446788	0.0011566162109375	2.431841457429575e-05	0.1	square	10	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7006867099752911	0.7721731750115842	0.738699583458619	0.635600393401494	0.7521735421640587	0.7198666808022094	0.04817272947055485	10
0.056204795837402344	0.002028938393191602	0.003661823272705078	0.00015623738123372074	0.1	square	50	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7159164683073789	0.7711913136209543	0.7194016807674932	0.6393791002571713	0.7529175394940752	0.7197612204894145	0.04521192898039498	11
0.10072040557861328	0.01324798078587391	0.005922937393188476	0.001059304448094515	0.1	square	100	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7169034695014773	0.7791479345271342	0.713218865520846	0.6381538133938216	0.7477769905927447	0.7190402147072049	0.04694636082616048	17
0.09864597320556641	0.01807176199657553	0.0060078144073486325	0.0010503537643238828	0.1	square	200	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7166125782524182	0.7791479345271342	0.7127959121916195	0.6381538133938216	0.7477769905927447	0.7188974457915477	0.04695984030109754	18
0.011272954940795898	0.00012991169126909388	0.0011516571044921874	3.866164391291769e-05	0.1	exponential	10	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7032833829081166	0.7624512440137275	0.7303015007827027	0.6179240834516733	0.738061608641227	0.7104043639594895	0.04994598605386783	51
0.059245729446411134	0.0025925653770557354	0.003898334503173828	0.00012304425996625165	0.1	exponential	50	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7104832616609253	0.7693565324778112	0.7328404688781223	0.638630611764131	0.7499508669398873	0.7202523483441755	0.045186782628892794	5
0.11230053901672363	0.002133571503704832	0.0069964885711669925	0.000212318115363693	0.1	exponential	100	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7155718285210727	0.7706574415432967	0.732784465485862	0.6364188765628989	0.7544020974159984	0.7219669419058257	0.04668873920645496	1
0.2323213577270508	0.00936457745341014	0.013629817962646484	0.0008605086854556857	0.1	exponential	200	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7141915266174357	0.7741482115931844	0.7272223137446356	0.6359817122436433	0.7496803536808772	0.7202448235759553	0.04681372742437281	6
0.011808490753173828	0.0002178601399369509	0.001209402084350586	6.740301960188243e-05	0.5	linear	10	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7085660561035299	0.7757367627300974	0.729135350186894	0.6301261415809891	0.7627216025920138	0.7212571826387049	0.0514107374580662	2
0.028633594512939453	0.0055261874249310766	0.002037382125854492	0.00028438979868015583	0.5	linear	50	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7151940995839181	0.7770401873703083	0.7252748280150821	0.6265724498226615	0.7570531378256591	0.7202269405235259	0.051780089048780474	7
0.028414583206176756	0.005581350912278779	0.0020021438598632813	0.0002705920674220928	0.5	linear	100	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7151940995839181	0.7770401873703083	0.7252748280150821	0.6265724498226615	0.7570531378256591	0.7202269405235259	0.051780089048780474	7
0.02929096221923828	0.007270950708418412	0.002029752731323242	0.00030646582718549796	0.5	linear	200	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7151940995839181	0.7770401873703083	0.7252748280150821	0.6265724498226615	0.7570531378256591	0.7202269405235259	0.051780089048780474	7
0.01145939826965332	0.00014979476361185845	0.0012237548828125	5.615259156224259e-05	0.5	square	10	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7077316842826324	0.7660518683283883	0.724320109586001	0.6220713780679517	0.7320947817222372	0.7104539643974422	0.048105330793381716	50
0.02546229362487793	0.0065647333823698455	0.0019076347351074218	0.0003187686681781951	0.5	square	50	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7072464803613567	0.7963475920340223	0.7045206970963893	0.6173772126359869	0.71934695230978	0.708967786887507	0.05684105948660059	53
0.02532811164855957	0.0061013483867555915	0.0018529415130615235	0.0003399593924204936	0.5	square	100	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7072464803613567	0.7963475920340223	0.7045206970963893	0.6173772126359869	0.71934695230978	0.708967786887507	0.05684105948660059	53
0.025518798828125	0.005795543656010845	0.0018558502197265625	0.00033066410175395145	0.5	square	200	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7072464803613567	0.7963475920340223	0.7045206970963893	0.6173772126359869	0.71934695230978	0.708967786887507	0.05684105948660059	53
0.01203465461730957	0.0002745773938298768	0.0012214183807373047	7.833202413771178e-05	0.5	exponential	10	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	0.7122594797844279	0.7761238081475019	0.7365384603787675	0.6357468006499434	0.7418921845224085	0.7205121466966098	0.04703164049568049	4
0.055531978607177734	0.001632071127205861	0.0035356521606445313	0.00013960450008914396	0.5	exponential	50	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	0.7130819534569205	0.7796728181032467	0.7256859182191839	0.634176495293509	0.7397817239818028	0.7184797818109326	0.047721000621185845	21
0.08834915161132813	0.007350149712345237	0.005252933502197266	0.00038756826141303355	0.5	exponential	100	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	0.7121372762131505	0.7834678534999248	0.7206965283894609	0.6324348264041518	0.7384877019943745	0.7174448373002125	0.04912695080060522	24
0.09181838035583496	0.009882502527408497	0.0054166316986083984	0.0004737478076606898	0.5	exponential	200	3111696	{'estimator__learning_rate': 0.5, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	0.7121372762131505	0.7834678534999248	0.7206965283894609	0.6324348264041518	0.7384877019943745	0.7174448373002125	0.04912695080060522	24
