mean_fit_time	mean_score_time	mean_test_score	param_estimator__bootstrap	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.026845773061116535	0.0015303293863932292	0.5896006859764255	True	mse		0.0	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	23	0.6415207977184891	0.49989033785320647	0.6273909223575809	0.006911482161743661	0.0003062266355315882	0.0636965371362293
0.09786558151245117	0.0045346419016520185	0.6114309368237736	True	mse		0.0	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	11	0.646902585366568	0.48774346319303474	0.6996467619117182	0.002132229298890117	0.0007977541789493105	0.0900719356578305
0.1542341709136963	0.006350994110107422	0.6165599279714578	True	mse		0.0	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	9	0.6728488295085713	0.47527630227993334	0.7015546521258684	0.00016765194853040293	2.0840384250515802e-05	0.10058761762576611
0.36004916826883954	0.01486500104268392	0.6253562333843921	True	mse		0.0	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	5	0.6704593632004803	0.4883973588672442	0.7172119780854516	0.029557014369086625	0.0030577781046351215	0.09870748614432608
0.01609913508097331	0.0011328061421712239	0.5378439965506613	True	mse		0.1	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	57	0.5773383380185974	0.4044500695701756	0.6317435820632109	6.092028852262963e-05	7.47974304571307e-06	0.096903517175057
0.07557241121927898	0.0034027099609375	0.5774813183443711	True	mse		0.1	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	31	0.6080545664021539	0.4500681991224661	0.6743211895084931	0.0001928113453524986	0.00010621879945632726	0.09406874630421776
0.15399781862894693	0.00626826286315918	0.5699619599544495	True	mse		0.1	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	39	0.6100904701891998	0.4321940084248531	0.6676014012492957	0.00693957944337267	0.00020978839013499032	0.10020606485087183
0.3347740173339844	0.013183355331420898	0.570821390727954	True	mse		0.1	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	37	0.6032660013349798	0.443271022281405	0.6659271485674771	0.015073814382588924	0.0012457575560594356	0.09374940786039121
0.02097908655802409	0.0014178752899169922	0.4954521642039705	True	mse		0.25	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	73	0.5704576277294209	0.2963767415990455	0.6195221232834451	0.0028066152385644934	0.00023784401325745427	0.14218555738890368
0.093903382619222	0.004264513651529948	0.5121293761332997	True	mse		0.25	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	69	0.5766147130537633	0.34329608637041165	0.6164773289757239	0.004050584106784053	0.000977491679569581	0.12048725198447319
