mean_fit_time	mean_score_time	mean_test_score	param_estimator__bootstrap	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.01630123456319173	0.0011061032613118489	0.5428236635765543	True	mse		0.0	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	143	0.5283722313138182	0.618379016682169	0.4776461480108173	0.00019103110011385168	5.796149133493513e-05	0.05805370083087699
0.10318549474080403	0.004922072092692058	0.6514700483352645	True	mse		0.0	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	17	0.5437326585480804	0.8467422324309737	0.5580996010728376	0.015488378286568074	0.0010518894473792513	0.14040880609502393
0.2028979460398356	0.006494442621866862	0.6344383256168767	True	mse		0.0	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	45	0.5508164778315106	0.8016301738863267	0.5452969917671874	0.04233730661416685	0.00031245427670397927	0.12013505714396419
0.3013159434000651	0.011779864629109701	0.629552859670827	True	mse		0.0	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	53	0.5372701671366733	0.8230838225831061	0.5215547046008265	0.00037151359554029163	5.043979061842276e-05	0.13918297199833304
0.015834569931030273	0.0010523001352945964	0.629050750162902	True	mse		0.1	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	55	0.5322639433812777	0.8719137153070333	0.47323618124289457	3.539371787273113e-05	3.5112257058421014e-06	0.17611495225738846
0.07552313804626465	0.003314415613810221	0.6432741940978768	True	mse		0.1	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	29	0.5648414177636969	0.8594228650882613	0.49637723979792514	0.0006625429104841494	6.992708494650185e-06	0.15775229045303385
0.1493507226308187	0.006075938542683919	0.6517187953122011	True	mse		0.1	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	15	0.5724754849555594	0.8630524748411343	0.5108224015284237	0.00014148441410785398	6.916422119787401e-06	0.15387475759362615
0.2978807290395101	0.011704047520955404	0.6491216515801702	True	mse		0.1	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	19	0.5740063540531306	0.8683531576370397	0.49539769581501836	0.0003693337139306772	4.073276741862897e-05	0.16069940204114397
0.01563096046447754	0.0010372002919514973	0.5918855486026747	True	mse		0.25	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	107	0.49458281484998545	0.7949475467023481	0.4790756666325585	1.3870689421854567e-05	4.306226470993063e-06	0.14601974474032026
0.09312526384989421	0.0033000310262044272	0.6168661397751426	True	mse		0.25	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	75	0.5487134426662508	0.8221376564025427	0.4706060656220672	0.026645594095888896	6.48686476818625e-05	0.15084013729890838
