mean_fit_time	mean_score_time	mean_test_score	param_estimator__bootstrap	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.02461528778076172	0.0019701321919759116	0.34236829046479894	True	mse		0.0	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	39	0.3357674926996287	0.33463672046400583	0.35672048044627325	0.006444218875061879	0.0006102341217726974	0.010151427512235309
0.09121664365132649	0.004589478174845378	0.3452712882229534	True	mse		0.0	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	25	0.3409486641349295	0.3317028022892946	0.3631753790977532	0.004170544809133268	0.00011025999367895032	0.013201995675765318
0.2242422898610433	0.009504954020182291	0.3462759466431404	True	mse		0.0	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	21	0.3406925650225058	0.3345468707952376	0.36360517102345147	0.00447902918412383	0.0011413477030979631	0.012498958133293072
0.4639581839243571	0.02479418118794759	0.34660690004499795	True	mse		0.0	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	17	0.34140556264014443	0.3357006256253059	0.3627301315013899	0.010161733178678505	0.0038928477854529727	0.01162804838197176
0.02850659688313802	0.0017372767130533855	0.33452335616623197	True	mse		0.1	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	69	0.3143152078941699	0.36924818892720046	0.3200673568072717	0.00013529805644171272	0.00034829749416045097	0.024647928465455018
0.13050333658854166	0.0056269168853759766	0.3416819521857951	True	mse		0.1	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	43	0.328326385334167	0.37149196457204015	0.3252676134585405	0.006394830495382745	0.0012417015848652194	0.021100056834259754
0.25608237584431964	0.012422402699788412	0.34269552831357214	True	mse		0.1	100	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	37	0.33083214369788116	0.36869083431108396	0.32859923271137803	0.009945984772477191	0.00029230547786507284	0.018390290884540094
0.4663063685099284	0.022548755009969074	0.3429804161610385	True	mse		0.1	200	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	31	0.33071763438590374	0.36895604729411124	0.3293043919735965	0.034939418644576455	0.006651223418003949	0.018362841571907526
0.022494792938232422	0.0012120405832926433	0.24062818963502122	True	mse		0.25	10	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	173	0.2240258924740669	0.238151945946382	0.2597565872328459	0.003389614438499243	6.07642645950803e-06	0.014695156726522714
0.0948631763458252	0.0037605762481689453	0.2472578643682296	True	mse		0.25	50	3111696	{'estimator__bootstrap': True, 'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	165	0.23776135944388166	0.23892806273626677	0.2651126889573463	0.01496339041775323	0.00012499729264506035	0.0126247923939282
