mean_fit_time	mean_score_time	mean_test_score	param_estimator__fit_intercept	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.002649386723836263	0.000656286875406901	0.4233969136413622	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	20	0.501161985089196	0.484438809829154	0.2824868101324697	0.00045774240963176066	4.699420438563033e-05	0.09912868357645567
0.0024095376332600913	0.0005740324656168619	0.5607771272042616	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	18	0.5574701470980391	0.5957739682332226	0.528607116873603	7.189926790672512e-05	2.0389396798489012e-05	0.027486081589624005
0.002381563186645508	0.0005964438120524088	0.6287718837911969	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	15	0.6276849842238488	0.6652028608546694	0.5928922899693736	2.852865351272382e-05	2.6553688998335437e-05	0.029493000457520624
0.002377112706502279	0.0005844434102376302	0.6611811173463572	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	14	0.7007556278654372	0.7112283899359757	0.5702014284329814	1.8827856805458682e-05	1.7880157145395626e-05	0.06399415725984592
0.002412080764770508	0.000583489735921224	0.6950507162616286	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	12	0.7374863925538404	0.7607460990864114	0.5852813077640735	1.1554490170394845e-05	1.947879629136422e-05	0.07762319908397362
0.0024197896321614585	0.0006078879038492838	0.7406708571826954	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	10	0.7831361941379107	0.7655559314269486	0.6722999852074775	2.2088022730586056e-05	1.1612287518344289e-05	0.048519806934836415
0.0018268426259358723	0.00044576327006022137	0.7418877370039173	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	9	0.7888386489555943	0.7707656904563049	0.664909949396761	0.0004507717275790435	0.0001226411719353081	0.054527790888009284
0.0014688173929850261	0.00034745534261067707	0.7442645130060896	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	7	0.7924565415174849	0.7678770467052245	0.6713720028832787	1.949921313347069e-05	1.22290113699905e-05	0.05213638629664394
0.0014917850494384766	0.0003616809844970703	0.7457191826293736	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	4	0.7931102888619677	0.769021266232909	0.673954883856333	1.4644154859722758e-05	1.396055641682751e-05	0.05132076254002411
0.0015134811401367188	0.0003578662872314453	0.7444914800233579	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	6	0.7933378191842386	0.7682057072162698	0.6708315111490535	3.578344384290815e-05	2.1579186437577746e-05	0.05270864626193877
0.0013051827748616536	0.00034888585408528644	0.43539807568298444	False	1	{'estimator__fit_intercept': False, 'preprocessing_1__k': 1}	19	0.5132645256412292	0.501485631462624	0.2892629486460411	9.1335028957104e-06	1.1346542547591366e-05	0.10267233220928196
0.0013500054677327473	0.00036207834879557293	0.5633440612619165	False	2	{'estimator__fit_intercept': False, 'preprocessing_1__k': 2}	17	0.553085488275894	0.60757004575609	0.5288619920036421	2.901292777990017e-05	9.857838632797039e-06	0.03290696417497098
0.0014023780822753906	0.00035150845845540363	0.6250507262889667	False	3	{'estimator__fit_intercept': False, 'preprocessing_1__k': 3}	16	0.6226077031139647	0.6775898247111407	0.5741956195986557	5.3862551107591623e-05	1.726116849829813e-05	0.04219216479036841
0.001380602518717448	0.0003478527069091797	0.662262766099557	False	4	{'estimator__fit_intercept': False, 'preprocessing_1__k': 4}	13	0.7008859268072661	0.7228257407764407	0.5615738104818642	2.177353313474864e-05	1.3522068283695821e-05	0.07123272581835335
0.0013796488444010417	0.0003422101338704427	0.6990498393723229	False	5	{'estimator__fit_intercept': False, 'preprocessing_1__k': 5}	11	0.7394538884999284	0.7709072322427089	0.5850874664349679	2.7205035295668675e-05	7.367438433854923e-06	0.08100925909543259
0.0013985633850097656	0.00035945574442545575	0.7435041131257512	False	6	{'estimator__fit_intercept': False, 'preprocessing_1__k': 6}	8	0.789013117216484	0.7680544701211879	0.6723832465685792	3.129798219409708e-05	1.5972660884090802e-05	0.05064502052715559
0.001422882080078125	0.0003524621327718099	0.7452232410644859	False	7	{'estimator__fit_intercept': False, 'preprocessing_1__k': 7}	5	0.7948695319261574	0.7736072102690243	0.666010704330606	3.3773627854785567e-06	1.567570680383644e-05	0.056269102355569305
0.001411755879720052	0.00034745534261067707	0.747092444251141	False	8	{'estimator__fit_intercept': False, 'preprocessing_1__k': 8}	3	0.7987627913005149	0.769381216603238	0.6720127321314658	6.425025600245074e-06	1.1635108937381239e-05	0.0540464021254136
0.0014244715372721355	0.00036215782165527344	0.7481954428940506	False	9	{'estimator__fit_intercept': False, 'preprocessing_1__k': 9}	1	0.7976942330585023	0.7704509893663453	0.6753539193385653	1.480031325843606e-05	1.911615526328053e-05	0.05232270206055556
0.0014709631601969402	0.0003552436828613281	0.7471767018286135	False	10	{'estimator__fit_intercept': False, 'preprocessing_1__k': 10}	2	0.7977497016624862	0.7703271349149434	0.6723362471974986	2.3846890660091962e-05	1.4468426447201126e-05	0.05370946977799779
