mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__leaf_size	param_estimator__n_neighbors	param_estimator__weights	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0028905391693115233	0.0007348144680534899	0.0019977569580078127	0.00031021899728550604	10	1	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	-0.16534442076525502	-0.06865506403703181	-0.08292958123267824	-1.0673405057775218	0.05287273816232274	-0.2662793667300328	0.40655070697835843	147
0.002166128158569336	0.0006673690725824034	0.0017319202423095703	0.0005224814735425271	10	1	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	-0.4253015965540319	0.8084002336584881	0.8705037778353365	0.6916456124110196	0.8920540926770164	0.5674604240055657	0.5012477843147931	71
0.0015512943267822266	4.548101711041417e-05	0.001236724853515625	2.4385640617660683e-05	10	1	uniform	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	-3.4474106213757123	-0.6211937423781999	0.18272742266104336	-0.14367296304798516	-0.1343659894452689	-0.8327831787172245	1.3322888571623666	201
0.00034546852111816406	3.165387141528964e-05	0.0	0.0	10	1	uniform	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}								518
0.0003628253936767578	2.7671513951528674e-05	0.0	0.0	10	1	uniform	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 5}								519
0.0003754615783691406	3.381962292115493e-05	0.0	0.0	10	1	uniform	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 6}								520
0.00033402442932128906	3.325507604292602e-05	0.0	0.0	10	1	uniform	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 7}								521
0.0003557682037353516	5.765834786340658e-05	0.0	0.0	10	1	uniform	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 8}								522
0.0003723621368408203	5.273297268550486e-05	0.0	0.0	10	1	uniform	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 9}								523
0.00034503936767578126	1.6834715442188567e-05	0.0	0.0	10	1	uniform	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 10}								524
0.002060270309448242	0.00044861415612814184	0.0017968177795410155	0.0004596296317513103	10	1	distance	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	-0.16534442076525502	-0.06865506403703181	-0.08292958123267824	-1.0673405057775218	0.05287273816232274	-0.2662793667300328	0.40655070697835843	147
0.0027357101440429687	0.00020996578768531327	0.0023241043090820312	0.0003827780995513787	10	1	distance	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	-0.4253015965540319	0.8084002336584881	0.8705037778353365	0.6916456124110196	0.8920540926770164	0.5674604240055657	0.5012477843147931	71
0.0028725147247314455	0.0004442965219757477	0.002286529541015625	0.0004644674825300233	10	1	distance	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	-3.4474106213757123	-0.6211937423781999	0.18272742266104336	-0.14367296304798516	-0.1343659894452689	-0.8327831787172245	1.3322888571623666	201
0.00043702125549316406	6.770029791280123e-05	0.0	0.0	10	1	distance	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}								525
0.0004981040954589843	0.00016608077357058287	0.0	0.0	10	1	distance	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}								526
0.0005306720733642579	0.000133081603196719	0.0	0.0	10	1	distance	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 6}								527
0.0006701469421386719	3.0360862556816144e-05	0.0	0.0	10	1	distance	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 7}								528
0.0006707191467285156	0.00014552515414306252	0.0	0.0	10	1	distance	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 8}								529
0.0005809783935546875	0.00017220684648777183	0.0	0.0	10	1	distance	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 9}								530
0.00033311843872070314	1.839837725396882e-05	0.0	0.0	10	1	distance	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 10}								531
0.001413249969482422	8.268823797437223e-05	0.0011338233947753907	7.198955724313788e-05	10	2	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	0.06063136296988636	-0.04784073786705467	-0.07037275759662442	-0.9388595554865853	-0.3706627061733525	-0.2734208788307461	0.36220724596847514	151
