mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__leaf_size	param_estimator__n_neighbors	param_estimator__weights	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0015444278717041016	0.00034579392358303606	0.0011069774627685547	0.0001271579960902653	10	1	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	0.9930193902597377	0.971141459408809	0.9291423816777178	0.8918050034585527	0.9840476789217063	0.9540553830793442	0.037905573020633306	71
0.0013790607452392578	2.4956128092185587e-05	0.0010785579681396485	3.4465597159560356e-05	10	1	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	0.2955136788646625	0.4536621407108634	0.5693387843719766	0.577555625893209	0.44002552517993787	0.46648398242304756	0.10312500066090904	619
0.0013652324676513671	2.4572802596652764e-05	0.0010767936706542968	2.4562714687949266e-05	10	1	uniform	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	0.33708917306997177	0.32650974555990686	0.4238758022380794	0.4619518750052548	0.47083734175073344	0.40347934841201266	0.061254681728355645	661
0.0013854503631591797	1.3820876409977019e-05	0.0011029720306396484	1.2304246748871774e-05	10	1	uniform	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}	0.4053281956842506	0.4247180144134699	0.4918695455015315	0.33800340017643704	0.2522452437111703	0.3826915324779393	0.0812322245861142	709
0.0013738155364990234	3.6331549554039294e-05	0.0011087417602539062	1.4943805709166752e-05	10	1	uniform	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 5}	0.5123341583458768	0.43194948341591455	0.44255210993360194	0.3383418626092315	0.5403917099332285	0.45326488037164464	0.07033867074402665	631
0.001373624801635742	2.1295784514594735e-05	0.001145315170288086	2.2874967415157726e-05	10	1	uniform	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 6}	0.4553292558287756	0.4010859571613361	0.4680472640522192	0.3962916264258949	0.46576781766831765	0.43723218757864	0.031831387374680185	637
0.0014113903045654297	1.5666404827542357e-05	0.001151895523071289	1.4777798222881738e-05	10	1	uniform	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 7}	0.29130088314587643	0.4213835145159105	0.4775527115990339	0.3833796895174204	0.4730116419752636	0.40890518426721045	0.06863158168956135	649
0.0013968944549560547	2.8487578387640882e-05	0.0011565208435058594	1.2068220004143438e-05	10	1	uniform	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 8}	0.3044364124132697	0.394795881360821	0.551873429983661	0.41935322026872535	0.3400681343814965	0.4016888341832253	0.08493719815938577	673
0.0014042377471923829	3.176981020150301e-05	0.0011912822723388673	3.444586612332377e-05	10	1	uniform	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 9}	0.32432287220996525	0.32454754610384773	0.5117618146648251	0.34246699777926004	0.46468349505698725	0.3930079631311828	0.07891477235661593	697
0.0014104843139648438	2.4469227604169753e-05	0.0011895656585693359	1.563604228240285e-05	10	1	uniform	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 10}	0.37519614131050627	0.32454754610384773	0.49919524943694615	0.35662897158296214	0.45480555122557786	0.40166038361272366	0.06477213984917092	685
