mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__leaf_size	param_estimator__n_neighbors	param_estimator__weights	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0024633407592773438	0.0017467127180281023	0.001335000991821289	0.00020976996070610617	10	1	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	0.35800934400699436	-0.37410155344307916	0.4523622928795342	0.7974844365391945	0.7357958550683772	0.3768055567238959	0.4239161405573701	707
0.0014366626739501954	3.481348872437345e-05	0.0011685848236083984	6.568846801971346e-05	10	1	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	0.37009917761809785	-0.25875260839322967	0.4523622928795342	0.7970397662304662	0.5846609333145354	0.37489431115041494	0.3593494447694147	715
0.0013869285583496093	1.4673419104769486e-05	0.001117372512817383	2.3017261049118276e-05	10	1	uniform	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	0.37009917761809785	-0.25875260839322967	0.8437639946260636	0.7970397662304662	0.5846609333145354	0.4498435731869844	0.40553943878017584	685
0.001367950439453125	8.917747289704102e-06	0.0010882377624511718	1.1446674373411558e-05	10	1	uniform	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}	0.465588371902407	-0.11778344539763497	0.7467532467532467	0.7352941176470589	0.6395742281122232	0.48026901271618033	0.3271960458520166	679
0.0013319492340087891	1.0995827647507626e-05	0.0010860919952392577	2.0468814738333678e-05	10	1	uniform	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 5}	0.484167099259583	0.005680500811500067	0.8491379310344828	0.8783509083979164	0.6378119272522205	0.5571528276781363	0.32119626863782763	655
0.001335000991821289	9.154279972851913e-06	0.0010710716247558593	9.753155943510314e-06	10	1	uniform	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 6}	0.5730990956531242	0.009738001391143003	0.8813815494849978	0.8935967475543133	0.6497955731002396	0.5883262936531624	0.3260208824671474	637
0.001329660415649414	8.48046540837791e-06	0.0010759830474853516	1.1488708308369406e-05	10	1	uniform	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 7}	0.5916778230103003	0.7276837468119639	0.8813815494849978	0.8444289162749333	0.6497955731002396	0.7356185116588123	0.11030789796424673	301
0.0013473033905029297	2.073008071831146e-06	0.0010903835296630859	1.993989095508203e-05	10	1	uniform	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 8}	0.5880577033414387	0.7878506839786692	0.8902261531571877	0.7856689111929869	0.7577188777668123	0.7587576457926375	0.0991380002390248	211
0.0013329505920410157	1.2965587267925784e-05	0.0010776996612548828	1.60662282851382e-05	10	1	uniform	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 9}	0.49550558727903604	0.6561558080222583	0.9319301388266905	0.8198450006352433	0.8084026505004934	0.7352811502696763	0.1528487650197441	319
0.0013338088989257812	9.465667992548652e-06	0.0010791301727294921	1.0905298125398869e-05	10	1	uniform	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 10}	0.6282888445670883	0.6431718061674009	0.9491715181370354	0.6708804472112819	0.788100944593261	0.7316592063152999	0.1196516677763208	343
0.0013222694396972656	9.061160753598355e-06	0.0011302471160888673	1.2157570952234968e-05	10	1	distance	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	0.35800934400699436	-0.37410155344307894	0.45236229287953433	0.7974844365391944	0.7357958550683772	0.376805556723896	0.42391614055737	705
0.0013299942016601562	9.92073430509846e-06	0.0011623859405517577	5.060331980475398e-05	10	1	distance	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	0.37009917761809785	-0.25875260839322967	0.45236229287953433	0.7970397662304662	0.5846609333145354	0.374894311150415	0.3593494447694147	709
0.0013303279876708985	2.858637769188283e-06	0.001116943359375	3.8337233051761206e-06	10	1	distance	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	0.37009917761809785	-0.25875260839322967	0.8437639946260637	0.7970397662304662	0.5846609333145354	0.4498435731869844	0.40553943878017584	685
0.0013212203979492188	9.027976943888424e-06	0.001131296157836914	8.8863309347241e-06	10	1	distance	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}	0.465588371902407	-0.11778344539763497	0.7467532467532468	0.7352941176470589	0.6395742281122234	0.4802690127161805	0.3271960458520166	673
0.0013351917266845703	3.877949831265919e-06	0.001125001907348633	2.4941819821590464e-06	10	1	distance	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}	0.484167099259583	0.005680500811500067	0.8491379310344827	0.8783509083979164	0.6378119272522205	0.5571528276781362	0.32119626863782763	661
