mean_fit_time	mean_score_time	mean_test_score	param_estimator__C	param_estimator__intercept_scaling	param_estimator__loss	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
4.405200799306233	0.06505743662516277	0.24524388505834865	0.01	0.25	squared_epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.25, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	551	0.24603626806435508	0.24626427878956303	0.24343110594397643	0.16582637032404599	0.001614718587826612	0.0012852028686532564
4.988700071970622	0.07634790738423665	0.2884224049368384	0.01	0.25	squared_epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.25, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	307	0.2887562670713083	0.2898255761249706	0.286685370612649	0.3008626526370757	0.007521978696450649	0.0013035383625859263
5.225173552831014	0.07506346702575684	0.2960655971998268	0.01	0.25	squared_epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.25, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	198	0.29661802760837874	0.29735132085584437	0.2942274414779644	0.08607162184452187	0.002756935958756189	0.0013338011736147657
5.21591059366862	0.0793779691060384	0.2975318581623079	0.01	0.25	squared_epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.25, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	163	0.2982019174261916	0.29860610975019997	0.29578754530035245	0.0665494600053924	0.0015800668732051195	0.0012444034652399024
5.483698844909668	0.07973488171895345	0.30291549546971996	0.01	0.25	squared_epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.25, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	116	0.303662408188915	0.3038993930937802	0.3011846828857243	0.09609547330961292	0.0002798538102682421	0.00122768650960997
5.335391600926717	0.08100692431131999	0.30291940694735836	0.01	0.25	squared_epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.25, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	115	0.3036616482080996	0.30390567030153837	0.30119090010571103	0.12992376247785764	0.0035218121678078085	0.0012262912291349103
5.674723704655965	0.09283590316772461	0.30708801493111765	0.01	0.25	squared_epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.25, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	53	0.307801745559222	0.30822024374892054	0.30524205334401633	0.28219753008746673	0.016592372957053843	0.0013164249587066937
6.3421235879262285	0.08758656183878581	0.30836966717224107	0.01	0.25	squared_epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.25, 'estimator__loss': 'squared_epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	23	0.3090384814563535	0.30965946129250543	0.30641105676141955	0.34557435483875015	0.0011996751350050136	0.001407957333110777
2.0249686241149902	0.0671091874440511	-0.6298367860293579	0.01	0.5	epsilon_insensitive	3111696	1	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	860	-0.5908405179767546	-0.7034249976141029	-0.5952449594861373	0.11221715914236731	0.013520041212023406	0.05206574273443927
2.020052353541056	0.061167637507120766	-0.619314798129689	0.01	0.5	epsilon_insensitive	3111696	2	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	859	-0.6192381922396242	-0.6174644900610631	-0.6212417123181979	0.15590543727220524	0.008056372630904026	0.0015429948775234127
2.029874642690023	0.06467994054158528	-0.61580496808356	0.01	0.5	epsilon_insensitive	3111696	3	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	858	-0.6146495633165925	-0.6143072625418555	-0.61845808185845	0.15161597353699172	0.0074095643577328256	0.0018812308165560316
2.512991507848104	0.06967957814534505	-0.3313550759533801	0.01	0.5	epsilon_insensitive	3111696	4	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	854	-0.32927943499606105	-0.33059449473765534	-0.33419130435335287	0.0952670236933521	0.010318069070701923	0.0020761310732643414
2.4685734113057456	0.06979568799336751	-0.3191969601511732	0.01	0.5	epsilon_insensitive	3111696	5	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	852	-0.3171291027997738	-0.3184461347891543	-0.3220156490681698	0.2184008775926257	0.007189988280488261	0.0020643626945629056
3.1710290908813477	0.09336439768473308	-0.31910718904655727	0.01	0.5	epsilon_insensitive	3111696	6	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	851	-0.31706822381904454	-0.318506569161211	-0.3217467802763181	0.4845622126572161	0.007905552801273143	0.00195666095619399
2.6624433199564614	0.08185036977132161	-0.316902091174869	0.01	0.5	epsilon_insensitive	3111696	7	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	850	-0.31493809702355247	-0.31590171817534807	-0.3198664642176947	0.20968274149623328	0.00953427065414931	0.0021327231909697214
2.5227583249409995	0.0916437307993571	-0.32198492765106723	0.01	0.5	epsilon_insensitive	3111696	8	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	853	-0.3197514499121672	-0.32110584876444204	-0.32509749097703233	0.39693148135102085	0.022078803913751267	0.0022693062429760785
2.820183277130127	0.09640034039815266	-0.308584278322309	0.01	0.5	epsilon_insensitive	3111696	9	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	848	-0.30704694737353955	-0.30763392708404713	-0.31107196512133783	0.17476445043048092	0.015451786531883916	0.0017753062803539364
2.8770044644673667	0.08818276723225911	-0.31126589289322143	0.01	0.5	epsilon_insensitive	3111696	10	{'estimator__C': 0.01, 'estimator__intercept_scaling': 0.5, 'estimator__loss': 'epsilon_insensitive', 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	849	-0.3095855713056117	-0.3108056383505673	-0.3134064740644551	0.235589922133978	0.0010339075188339683	0.001593466188899785
