oz1	oz2	oz3	oz4	oz5	oz6	oz7	oz8	oz9	oz10	target
1.2533137798309326	1.4221959114074707	0.05115204676985741	-0.5533069372177124	0.6410217881202698	0.9766799807548523	0.6368176937103271	1.3264938592910767	-0.19131547212600708	1.2666321992874146	0.027007892727851868
-0.2654358744621277	0.15823481976985931	-1.1010551452636719	1.0384269952774048	-0.10040409862995148	0.7558417320251465	1.2966841459274292	1.1709675788879395	1.3148475885391235	-0.2778078615665436	1.0805168151855469
0.5533404350280762	1.4926929473876953	-1.1062387228012085	1.0399035215377808	1.314257264137268	-0.2522217631340027	1.6542123556137085	-0.3959125578403473	0.7421896457672119	-0.7559703588485718	-0.5773953795433044
0.25710564851760864	0.10167326033115387	0.6746551394462585	0.2631167769432068	1.4832576513290405	1.2610186338424683	-0.8134604096412659	-0.20474444329738617	-1.2741574048995972	1.1028480529785156	0.29189345240592957
-0.9171786904335022	-1.2417532205581665	0.5894861221313477	-1.031419277191162	-0.8271297812461853	0.5725507140159607	-0.5485116839408875	-0.2015877515077591	-1.069300889968872	0.499184787273407	-0.5652849078178406
0.5484439134597778	1.6023893356323242	-1.5492172241210938	1.3526376485824585	-1.7384066581726074	-1.3829395771026611	-1.318581223487854	-1.6236457824707031	-1.33700430393219	-0.45025309920310974	-0.6647543907165527
-0.024752888828516006	-0.29440203309059143	0.3663555085659027	1.0446281433105469	0.9765658974647522	1.7657139301300049	0.5751312971115112	-1.3630285263061523	-1.0359362363815308	-0.03204895928502083	1.236952304840088
-0.2862659990787506	0.3701266348361969	-0.5677966475486755	0.17651678621768951	0.9745864272117615	-1.523184895515442	-0.2535301148891449	1.0111827850341797	-0.9306015372276306	-0.7845923900604248	0.29924193024635315
-0.30403223633766174	-0.02225770801305771	-0.16477729380130768	-0.15911588072776794	1.7109228372573853	1.5531811714172363	-0.483316570520401	-0.7162606120109558	-1.509788990020752	1.0537045001983643	0.8784898519515991
-0.5437259078025818	-1.1029818058013916	0.9670982360839844	1.1433725357055664	1.4012619256973267	0.046555809676647186	1.3648308515548706	-1.0474565029144287	-0.6161023378372192	-1.3351582288742065	1.4276989698410034
-0.3756932020187378	-0.9579079747200012	0.3864592909812927	1.4174305200576782	1.1731343269348145	-1.3897751569747925	-0.6480790972709656	1.210693359375	-0.3400060534477234	0.7230573892593384	1.309927225112915
-0.7051767706871033	-1.3360261917114258	1.2600363492965698	1.097404956817627	0.5545452237129211	-0.7702113389968872	1.215916633605957	0.38365501165390015	0.3452603816986084	0.8424713015556335	1.037196159362793
-0.14030729234218597	-0.8063690066337585	1.194799542427063	0.9181965589523315	-1.7859971523284912	-0.1773451417684555	1.2314079999923706	0.9248012900352478	1.1512047052383423	-1.5471725463867188	1.1898107528686523
-1.72291898727417	-1.8077243566513062	0.16360993683338165	-1.2790534496307373	-0.9972884058952332	0.4681156277656555	0.474132239818573	0.6778849363327026	0.6977023482322693	-0.12277062982320786	-1.2047507762908936
0.12438271194696426	0.835631251335144	-0.8693879246711731	0.870485782623291	0.21095870435237885	0.46082794666290283	-1.4717564582824707	-1.3425276279449463	-0.6681621670722961	0.7759387493133545	-0.8748533725738525
-0.13218455016613007	0.3099505603313446	-1.3208343982696533	1.1776238679885864	-1.1309267282485962	-1.1290745735168457	0.31373003125190735	0.10836704820394516	0.9988833665847778	0.6809883117675781	0.4508676826953888
-1.0497655868530273	-1.1648755073547363	0.5231195092201233	1.0809322595596313	0.6359115242958069	1.3182638883590698	-0.49954551458358765	1.6022154092788696	-1.61019766330719	0.1985570341348648	0.5916945338249207
-1.4239126443862915	-0.9857456088066101	-1.438193678855896	1.2802305221557617	-0.12293007224798203	-0.2822974920272827	0.2755943238735199	1.01787269115448	1.1622670888900757	-0.41012975573539734	0.8706789612770081
-0.5033583045005798	-1.060303807258606	1.1042828559875488	-0.5333479046821594	1.4259546995162964	1.5053571462631226	-0.3482583165168762	-0.7967041730880737	-1.056247353553772	1.5129947662353516	0.5867180824279785
-0.6731778383255005	-0.7883224487304688	0.7513229250907898	0.480183869600296	0.8104035258293152	1.0661877393722534	1.176720380783081	0.9754683971405029	-1.2867954969406128	-1.6795655488967896	0.8875432014465332
0.37457695603370667	1.1610971689224243	-1.6435773372650146	-1.2263380289077759	-1.0203430652618408	-0.5548698902130127	-0.12373451143503189	-0.11599106341600418	-1.5630015134811401	-1.0251089334487915	-1.9383020401000977
0.19784170389175415	-0.3212365508079529	1.0041141510009766	-1.7200809717178345	-1.5928422212600708	0.5239116549491882	-0.5959634184837341	-0.8752076625823975	-1.0867321491241455	0.22197003662586212	-0.3698849081993103
1.6780654191970825	1.5790711641311646	0.2971530258655548	0.34493616223335266	0.6450183987617493	-1.3863970041275024	1.5847361087799072	0.9866605401039124	0.30276960134506226	-0.8195009231567383	1.325971245765686
-0.780504584312439	-1.4156020879745483	1.6512380838394165	1.3545324802398682	1.372226595878601	-0.22529242932796478	1.713253140449524	-1.0998986959457397	0.47087424993515015	-1.2827249765396118	1.5338157415390015
-0.5725851058959961	-0.07877279072999954	-1.3645681142807007	1.4615494012832642	-1.056166410446167	-1.064193844795227	1.273149847984314	1.417073130607605	-0.610035240650177	-0.08791670948266983	1.564621090888977
-0.9299499988555908	-0.6991909146308899	-0.47231054306030273	0.9107822179794312	-0.3674757778644562	-0.9714753031730652	0.5121874213218689	1.0175042152404785	1.3783283233642578	0.028849998489022255	1.0702834129333496
1.6767083406448364	1.2069828510284424	1.676208257675171	-0.7063512206077576	1.5202610492706299	-0.881472647190094	1.1743015050888062	0.2087855041027069	1.7891278266906738	0.6379616260528564	0.8229948878288269
0.9875403642654419	0.37692776322364807	1.0759843587875366	-0.5437769293785095	0.37037938833236694	-0.4988844692707062	1.5803563594818115	-0.9266357421875	0.2429610937833786	-1.5192301273345947	-1.772648811340332
-0.13178470730781555	0.3913589119911194	-0.6053237318992615	-1.463521122932434	-0.9380664229393005	-0.4099196493625641	0.7073372602462769	1.514481782913208	0.6066492795944214	-0.12675492465496063	-0.646260142326355
0.12987777590751648	-0.07025071233510971	0.5331429839134216	1.5564948320388794	0.18631689250469208	0.9648016095161438	-1.5085408687591553	0.5765916109085083	1.4938801527023315	-0.9698770046234131	0.8566306233406067
0.13012602925300598	-0.22314243018627167	0.7538138031959534	-0.20101194083690643	0.16255401074886322	0.13053299486637115	-1.402191162109375	-1.467954397201538	-1.3427910804748535	0.8490999937057495	0.5090299844741821
-1.7047621011734009	-1.45894193649292	-1.1321831941604614	1.5263845920562744	-0.1577828973531723	0.7821680307388306	-0.5552820563316345	-1.6319148540496826	0.5553722381591797	-1.2376680374145508	0.5441082715988159
-0.9046630859375	-1.747036099433899	1.71037757396698	0.5774776339530945	-0.9628101587295532	-0.9988033175468445	-0.6786208152770996	-0.41231411695480347	0.7991087436676025	0.5949065089225769	0.29335588216781616
2.4840424060821533	1.6642204523086548	1.4051311016082764	-0.09366127848625183	-1.5110578536987305	-1.5636934041976929	0.05916043370962143	-0.342218279838562	-1.4284356832504272	-0.7042323350906372	-0.871114194393158
0.7525268793106079	0.7137215733528137	-0.23878474533557892	-0.7258022427558899	0.08167202770709991	-1.5746840238571167	-0.1939159631729126	0.8365259766578674	0.8534435629844666	-1.5598887205123901	-1.9572784900665283
-0.8666863441467285	-0.9972395300865173	0.316020667552948	-0.08818946033716202	0.32931411266326904	0.36449146270751953	-1.2248607873916626	0.7422592639923096	1.1899807453155518	1.491910696029663	0.32926902174949646
-1.5598411560058594	-1.2586127519607544	-1.1372979879379272	1.121503472328186	-0.3430907726287842	1.6738646030426025	-1.5331758260726929	-0.7967476844787598	0.6634931564331055	-1.215692400932312	0.5372105836868286
0.8126411437988281	0.2794342637062073	1.190775752067566	0.811263382434845	0.25543469190597534	-1.316441297531128	-1.2182055711746216	0.5335443019866943	0.04576405882835388	-1.7587438821792603	-0.7991364598274231
1.3890931606292725	1.19564950466156	0.8467530608177185	1.5378084182739258	-0.8209542036056519	1.0948423147201538	-0.26168304681777954	1.6030408143997192	-0.21398021280765533	-0.9433256387710571	0.3663594722747803
0.7636977434158325	0.7977281808853149	0.01743329130113125	-0.6964594721794128	0.4225657880306244	-1.7113580703735352	-0.7717444896697998	-0.956462562084198	0.19173294305801392	-1.5198901891708374	-2.073194742202759
1.141745924949646	1.231918454170227	0.026144400238990784	1.232122540473938	-1.4350168704986572	1.7998563051223755	-1.3076361417770386	-1.0793445110321045	1.0339610576629639	0.460111141204834	-0.5443975925445557
-1.4520701169967651	-1.6894978284835815	0.44945985078811646	-1.2514907121658325	1.162208914756775	0.6209237575531006	1.069698691368103	-0.42025354504585266	0.5201094150543213	-0.37584584951400757	-0.6286805272102356
1.4631704092025757	1.1228421926498413	1.0168358087539673	0.04785708338022232	0.9947291016578674	0.5102592706680298	-0.5390484929084778	-1.1315747499465942	-1.3855191469192505	0.26792994141578674	0.004925403743982315
1.115359902381897	0.6228453516960144	0.9773528575897217	0.9028931856155396	0.6176486015319824	-1.305516242980957	-1.4901031255722046	-1.2757447957992554	0.4715490937232971	0.6508005261421204	-1.275183916091919
1.3711843490600586	0.6418154835700989	1.54281485080719	1.0943665504455566	1.0424866676330566	0.8249571323394775	1.092503309249878	-0.7729163765907288	-0.5216701030731201	-0.46998217701911926	-0.4526963531970978
-0.5885307192802429	0.11033064126968384	-1.0729780197143555	1.2420966625213623	-0.7148277759552002	-0.6332189440727234	-1.027232050895691	0.8038433194160461	0.8378944993019104	1.3705068826675415	1.2902677059173584
-0.41546955704689026	-0.9511598348617554	1.1615171432495117	0.2812024652957916	-0.17279812693595886	-1.193547248840332	0.2253468632698059	-1.1952484846115112	1.1507384777069092	-1.6534385681152344	0.9455755949020386
0.0323360413312912	-0.8168752193450928	1.309830904006958	-1.3025113344192505	0.2578314244747162	-0.7747321128845215	0.5676231980323792	-0.8884694576263428	1.3404215574264526	1.4841686487197876	0.7413180470466614
0.8003408312797546	0.36104056239128113	0.865389347076416	1.3281279802322388	-0.21335017681121826	1.2788523435592651	1.1977026462554932	-1.6038445234298706	0.7895811200141907	-0.38705188035964966	-0.9078885316848755
-0.5689950585365295	-0.7678568363189697	0.6907380223274231	1.1846425533294678	-0.09424810856580734	1.7448694705963135	1.3829189538955688	-0.4933227598667145	0.16324076056480408	0.04564017802476883	0.9672277569770813
0.18038296699523926	-0.08035232126712799	0.07773082703351974	0.11882445961236954	1.4878511428833008	-0.16668005287647247	1.2525252103805542	-0.28178322315216064	0.28434523940086365	1.2517281770706177	0.5706020593643188
-0.4573324918746948	-0.9873011112213135	1.068437933921814	0.7831349968910217	-0.21462242305278778	1.742666244506836	0.4478050470352173	0.982268214225769	0.12160701304674149	0.04245859757065773	1.1649112701416016
-1.4919970035552979	-1.1623746156692505	-1.144883155822754	-0.574259340763092	0.3149215281009674	1.517027735710144	0.6015418171882629	-0.6402149200439453	0.12848685681819916	-0.851046085357666	0.08926801383495331
-0.8974702954292297	-0.18825531005859375	-1.581939458847046	1.6665751934051514	1.2593939304351807	1.5725889205932617	0.5107153058052063	0.55408775806427	0.40359413623809814	-0.47155070304870605	2.2488553524017334
