mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.0034975528717041014	0.000407837999085028	0.0007211685180664063	0.00013795644797329914	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	0.7415800332528097	0.647832422381501	0.5659671371820929	0.6645545206619372	0.6822626968473149	0.6603862094147643	0.05695981603938709	49
0.0030066967010498047	0.0001874532930508634	0.000621175765991211	7.8230887140267e-05	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	0.7498349549594516	0.7199786020937633	0.6685279144226212	0.7378718968237434	0.7854619310573878	0.7322148473547165	0.03843008191819292	25
0.0036426067352294924	0.0003491437164705582	0.0007005691528320313	9.960323582458138e-05	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	0.7122049362964391	0.7580681908445017	0.7409069801023767	0.7595976831509583	0.8164785537582233	0.7573259128894176	0.03405330966549118	17
0.003221893310546875	0.00019233973759210827	0.0005938053131103515	3.087261918178415e-05	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	0.7697148827959619	0.7535571331849581	0.7339664204866856	0.818302524763018	0.8472571321669131	0.7843619948689112	0.04193978073560419	9
0.0023487567901611327	0.0002538164195093688	0.0	0.0	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}								445
0.001962566375732422	1.4187488147056744e-05	0.0	0.0	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}								444
0.0020980358123779295	0.00024017518477840056	0.0	0.0	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}								443
0.0019925594329833984	1.715858611262663e-05	0.0	0.0	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}								442
0.0020023345947265624	1.958727252569617e-05	0.0	0.0	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}								441
0.002008867263793945	8.109596900290447e-06	0.0	0.0	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}								440
