mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.14902429580688475	0.04194711578687015	0.009785223007202148	0.007728968513104392	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	0.1316002699386235	0.14931410235077613	0.10618700918875135	0.12797570860428276	0.13552580069646303	0.13012057815577935	0.013980082105645027	313
0.10675897598266601	0.02039702354113501	0.003477191925048828	0.00023129628170291572	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	0.18882482771660192	0.22811634880419263	0.19549293576560822	0.23381664717204176	0.24433103995947325	0.21811635988358352	0.021924969447389354	215
0.2011326789855957	0.0329181561749149	0.005002260208129883	0.0027323335871386654	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	0.18954447909212002	0.2406787114829424	0.2518103687490265	0.26299866851834763	0.24696170724150768	0.23839878701678885	0.025496234057585245	207
0.2334737777709961	0.049030103553121866	0.009025096893310547	0.007540694625782981	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	0.31075841672265514	0.3398136229763623	0.25952679420087865	0.30927947402718314	0.31074642489320614	0.3060249465640571	0.025919270334050806	184
0.2320812702178955	0.06782663354344884	0.002971458435058594	6.881974483892289e-05	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	0.2833193812727338	0.31494923111888207	0.2982148402554192	0.35530730286305234	0.34483780557720156	0.31932571221745776	0.027228000818599163	176
0.2631194591522217	0.06252315286456828	0.0032974720001220704	0.0003314146752919208	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	0.6330746932708462	0.3428754616910282	0.31703637196796397	0.3341894295258059	0.3366680669126928	0.39276880467366737	0.12045787902999655	90
0.3286637306213379	0.05141162890040281	0.005826330184936524	0.004453916441670439	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	0.6180818879583103	0.6469887663940634	0.6267385033867325	0.6649335349717902	0.6399611627706135	0.639340771096302	0.016276507883382568	5
0.3893934726715088	0.060297758775056894	0.0034018993377685548	0.00020151967619671577	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	0.6089572059308768	0.6352234098119007	0.6319701718935168	0.6569795923911756	0.6233250395548195	0.6312910839164579	0.01573584305800371	11
0.017225933074951173	0.005205677959903182	0.0	0.0	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}								499
0.02013735771179199	0.007785790170713649	0.0	0.0	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}								498
