mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.026928424835205078	0.005298474560071227	0.0012209415435791016	0.00021833617956882364	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	0.5321157571482866	0.498162530576173	0.5390912539601498	0.5639962505755324	0.5226024419410222	0.5311936468402328	0.02146670324351612	11
0.025762510299682618	0.00013322384757894442	0.001207113265991211	1.5548840120690308e-05	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	0.45802314700192526	0.43017350661609666	0.49320560901799493	0.5161233898081279	0.48172201823878846	0.4758495341365867	0.029535681552316277	167
0.030380821228027342	0.00031760231380368887	0.0012482643127441407	1.413611079470018e-05	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	0.3210110865048501	0.2814438134366598	0.35927952944068686	0.3744337319408245	0.3436291720961281	0.33595946668382987	0.03249101203133497	269
0.03561239242553711	0.00016338499410529375	0.001291036605834961	2.0427895303749817e-05	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	0.17837010021721544	0.1338719876592277	0.16567871310508708	0.18318038458175756	0.1920762902574843	0.1706354951641544	0.020263421391792564	296
0.03654332160949707	0.0008658438792904212	0.0011931896209716798	6.469269249381133e-05	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	0.20416550364155284	0.0887711020763271	0.1192406745378427	0.1547503900948013	0.1328679721281486	0.13995912849573452	0.038577176959457185	341
0.04364023208618164	0.0007332974405945417	0.001341104507446289	6.234634446813841e-05	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	0.15027151280702333	0.11205554579575805	0.12691260421045436	0.17230567897398774	0.1711379530566306	0.14653665896877083	0.02390508685124261	321
0.048102617263793945	0.0003297415316396008	0.0013979434967041015	6.11329784882367e-05	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	0.17141048924176883	0.08138520805099625	0.17578584364269234	0.1757397882221683	0.13510841110858185	0.1478859480532415	0.036587589413372014	315
0.05033855438232422	0.001396827342115147	0.0013602256774902343	6.186094296694196e-05	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	0.11688667385823304	0.0952918737137981	0.14744819561015043	0.1961050571350167	0.13487366264511724	0.1381210925924631	0.03389667631132822	343
0.052320003509521484	0.0009007046489881332	0.0013297557830810546	9.176403735062999e-05	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	0.13131253074833293	0.13097613311248302	0.155255813224203	0.18004439411120599	0.127518210789893	0.1450214163972236	0.02011426151357119	326
0.05032663345336914	0.0003665844371119796	0.0011919498443603515	2.306364279016703e-05	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	0.3640078744973355	0.24863223410128987	0.33551168244709795	0.38358391867637764	0.3600756885954929	0.33836227966351884	0.047399941514577174	265
0.020702266693115236	0.0002612057459270124	0.0009599208831787109	2.6485460559652967e-05	mse		0.1	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	0.526741029094278	0.49831937299330054	0.528953725796409	0.5549248065953233	0.5169511052056617	0.5251780079369945	0.01838825337274097	19
0.02115793228149414	0.00024291890462525796	0.0009564876556396485	3.067193631144585e-05	mse		0.1	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	0.5232533972851459	0.49419181391121336	0.529484649263521	0.5421900880432622	0.5164570213752451	0.5211153939756775	0.015908097441484026	59
