mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.005284261703491211	0.0007888045220104441	0.0007658958435058594	0.0001455978048861034	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	0.5522854813060564	0.46044426677980255	0.45959893177884803	0.2998138163815731	0.43364788603229765	0.4411580764557156	0.08135837413215677	167
0.004157543182373047	0.00016474237310620967	0.0006119251251220703	2.4184906142689428e-05	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	0.6215490472732628	0.5812555411487792	0.4995396387866995	0.4693710990020361	0.6150658395236169	0.5573562331468789	0.061816559901838146	136
0.004777002334594727	0.0009717371940780843	0.0006601333618164063	9.30902159213158e-05	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	0.6919656162512184	0.6776744567100209	0.4530295710885738	0.624980120820384	0.6535167888640215	0.6202333107468437	0.08663996950564723	105
0.004210758209228516	4.896618465700022e-05	0.0006267547607421875	1.7845053303514234e-05	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	0.812955970272257	0.7815694000152927	0.6811619588965103	0.6245957690942545	0.6860137092207617	0.7172593614998152	0.06951183583097266	65
0.005013322830200196	0.000694303829643714	0.0007598400115966797	0.00013396340892243115	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	0.7549963171239537	0.827507917805258	0.7645543696501087	0.6862427026402343	0.7604488751682581	0.7587500364775626	0.04480095188794942	25
0.006771755218505859	0.0003630297669665171	0.0009979724884033204	5.276357753641706e-05	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	0.8040792717902672	0.8341188283894627	0.8087052176323953	0.7101031720466512	0.8028228052011941	0.791965859011994	0.0424810228719553	7
0.006497573852539062	0.0009566582180558894	0.0008677482604980469	0.00013778973520443558	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	0.8209048038569625	0.7646087287503616	0.837603177280481	0.7226271564778344	0.7993415418656965	0.7890170816462672	0.041200533614377345	9
0.004598474502563477	0.0001689859759760682	0.00083770751953125	0.00040178035800415255	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	0.8180306045232558	0.7835125413148847	0.8283412640342949	0.7442624156711626	0.6679669264005595	0.7684227503888316	0.05823051366135863	21
0.004262208938598633	0.00016898136078624397	0.0006148815155029297	1.905261328125672e-05	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	0.8304026136478833	0.7559881018169163	0.8343493390242255	0.7105610286466849	0.7469893566064995	0.7756580879484418	0.048760758172540365	17
0.004739189147949218	0.0006731946503019843	0.000670766830444336	8.958520289480047e-05	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	0.7900115925997646	0.7631295101802819	0.7365093220869738	0.6747020091700756	0.6380950315307681	0.7204894931135728	0.056202258456667924	63
0.004713773727416992	0.0006974501527842441	0.0006854534149169922	0.00010095567214926768	mse		0.1	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	0.5522854813060564	0.46044426677980255	0.45959893177884803	0.2998138163815731	0.43364788603229765	0.4411580764557156	0.08135837413215677	167
0.004113197326660156	0.0004592537717491211	0.0005856037139892578	1.7683781009277816e-05	mse		0.1	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	0.6640314177402513	0.6218707392245069	0.4995396387866995	0.4693710990020361	0.6150658395236169	0.5739757468554221	0.07559790526857427	132
0.0039041996002197265	0.00010554751451470498	0.0005837440490722656	2.360637723575559e-05	mse		0.1	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	0.6878564783918992	0.6467130212594431	0.4937001497078656	0.49141204700154795	0.6615796768949138	0.596252274651134	0.08568978730183076	123
0.003991413116455078	0.00021213034457821938	0.0006427764892578125	7.981675763986711e-05	mse		0.1	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	0.7559550215564318	0.7000045706310785	0.6826168792948413	0.5733894355815122	0.676964139048763	0.6777860092225254	0.05920593943946107	83
0.00508270263671875	0.0004934976772079747	0.0007669925689697266	0.00015710333524180168	mse		0.1	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	0.7559550215564318	0.7957150257763403	0.7493812826260844	0.6394702538867498	0.6830551617423739	0.724715349117596	0.055906309069069876	57
0.005324697494506836	0.0007496086480549626	0.000796651840209961	0.00014366389015322832	mse		0.1	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	0.8080807756347905	0.7957150257763403	0.7493812826260844	0.6394702538867498	0.6667736264672642	0.7318841928782459	0.0677733938653896	37
0.003986549377441406	0.00017306366997837008	0.0005940437316894531	2.8978441996896094e-05	mse		0.1	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	0.8080807756347905	0.7957150257763403	0.7493812826260844	0.6394702538867498	0.6667736264672642	0.7318841928782459	0.0677733938653896	37
0.004064035415649414	0.00021527612929879742	0.0006262779235839844	9.189276829903647e-05	mse		0.1	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	0.8080807756347905	0.7957150257763403	0.7493812826260844	0.6394702538867498	0.6667736264672642	0.7318841928782459	0.0677733938653896	37
0.003992462158203125	0.00010652125887478706	0.0005888462066650391	2.175046583579778e-05	mse		0.1	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	0.8080807756347905	0.7957150257763403	0.7493812826260844	0.6394702538867498	0.6667736264672642	0.7318841928782459	0.0677733938653896	37
0.003960609436035156	0.00010978723831492685	0.0006054878234863281	2.345273040218782e-05	mse		0.1	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.1, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	0.8080807756347905	0.7957150257763403	0.7493812826260844	0.6394702538867498	0.6680896052812895	0.732147388641051	0.06752211751481915	33
0.003843355178833008	8.73192088856893e-05	0.0005908489227294921	3.8845228209633196e-05	mse		0.25	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	0.5522854813060564	0.46044426677980255	0.45959893177884803	0.2998138163815731	0.43364788603229765	0.4411580764557156	0.08135837413215677	167
0.0038710117340087892	0.00011761025870942687	0.0005925178527832031	2.7932402776397954e-05	mse		0.25	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	0.5522854813060564	0.46044426677980255	0.45959893177884803	0.2998138163815731	0.43364788603229765	0.4411580764557156	0.08135837413215677	167
0.0038765430450439452	0.00010591846740894514	0.0005920886993408203	3.180528866556507e-05	mse		0.25	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	0.5522854813060564	0.46044426677980255	0.45959893177884803	0.2998138163815731	0.43364788603229765	0.4411580764557156	0.08135837413215677	167
0.003885316848754883	0.00010466216087683297	0.0005701065063476562	1.2809447261566518e-05	mse		0.25	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.25, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	0.5522854813060564	0.46044426677980255	0.45959893177884803	0.2998138163815731	0.43364788603229765	0.4411580764557156	0.08135837413215677	167
