mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__random_state	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.008818864822387695	0.0006451000190748501	0.0011997699737548828	0.0003691055777860415	mse		0.0	3111696	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	0.19729833790020368	0.3797228087371476	0.3881565849473233	-0.17688660653715949	0.44276428778603827	0.24665703627514482	0.22666442356397506	261
0.008490276336669923	0.0007733380313726477	0.0010616302490234375	9.486547933252718e-05	mse		0.0	3111696	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	0.07716818859641938	0.3483009573733242	0.35412146003422107	-0.19676696441919983	0.3533098650372749	0.18765565900557082	0.21916720107889145	307
0.012077713012695312	0.004571010394638298	0.0009767532348632813	8.05719917340816e-05	mse		0.0	3111696	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	0.4180731302336693	0.254966017187255	0.4394644036071438	0.06659571755427152	0.45128182156713936	0.32634053869316026	0.14764609521189667	177
0.007982921600341798	0.00033009495789016754	0.000956583023071289	3.069861181807056e-05	mse		0.0	3111696	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	0.44440570551195724	0.42307018367163773	0.3579881474761152	0.0359636219381565	0.5026066144406387	0.3531356803416314	0.16462709123843253	159
0.00843949317932129	0.0004908951443144492	0.000981616973876953	9.44228360598712e-05	mse		0.0	3111696	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	0.21442295083187746	0.3954971403568637	0.21318311622230934	-0.10162605868957741	0.43199835832294686	0.23095301066712098	0.1886313157002361	281
0.009984588623046875	0.000562234598594096	0.0011919498443603515	0.0005323352586182699	mse		0.0	3111696	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	0.060985366783920525	0.39229189926999086	0.4453271476813456	-0.15851508050003527	0.42006140646282564	0.2324287974866891	0.23983418112609875	279
0.010744476318359375	0.0011918066596664277	0.0012788772583007812	0.00035084837566198385	mse		0.0	3111696	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	0.16228813612221737	0.24910804266496844	0.3771866904148613	0.10012020525033405	0.4622527717630208	0.2701478805845623	0.13345515686184858	209
0.0113861083984375	0.0005668281935981603	0.0010942935943603516	9.424821231205177e-05	mse		0.0	3111696	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	0.3018892541276893	0.166346297867205	0.28473430180295034	0.13564315053711007	0.48033630815011197	0.27365521735194803	0.12155963288840009	207
0.011506128311157226	0.00043036426228700286	0.0011131763458251953	2.5609751400902018e-05	mse		0.0	3111696	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	0.30667509520222913	0.16152948926201982	0.29814464227278026	0.040247125420335594	0.4533849821489374	0.25201666140093215	0.14017622551432207	259
0.011496353149414062	0.0007503296614430176	0.001094675064086914	0.00011130656076786919	mse		0.0	3111696	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	0.1505601135025274	0.08391566584315113	0.3032503177040946	-0.01563731218336195	0.43051291648351664	0.19045373608935529	0.15828881863853494	305
