mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.05175264676411947	0.001392364501953125	0.7605858341282892	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	17	0.7156682265820627	0.76895258682995	0.7971366889728548	0.0008780427116614865	0.00013539250711734895	0.03378144958561368
0.18204847971598306	0.007114966710408528	0.7642584344345204	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	3	0.7203200684134592	0.772571253840845	0.799883981049257	0.017860121054401018	0.002936762837315246	0.033009405461078715
0.3029433886210124	0.010929425557454428	0.7647260504377765	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	1	0.7199446843482294	0.7744406102915213	0.7997928566735786	0.0030155194472573634	0.0006953271294663	0.03331378254105105
0.6012946764628092	0.01885708173116048	0.7626931281562107	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	9	0.7195962379196121	0.7766060821889113	0.7918770643601087	0.0508195576146951	0.001246005305221401	0.031105274849209816
0.0231171449025472	0.0012239615122477214	0.7587151998143942	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	25	0.7191452460809813	0.770569180588055	0.7864311727741459	0.0025020517827369143	5.1777772677177153e-05	0.028719756589918165
0.13367597262064615	0.004432201385498047	0.7616373169841968	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	11	0.7182337293886398	0.7739248111344086	0.7927534104295421	0.03192773107461992	5.591953475437383e-05	0.031638927499501486
0.2300423781077067	0.006785869598388672	0.7642214620463713	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	4	0.7184739490262717	0.7814402067575619	0.79275023035528	0.025646560177488672	0.0009112991234159128	0.03267624385888893
0.4911677837371826	0.019373973210652668	0.7623131648734512	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	10	0.7185055365608753	0.7796648384134637	0.7887691196460147	0.04314193578839701	0.001361185300890004	0.03119885903864591
0.02539523442586263	0.0015505154927571614	0.7607417639082414	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	16	0.7151408673916324	0.7703012307025008	0.7967831936305916	0.0011700857497548456	0.00013001784135753823	0.03400887053373054
0.13749297459920248	0.005555550257364909	0.7644459221724655	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	2	0.719492934548881	0.7743091736930918	0.7995356582754238	0.01718317583078268	0.0007767073146793321	0.033413292797031834
0.25168553988138836	0.008292913436889648	0.7629883815419868	0.001	exponential	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	8	0.7174377840533487	0.7728402479768743	0.7986871125957375	0.01948646978880651	0.0016912016839114906	0.03389353725353757
0.4359714190165202	0.016948620478312176	0.7615319722718069	0.001	exponential	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	12	0.7180057180410926	0.7751040994350346	0.7914860993392933	0.020582298224245142	0.0016408365512943258	0.03149596361158424
0.029989083607991535	0.0016660690307617188	0.7609435278042952	0.01	linear	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	15	0.7155809328003127	0.7720540889955689	0.7951955616170042	0.0002889796010428071	0.0001892031319736018	0.03343855766320941
0.13326136271158853	0.005289395650227864	0.7630860257386427	0.01	linear	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	7	0.7189694025703055	0.7737001668654171	0.7965885077802053	0.00523635963221009	0.00021289184553793117	0.032564565274652825
0.217147429784139	0.007823864618937174	0.7640622040598591	0.01	linear	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	5	0.7196712232196607	0.7756252933622557	0.7968900955976609	0.02342836419273151	0.0011258951027416147	0.032567543541526835
0.4413193066914876	0.015560229619344076	0.7611724309106611	0.01	linear	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	14	0.7201654094438359	0.7737055531916082	0.7896463300965393	0.025092338172562307	0.0028730149236136926	0.029717659724690017
0.02675787607828776	0.0016010602315266926	0.7605155711372031	0.01	square	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	18	0.7129614389241228	0.7688513909681742	0.7997338835193122	0.0032247498167752194	0.0002930368562573241	0.03591173164345335
0.10322864850362141	0.0034635066986083984	0.7595487658851593	0.01	square	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	23	0.7212702697457867	0.7718766734139576	0.7854993544957337	0.010333863737066276	0.00011583381272476279	0.027632430342901085
0.20826292037963867	0.0064822038014729815	0.7601128435914268	0.01	square	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	20	0.7162337887975037	0.7714757743411902	0.7926289676355868	0.05494441556208207	0.0001885110974053158	0.03220655196119379
0.3847036361694336	0.014781634012858072	0.7598298539463715	0.01	square	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	22	0.7181014237351391	0.7731272581143234	0.7882608799896523	0.08951167691790372	0.003920391242447376	0.03014634354485505
0.016093889872233074	0.0009755293528238932	0.7592836870049868	0.01	exponential	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	24	0.7135316672830956	0.7665471764652382	0.7977722172666271	9.22866414177759e-05	1.6556315943399795e-06	0.03477246300102378
0.07901755968729655	0.003226598103841146	0.7633561409857879	0.01	exponential	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	6	0.7204625153670529	0.774313157922628	0.7952927496676829	0.00012809171140209407	2.0215808612753872e-05	0.03151648411532657
0.23553959528605142	0.008843262990315756	0.7613982645880961	0.01	exponential	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	13	0.7170242638396516	0.7728754981080369	0.7942950318165998	0.02033642666020134	0.001373664602228912	0.032572872792046674
0.5531450112660726	0.01998480161031087	0.7600847410142699	0.01	exponential	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	21	0.7173904299429696	0.7706028152644742	0.792260977835366	0.024988534909030493	0.001754222472160356	0.03145761327963402
0.028209209442138672	0.0015770594278971355	0.7487879054140222	0.1	linear	10	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	45	0.7088553748610007	0.7587513809362335	0.7787569604448327	0.0012885495717367527	0.00025072585170847267	0.02939400222431693
0.13735548655192056	0.006016254425048828	0.7553250895394644	0.1	linear	50	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	31	0.7159956881551209	0.7695669088648192	0.7804126715984532	0.0021210263731525035	0.0007172155815468472	0.02816036224029171
0.23956759770711264	0.008809566497802734	0.7535819176196463	0.1	linear	100	3111696	{'estimator__learning_rate': 0.1, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	34	0.7198425219086173	0.7650397306007796	0.7758635003495419	0.03467803938809133	0.0017612939584012424	0.024263121743400406
