mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.028337796529134113	0.0017562707265218098	0.7055094803844323	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	58	0.6769649878160633	0.6780697535898459	0.7614936997473878	0.0005550781985344409	0.00013095371813855682	0.03958939033051968
0.11997056007385254	0.005134900410970052	0.7616099621634853	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	49	0.7100457572479981	0.7521480128286804	0.8226361164137771	0.0121025652576898	0.000695414706107555	0.04644920959629337
0.2170985539754232	0.007248799006144206	0.7577085878524483	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	50	0.7440062236277067	0.7041973941929918	0.8249221457366465	0.020331921343905934	0.0018703950581823955	0.0502290254589243
0.5387259324391683	0.017615318298339844	0.7654961709341235	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	43	0.7701622569959605	0.6995329123972824	0.8267933434091272	0.012694362530854129	0.0001724968992348947	0.052058515759879805
0.020359118779500324	0.0014924208323160808	0.7047746746125366	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	60	0.6769210168501802	0.6798229189946121	0.7575800879928176	0.0008684859486762477	0.0003164688106495704	0.03735785522671888
0.10295518239339192	0.0041806697845458984	0.7618456166736892	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	48	0.7050124359313963	0.7601103200366661	0.8204140940530051	0.0015713740230133826	0.0006869420596663467	0.047128505988895376
0.215104341506958	0.009444872538248697	0.7645195341453688	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	44	0.7550886358612792	0.7128799266976054	0.8255900398772218	0.0004152549928174138	0.0008491172137471547	0.04649443540234408
0.4482134183247884	0.015955368677775066	0.7711217693010266	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	38	0.7782619293290566	0.7079406076497997	0.8271627709242235	0.01651019455819374	0.0012236076518044045	0.04893340691101019
0.02214670181274414	0.0012534459431966145	0.7048968544851417	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	59	0.6763927466721354	0.6767467864247521	0.7615510303585374	0.00014044709452793705	0.000248113020650012	0.040060812680697125
0.1178290843963623	0.005022525787353516	0.7641069114377557	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	45	0.7033844174443769	0.7648477378499843	0.824088579018906	0.014995050214651185	0.0003016916204709307	0.049280051901909226
0.27471176783243817	0.009759982426961264	0.7623823504059903	0.001	exponential	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	47	0.7422068801965094	0.7173074763215515	0.82763269469991	0.0018726408300724043	3.1753162047444926e-05	0.047245462929882576
0.5586443742116293	0.017734686533610027	0.7693921736168174	0.001	exponential	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	40	0.777664741124305	0.7021043871423027	0.8284073925838449	0.014069441929222567	0.001012606235411677	0.051893730037234166
0.02807275454203288	0.0016173521677652996	0.7407486633544031	0.01	linear	10	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	55	0.7301109246062678	0.6874784337233064	0.8046566317336351	0.0004552002138389396	0.0001515400108734045	0.04842556925490317
0.13920958836873373	0.005143006642659505	0.766003540314599	0.01	linear	50	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	42	0.7357959261806628	0.7459404523821196	0.8162742423810146	0.0022129495387460426	0.0004647675029085094	0.03578719945875205
0.2722230752309163	0.009601672490437826	0.7790032961773243	0.01	linear	100	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	34	0.7840184611042401	0.7230675348745428	0.8299238925531903	0.006273912224366784	0.0007497254682545841	0.04376782839422802
0.4867708683013916	0.014658768971761068	0.775355045915853	0.01	linear	200	3111696	{'estimator__learning_rate': 0.01, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	36	0.7805795427681268	0.7116177857651986	0.8338678092142338	0.048070188539803584	0.002539989057298288	0.05004490372883119
