mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.03955491383870443	0.0016411145528157551	0.48259311621400625	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	59	0.4118316003202529	0.5262345522040093	0.5101319033123943	0.006740687304237766	0.00024565833538374096	0.05061166917433731
0.20224245389302573	0.005648136138916016	0.561584889907314	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	10	0.5948673145515605	0.5583905209385387	0.5312998968079126	0.00982834867126191	0.0004996100245953502	0.026061722450402485
0.43608840306599933	0.012317577997843424	0.5604514354491863	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	13	0.5937366793901993	0.5569970349420337	0.5304236379091662	0.012340994342802003	0.0001771766444091225	0.025974810775223397
0.8385934034983317	0.023929278055826824	0.5669912226447597	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	1	0.5944612009823063	0.5806327643207561	0.5257171583806988	0.05243826540127413	0.00101978114407819	0.02968440023074925
0.04304687182108561	0.0019571781158447266	0.48974891805806603	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	58	0.4256530803297258	0.5338318224705658	0.5101411166859083	0.004991215924139161	3.4691883196701805e-05	0.0464720380885472
0.21439186731974283	0.006403525670369466	0.5668948383583152	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	2	0.5931014230885583	0.5714223333806072	0.5360056900570807	0.030194522655197228	7.18518163671576e-05	0.023538677938792964
0.38114412625630695	0.011913061141967773	0.5648048167182507	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	5	0.597168117728762	0.5638056266360081	0.5332492069674346	0.0013339204138659681	4.9676195458166596e-05	0.026117041563279538
0.7773618698120117	0.020795265833536785	0.56687640815991	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	3	0.5947277540482383	0.5743603383864289	0.5313763311818183	0.037131419960262826	0.004177819591231875	0.02640975198493102
0.04526146252950033	0.002003351847330729	0.48201521246253004	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	60	0.41187419078884213	0.5244532009783422	0.5101332812516111	0.002539714790462579	0.00020136989325720186	0.050085390872757436
0.21465063095092773	0.006621758143107097	0.5572499047457068	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	15	0.580824906331892	0.5584701648768529	0.5323151459775698	0.005501772892120704	0.0004126177454604082	0.019832407899392168
