mean_fit_time	mean_score_time	mean_test_score	param_estimator__learning_rate	param_estimator__loss	param_estimator__n_estimators	param_estimator__random_state	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.2102638085683187	0.002525885899861654	0.5099867015312121	0.001	linear	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	48	0.5020286855265534	0.5019449439445681	0.5259923358454419	0.04380130978159703	0.00021017453840440655	0.011315671943129537
1.0204541683197021	0.012136300404866537	0.5167394443858402	0.001	linear	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	36	0.5191853814157319	0.5024935951157963	0.5285436789381681	0.03626392333646934	0.0002829236260959545	0.01077432546945791
1.9018572966257732	0.026119232177734375	0.516724479311266	0.001	linear	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	38	0.5184227003569529	0.5041970709036081	0.5275576334085341	0.07605434263147016	0.00030900893578131305	0.009611937047713416
3.805880308151245	0.05534831682840983	0.516865032428086	0.001	linear	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'linear', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	34	0.5181295927959267	0.5042841930806032	0.5281854565648636	0.19691206598017352	0.0008380757581460962	0.009798245817968036
0.17925604184468588	0.0023850599924723306	0.510295140582598	0.001	square	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	47	0.5013316237775866	0.5024921557504166	0.5270677837954819	0.00011756596104810415	3.7924961588637056e-05	0.011867340677499946
0.9152145385742188	0.013152519861857096	0.5167285861748124	0.001	square	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	37	0.5191684990948877	0.5023657503304613	0.528655876470123	0.029113134786018114	0.0027348089741699145	0.010870382691055112
2.0857784748077393	0.03527363141377767	0.5167433185028276	0.001	square	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	35	0.5183652394302319	0.5031460234033717	0.5287230792588253	0.006602949559881282	0.012814521284355654	0.010504278204506265
3.7008601824442544	0.05634530385335287	0.5179091901323374	0.001	square	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'square', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	33	0.517298054862445	0.5069259710829656	0.5295077914678359	0.05994059808700684	0.0010951511917667084	0.009228832850931791
0.17841537793477377	0.0023156007130940757	0.5097924956871948	0.001	exponential	10	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 10, 'estimator__random_state': 3111696}	49	0.5073698827057513	0.5026409482930221	0.5193701630812635	9.022483444880683e-05	8.278157971699897e-06	0.007041069065155913
0.9811058839162191	0.010895093282063803	0.5161123639950603	0.001	exponential	50	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 50, 'estimator__random_state': 3111696}	40	0.5140227967139892	0.504560569784055	0.5297587223228484	0.016313410401132707	0.0005320782799796215	0.01039238013229169
2.381781021753947	0.03783957163492838	0.5156018193017433	0.001	exponential	100	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 100, 'estimator__random_state': 3111696}	42	0.5144331197446186	0.5037076797716027	0.5286694433117516	0.1824602619685215	0.003840051526479193	0.010223746166545176
6.565345764160156	0.08072082201639812	0.5162024233611571	0.001	exponential	200	3111696	{'estimator__learning_rate': 0.001, 'estimator__loss': 'exponential', 'estimator__n_estimators': 200, 'estimator__random_state': 3111696}	39	0.5156032816248977	0.5064747666362754	0.5265330045323571	1.8715734022244765	0.03627805418564626	0.008199445583034128
