mean_fit_time	mean_score_time	mean_test_score	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_2__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.5033069451649984	0.0	0.0	0.0	3111696	1	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	51	0.0	0.0	0.0	0.044427072862270454	0.0	0.0
0.5032604535420736	0.0	0.0	0.0	3111696	2	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	51	0.0	0.0	0.0	0.02286274003173343	0.0	0.0
0.5526038805643717	0.0	0.0	0.0	3111696	3	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	51	0.0	0.0	0.0	0.022004228728523312	0.0	0.0
0.4996364116668701	0.0	0.0	0.0	3111696	4	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	51	0.0	0.0	0.0	0.01928236540753318	0.0	0.0
0.5252214272816976	0.0	0.0	0.0	3111696	5	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	51	0.0	0.0	0.0	0.045822305140092584	0.0	0.0
0.5159296989440918	0.0	0.0	0.0	3111696	6	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	51	0.0	0.0	0.0	0.028199287840434864	0.0	0.0
0.5068995952606201	0.0	0.0	0.0	3111696	7	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	51	0.0	0.0	0.0	0.009459688483884898	0.0	0.0
0.510918378829956	0.0	0.0	0.0	3111696	8	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	51	0.0	0.0	0.0	0.002070754754240147	0.0	0.0
0.5986955165863037	0.0	0.0	0.0	3111696	9	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	51	0.0	0.0	0.0	0.0943575767276153	0.0	0.0
0.6316235860188802	0.0	0.0	0.0	3111696	10	{'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	51	0.0	0.0	0.0	0.042832763986020324	0.0	0.0
1.9278758366902669	0.028197447458902996	0.00012933959168953934	0.0001	3111696	1	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	50	0.00012953412362093353	0.0001295239110308266	0.0001289607398332615	0.07492670060530202	0.004568780207364667	2.679209579289402e-07
2.2015517552693686	0.03095277150472005	0.00019173438451430315	0.0001	3111696	2	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	49	0.0001923120093776376	0.00019141736629391115	0.00019147377613848438	0.06468757443047014	0.003153752830478859	4.0909178238028394e-07
2.24972136815389	0.041991074879964195	0.00020528882456466078	0.0001	3111696	3	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	48	0.00020589183793506827	0.0002049768653722417	0.00020499776857763052	0.023694520252867644	0.007327798516424176	4.2648086921894835e-07
2.272878964742025	0.03538703918457031	0.00021523475347932697	0.0001	3111696	4	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	47	0.0002158406780186084	0.00021484332462651246	0.00021502025597508467	0.10552422863361012	0.0026680125818623946	4.345000224429007e-07
2.3832738399505615	0.03906949361165365	0.00024025223227297108	0.0001	3111696	5	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	46	0.0002408339106430013	0.00023958624350761681	0.0002403365409232583	0.08814279919395349	0.0050211000319210115	5.128349105065672e-07
2.5531458059946694	0.040769497553507485	0.00024497505179258056	0.0001	3111696	6	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	45	0.0002455686061118012	0.00024429201364206676	0.0002450645338432089	0.12393296377175927	0.005149489060077776	5.249936864295772e-07
2.7717605431874595	0.04382610321044922	0.0002465526432436335	0.0001	3111696	7	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 7}	44	0.00024715695302035545	0.00024586920898006515	0.00024663176591754876	0.17544629839726733	0.006179109749468882	5.286881101450639e-07
2.774791876475016	0.04668998718261719	0.00024819471273762237	0.0001	3111696	8	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 8}	43	0.00024880925387371633	0.0002475250586985167	0.00024824982379700877	0.1787207452330116	0.0015208054304316273	5.257169304092356e-07
2.8189905484517417	0.05002546310424805	0.00025099067114991926	0.0001	3111696	9	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 9}	42	0.0002515983874472605	0.0002503172285924782	0.0002510563955868683	0.11332068681087411	0.00186803311481415	5.250917248864868e-07
2.7655073006947837	0.05059377352396647	0.0002509997825545984	0.0001	3111696	10	{'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_2__k': 10}	41	0.00025160728816420175	0.0002503266744746657	0.000251065383202409	0.08040295624673105	0.0023080521432433786	5.248622926417817e-07
1.963426987330119	0.027524550755818684	0.012737298836409665	0.01	3111696	1	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 1}	40	0.012763221234252109	0.012750322324143082	0.012698352873066532	0.005871663231217223	0.0003263383616766243	2.8037889012971972e-05
2.1600938638051352	0.02801799774169922	0.01844950168855741	0.01	3111696	2	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 2}	39	0.018512815052468934	0.018411515240977616	0.018424174582285402	0.009630104840730062	0.000140925078997189	4.5066693149785086e-05
2.340144634246826	0.038458029429117836	0.01973552791246719	0.01	3111696	3	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 3}	38	0.019801233235024585	0.019697976138999485	0.019707374166261338	0.09438364488331716	0.002293636366535545	4.66188980277826e-05
2.3215462366739907	0.03435810407002767	0.020668318905831505	0.01	3111696	4	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 4}	37	0.020734164096708474	0.020622710449940573	0.020648081973309695	0.1461206543776571	0.0015754847435095706	4.769786867979688e-05
2.3332446416219077	0.03936306635538737	0.022840525077128557	0.01	3111696	5	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 5}	36	0.022903212604141743	0.022767133988363164	0.022851228450817995	0.07881928888575346	0.007675135043566123	5.606705069281604e-05
2.568848133087158	0.03763024012247721	0.023286601410820226	0.01	3111696	6	{'estimator__l1_ratio': 0.01, 'estimator__random_state': 3111696, 'preprocessing_2__k': 6}	35	0.023350425421036047	0.023211469526793427	0.023297909093158986	0.040797856949396784	0.0015080417258843087	5.7289237883058114e-05
