mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.001917123794555664	0.00023002067997275144	0.0005421161651611329	6.152703596606075e-05	0.1	True	0.0	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.8319111390477092	0.7679720466396683	0.9225829315984369	0.8259942847086476	0.8585036127096712	0.8413928029408267	0.050204064720195236	565
0.0021924972534179688	8.347932987289227e-05	0.0005748748779296875	8.44254159636707e-05	0.1	True	0.0	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.8658184375025675	0.7057043548645249	0.9399589210030131	0.8656691769541058	0.8765720111383116	0.8507445802925047	0.0776052659571574	419
0.00236968994140625	6.891285188547525e-05	0.0005220413208007812	1.8049782397458134e-05	0.1	True	0.0	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.8582872894756897	0.7057284055672732	0.9394071749528349	0.8645214853588847	0.8778350911861645	0.8491558893081694	0.07727705776507278	512
0.0025360584259033203	5.361863693753614e-05	0.0005467891693115235	3.193726996929014e-05	0.1	True	0.0	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.8674982973968924	0.7200862088462241	0.9292344429916032	0.8654359337164701	0.8891662935160607	0.85428423529345	0.0709117391369918	102
0.0027498245239257813	4.207979179252483e-05	0.0005069732666015625	6.710710108348187e-06	0.1	True	0.0	3111696	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.862825177601783	0.7170631620360088	0.928580501443685	0.8656484362589455	0.8819917748996822	0.8512218104480208	0.07109495958258988	391
0.002941322326660156	4.3204025376845877e-05	0.0005103111267089844	2.6139463214217673e-05	0.1	True	0.0	3111696	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.8590623686486901	0.7215555894499486	0.9291794971481173	0.8682196873704797	0.8811774137300719	0.8518389112694615	0.06947886881231295	306
0.0031118392944335938	6.0175829182001055e-05	0.00047850608825683594	1.7209131653421963e-05	0.1	True	0.0	3111696	7	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.8580852093590975	0.7234402651381127	0.9280555575893152	0.8629202467525149	0.8771207250698347	0.8499244007817751	0.06793797921269225	471
0.0033366203308105467	2.9873914558720012e-05	0.0004768848419189453	1.3470459826996143e-05	0.1	True	0.0	3111696	8	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.8662946509536797	0.7391757728218955	0.9302363618621642	0.872134964950978	0.8616400094258334	0.8538963520029103	0.0625058996293376	152
0.0035825252532958986	9.689471852038009e-05	0.0004730224609375	1.5183351722590535e-05	0.1	True	0.0	3111696	9	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.8608967641569781	0.7396616450967197	0.9316850558147539	0.8668312187337157	0.8632495320024959	0.8524648431609326	0.06228033901420554	271
0.003782987594604492	6.026682195783791e-05	0.0004873752593994141	1.9282978670302343e-05	0.1	True	0.0	3111696	10	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	0.8583965745901881	0.7204336448763576	0.9316442710356297	0.8681926849335401	0.8623815469855686	0.8482097444842568	0.06927045727379375	540
0.0012832164764404296	1.272127901431165e-05	0.00047779083251953125	1.617876927242146e-05	0.1	True	0.0001	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.8319111390605418	0.7679720466271606	0.9225829315488109	0.8259942846524626	0.8585036127037388	0.8413928029185428	0.050204064710360076	566
0.001355886459350586	2.918578421617244e-05	0.0004909515380859375	1.7485950826750365e-05	0.1	True	0.0001	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.8658184397443436	0.7057043426388714	0.9399589197841626	0.8656691826761754	0.876572009418442	0.850744578852399	0.07760527043944243	420
0.0014186859130859374	7.050511060765871e-05	0.0005075931549072266	2.267209006850746e-05	0.1	True	0.0001	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.8582872958182558	0.7057283989779164	0.9394071780919485	0.8645214913484194	0.8778350922833364	0.8491558913039754	0.0772770614138122	511
0.001483011245727539	2.3071922471418987e-05	0.00047936439514160154	1.8172813998780616e-05	0.1	True	0.0001	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.8674982973843177	0.7200862073757897	0.9292344484296038	0.8654359310383092	0.8891662920006623	0.8542842352457365	0.0709117406092904	103
0.0015166282653808593	3.619391922195847e-05	0.0005097389221191406	1.4058207520706804e-05	0.1	True	0.0001	3111696	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.8628251782068986	0.7170631709306527	0.9285805069887018	0.8656484333600196	0.8819917743245176	0.8512218127621581	0.07109495728471596	390
0.001647615432739258	5.9055006677980864e-05	0.0004853725433349609	1.5258342021115633e-05	0.1	True	0.0001	3111696	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.8590623746475057	0.7215555896277392	0.9291795013216061	0.8682196850458939	0.8811774133441017	0.8518389127973692	0.0694788696573089	305
