mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.004082155227661133	0.0004834033768710378	0.0012578964233398438	8.533227104287345e-05	0.1	True	0.0	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.9178379755955248	0.9359455355659908	0.9727872964597606	0.7250192959186531	0.9972899500135718	0.9102869284680153	0.09505805614825608	241
0.002930164337158203	0.0005405872600107651	0.0008738994598388672	0.00016798910145745906	0.1	True	0.0	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.9470129681487486	0.9446658260262383	0.9921221028668449	0.8586308341708453	0.9916502869287476	0.946787239253933	0.047939194926124015	209
0.0028240203857421873	3.480009719947288e-05	0.0008006572723388671	1.010894775390625e-05	0.1	True	0.0	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9919489185219454	0.9942376053186753	0.9906695451176867	0.9793469442190863	0.9988428298700898	0.991071380350118	0.006377878836484985	175
0.0027487754821777345	6.332092249075747e-05	0.0007898807525634766	2.225098151268024e-05	0.1	True	0.0	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.9980637887463711	0.9901206910518129	0.9926282643517137	0.9985688746090167	0.9997207703248321	0.9957688886251775	0.0037725093206397615	55
0.00294036865234375	0.0001429068632457691	0.000731515884399414	0.0001370808058787959	0.1	True	0.0	3111696	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.9966651936138025	0.9850852505987843	0.9923529752036291	0.997998937070623	0.9996645899294145	0.9942495633973714	0.0052804684954040415	120
0.0018057823181152344	1.3096104893701407e-05	0.00047936439514160154	9.690006863312177e-06	0.1	True	0.0	3111696	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.9966146592890386	0.9994285273004273	-7.84216174199377	0.9982703576720653	0.9997155016737295	-0.7168609233159877	3.49605311506171	321
0.0018877029418945313	1.5098956567256927e-05	0.00047321319580078124	1.1307577664944296e-05	0.1	True	0.0	3111696	7	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.9963273184487054	0.9996825164799498	-16.834679267109347	0.9982828503221296	0.9995471809812948	-2.4617149608429223	7.052143644712466	359
0.0019711017608642577	3.588167139711142e-05	0.0004706859588623047	8.517117905336802e-06	0.1	True	0.0	3111696	8	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.9954913317381536	0.9985897071279337	-21.75295114970468	0.9980911562175375	0.99802734500824	-3.416741640091052	8.996723266468512	398
0.0020647048950195312	2.1579186437577746e-05	0.0004764556884765625	1.4507608914317416e-05	0.1	True	0.0	3111696	9	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.9960165519027143	0.99509384288321	-24.929812459565607	0.9983869551623018	0.997783698924381	-4.033758178271985	10.252719761220979	424
0.002165555953979492	2.8818879650178867e-05	0.00047326087951660156	1.5490236915400705e-05	0.1	True	0.0	3111696	10	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}	0.9966514013209774	0.9954376198557058	-30.487992205774347	0.9983024357573028	0.9942706051226144	-5.112704520106776	12.450470778547846	455
0.0012366294860839844	1.1285437101095022e-05	0.0004683494567871094	1.587273369056596e-05	0.1	True	0.0001	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.9178379755955244	0.9359455355659908	0.9727872964597607	0.725019295918653	0.9972899500135718	0.9102869284680152	0.09505805614825612	242
0.0014518260955810546	4.780838880446117e-05	0.0004582405090332031	7.0388013098169114e-06	0.1	True	0.0001	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.9470129681487338	0.9446658260262382	0.9921221028668453	0.8586308341708575	0.991650286928746	0.946787239253932	0.04793919492611944	210
0.00164642333984375	1.1513025572645384e-05	0.0004684925079345703	1.5323472016166105e-05	0.1	True	0.0001	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.9919489185219457	0.9942376053186747	0.9906695451176857	0.9793469442190792	0.9988428298700898	0.9910713803501163	0.006377878836487468	176
0.0016245841979980469	4.9312201804043736e-05	0.0004711627960205078	1.0643620627062764e-05	0.1	True	0.0001	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.9980637887463645	0.9901206910518126	0.9926282643517109	0.998568874609019	0.999720770324832	0.9957688886251758	0.00377250932063978	56
0.0017491817474365235	6.996577529864515e-05	0.00047469139099121094	1.1445085164508214e-05	0.1	True	0.0001	3111696	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.9966651936138142	0.9850852505987858	0.9923529752036288	0.9979989370706258	0.9996645899294148	0.9942495633973747	0.005280468495405053	119
0.0017887115478515624	1.8688488646793538e-05	0.00047283172607421876	1.6421069899831333e-05	0.1	True	0.0001	3111696	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.9966146592890333	0.9994285273004265	-7.8421738852075045	0.9982703576720724	0.9997155016737296	-0.7168632794619358	3.4960579171193733	322
0.0019337654113769532	0.00010379249918937869	0.0004699230194091797	1.318090381598218e-05	0.1	True	0.0001	3111696	7	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0001, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.9963273184486927	0.9996825164950456	-16.834700116048968	0.9982828503221243	0.9995471809813135	-2.4617190061564114	7.052151889468324	360
