mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__alpha	param_estimator__fit_intercept	param_estimator__l1_ratio	param_estimator__random_state	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0.028549051284790038	0.0031039256326102307	0.0009347915649414063	0.00012141976383239005	0.1	True	0.0	3111696	1	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 1}	0.3733112116470937	0.3818915786078002	0.3515612666257123	0.36669701214971817	0.3639682855274837	0.36748620386427855	0.01007996423585161	74
0.059366607666015626	0.011029421914360345	0.0011392593383789062	0.0002431288631103835	0.1	True	0.0	3111696	2	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 2}	0.4040288598858812	0.40739763456734013	0.3801006480299758	0.39620038538948177	0.39560673797336054	0.3966672739514848	0.00943524719111638	66
0.08876066207885742	0.00801594934030703	0.0011341094970703125	7.081351289059981e-05	0.1	True	0.0	3111696	3	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 3}	0.41189363648469257	0.41429968372444614	0.3919432607921878	0.40178509173005184	0.4040874260052302	0.4048022250866414	0.007942961304571585	58
0.09059219360351563	0.014815008413026071	0.0010386466979980468	0.00015955819223131032	0.1	True	0.0	3111696	4	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 4}	0.4183787143057238	0.42031479724187004	0.3939614071240721	0.4073739748118066	0.4073584488844514	0.4094779772324915	0.009448175401687787	48
0.11808466911315918	0.010627863444788376	0.0011690616607666015	8.35647562546435e-05	0.1	True	0.0	3111696	5	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 5}	0.42193926107692403	0.42461265614196186	0.398889622579624	0.4093105048784522	0.408242870006014	0.412599516788798	0.009479501659572518	45
0.16147637367248535	0.010824403223219939	0.0013395786285400391	0.00021296898089645603	0.1	True	0.0	3111696	6	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 6}	0.42658675449970807	0.4268207503311938	0.40406142793117095	0.413002063926564	0.4132322078665006	0.4167412036747214	0.008781898711594368	35
0.17142291069030763	0.004004360468303451	0.0010881423950195312	0.00018873182193598925	0.1	True	0.0	3111696	7	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 7}	0.42657891526258596	0.4268363404094807	0.4040862716359762	0.4129550546860602	0.41326028542328164	0.4167439356429294	0.008778348077326383	34
0.21186518669128418	0.02982840257360035	0.0014356136322021484	0.00045106611541736877	0.1	True	0.0	3111696	8	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 8}	0.42666154319522076	0.4268746647275202	0.40408196817246655	0.4128367172674725	0.4132034389149235	0.4167322340067747	0.008821821671881544	37
0.2303231716156006	0.00902559016909235	0.0013666152954101562	0.0001735150075934071	0.1	True	0.0	3111696	9	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 9}	0.4267111990615384	0.4269304536217966	0.4039735215838717	0.41287137262074225	0.4131263911339532	0.41672315851267133	0.008880112992923418	39
0.0020589828491210938	0.0003341091499194753	0.0	0.0	0.1	True	0.0	3111696	10	{'estimator__alpha': 0.1, 'estimator__fit_intercept': True, 'estimator__l1_ratio': 0.0, 'estimator__random_state': 3111696, 'preprocessing_1__k': 10}								570
