mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__criterion	param_estimator__max_features	param_estimator__min_weight_fraction_leaf	param_estimator__splitter	param_preprocessing_2__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.04612874031066894	0.01754693149276544	0.002144436836242676	0.0005668208710426067	mse		0.0	best	1	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 1}	0.20078617185266912	0.1726862825911737	0.186182404702248	0.19073748113480637	0.18913211384613138	0.17999028227101843	0.19365907542883876	0.20582207616380577	0.1777230670603358	0.18787851627693886	0.1856633180459134	0.1865152797941535	0.1907807510646945	0.20341553910393084	0.17677044714128132	0.1766800640248002	0.18775729652098438	0.1846398009387097	0.18886544767267655	0.20579918913447448	0.20393300813873694	0.19369357382860086	0.1986488825294057	0.17427384414836866	0.1724680437205478	0.19838010886271662	0.18387470559270358	0.20266173954644096	0.17789756726692285	0.18477053763148144	0.1798400378866407	0.19268640574682339	0.19882759965242913	0.18234248454964497	0.1940216880876744	0.20707909884272868	0.1946817135087986	0.17204267126092243	0.18221281819651802	0.19156089216877936	0.1785914215438329	0.18595731272645277	0.18951200724023032	0.19077403799876735	0.19775852808234118	0.19824977301698943	0.17616591468119636	0.18924241248758644	0.1805365202609136	0.19724890462790234	0.18882837717205364	0.009573141051677775	118
0.04315888404846192	0.007861482427329466	0.0024884510040283202	0.0011499925058840624	mse		0.0	best	2	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 2}	0.27564521539808906	0.23185352780071167	0.2400787017978704	0.24451066683899603	0.25679800493009963	0.2561637577954645	0.24289290964645083	0.2726052012620692	0.23909154921098352	0.2608036284562748	0.24346069799272962	0.26041622543247156	0.25076121446677957	0.2758396212552313	0.2280615759012392	0.23594813917383206	0.23713035639192004	0.2581079210384851	0.23753160648456395	0.2830951734910352	0.2526423167979306	0.2581451589947832	0.2717286753845747	0.22470201634010545	0.24289314464547074	0.26534662024376743	0.24011227443422323	0.2632426237873462	0.22781053074527913	0.23992209415159993	0.24825445852626837	0.2602290115286384	0.2482631062473839	0.25402555938199	0.24584805331345572	0.27580255919414565	0.26318909070573693	0.23666058964129233	0.2436646763958067	0.26053584212621195	0.25351749061625806	0.2602163546172722	0.24085877377661513	0.251744943747113	0.2582921139211206	0.2679388066351117	0.23583060519436227	0.2536152974753999	0.25763869631689595	0.2668764850639541	0.2520068732943082	0.013840799475332084	60
0.049643821716308593	0.01107363483875598	0.002817583084106445	0.002730482210623143	mse		0.0	best	3	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 3}	0.24634593773200686	0.1871759994387403	0.19817751378127868	0.21028221700121985	0.20186831969644625	0.19788802072076328	0.20572601356486342	0.2282805671691991	0.2000488981051931	0.21165504829958315	0.2144591487334664	0.19800987788393942	0.19968191190764384	0.24348814114475636	0.17748050856856223	0.21025078150264842	0.21132942336605554	0.2187167686965662	0.18307536475965025	0.2273560823537648	0.20608562467249236	0.21632602440976	0.22525627290617278	0.18396960429732323	0.18812423888148244	0.21887056473359112	0.18928983800698795	0.2413679454811778	0.2006341666382977	0.20313416667385764	0.19399438887913056	0.21390375513805748	0.21293278679161243	0.20052385922237748	0.221850196581987	0.23750191452120128	0.22438677027713172	0.19072857100592733	0.2093524216870324	0.2233033854410057	0.2041231886779532	0.23596884401695595	0.19401087285654417	0.21415135300602073	0.2116286439481342	0.2250029617010717	0.19727947180168603	0.20903807083016335	0.21949245035379794	0.22583359338472675	0.21018724982500014	0.016128388612070887	95
0.05255471229553223	0.012335773658434877	0.002837047576904297	0.002241255093523405	mse		0.0	best	4	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 4}	0.23951853559901104	0.17211266486874321	0.18950084941761602	0.1943067206999597	0.19593176360968279	0.1880619754253079	0.1868750773931982	0.21770108966448531	0.1856592107711621	0.19969931032845079	0.20293446411082905	0.2043097720241689	0.17479844893256502	0.21888030242668066	0.1716171068963288	0.18456603189541254	0.19219837652436367	0.20418287676867874	0.1703434894764575	0.20549055663870297	0.19304524353022157	0.2211971220542095	0.20558055838544786	0.181928138778379	0.17355269252089056	0.2029135523488771	0.18537949266412335	0.2282080234829459	0.18778334892574	0.1863943941640439	0.17818223827101864	0.19590621621215287	0.1978609219191647	0.18467269004108589	0.2085742819408325	0.21162778171695362	0.20702750629525057	0.17613640835512823	0.1918503044556028	0.19903232214411937	0.19909446926725027	0.22865702677436506	0.17809316754951765	0.19886309422956905	0.19856904452312718	0.2142766234273048	0.18717793668694538	0.19909102075447982	0.20059504490097368	0.21819306184610066	0.19676304703275252	0.015747533986581668	112
0.05370983600616455	0.01312470441041269	0.0024334716796875	0.00036240985505981284	mse		0.0	best	5	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 5}	0.2252018856794481	0.14244493578185446	0.16369551811601168	0.18565668772447574	0.19194578712498378	0.16968862932715945	0.17639483377011467	0.21891691302593608	0.1905905459234799	0.19549069661626262	0.19900858545300315	0.18308368473293868	0.14529564223710734	0.21832840446554058	0.16093026429832824	0.18102001557487724	0.16871039109129782	0.1850696797819683	0.1585518278546194	0.1830943903757718	0.18943699091640942	0.19842385734802748	0.19379921700871194	0.1614835597631673	0.14392040529566497	0.1877070770494249	0.18041479637231317	0.21711126085829335	0.17103506551510128	0.17796870823640354	0.16095225053252182	0.18355635228698886	0.18792720145049036	0.18271290366815918	0.19171056832970268	0.21870942904702395	0.19958251559298412	0.17181633590756196	0.17197289378594494	0.18460672899587482	0.18257155615942577	0.20646141744149815	0.14704908047582155	0.19352589318710078	0.19633772961728946	0.2085310465814647	0.1606283536208437	0.18470099560152353	0.20136094615845412	0.19920632790389425	0.18396681567326534	0.019902873537550162	134
0.058907780647277835	0.01124372945450534	0.002929105758666992	0.001608503338806948	mse		0.0	best	6	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 6}	0.21014809180379201	0.14082420326959955	0.14503385863193108	0.1583586062338933	0.1892502127691411	0.1583616994399618	0.17157834114009307	0.20080584753843966	0.18449516870764815	0.173733504122085	0.1974282005453072	0.17217867648284546	0.14894779851179651	0.20058689463485524	0.14522990856063145	0.17049312732950628	0.1555686345862457	0.17617121933225954	0.14566275824445085	0.1702672067973371	0.19282455735080173	0.18675382252613182	0.186509368098701	0.149325653694528	0.1314948269394991	0.16762141222881477	0.15625633282994933	0.19018783593235233	0.15672163464031963	0.15499467636503705	0.14008356468822136	0.1682506016097921	0.17028884228105323	0.1688916629187066	0.1851790428991844	0.18735076653120686	0.16898031174018802	0.13459746416239193	0.15061512903786156	0.16125888979591618	0.1669311619313566	0.18807269663376835	0.14548382138428317	0.17727702275998092	0.18263213336560513	0.17761943440211592	0.14699457722339304	0.1894004047324258	0.17918737704106624	0.16444552748796992	0.16882709023828887	0.018855669511100917	161
0.05846932888031006	0.013442968365954247	0.0028823089599609377	0.002190633056379194	mse		0.0	best	7	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 7}	0.19067324916203932	0.1310989359812289	0.13647967537063355	0.1876589897689288	0.16669080023634875	0.14646220673712518	0.1591563059968315	0.19759966995535172	0.1550303197880265	0.15261300159350966	0.17773935985575517	0.16445861266025252	0.14405901552744882	0.1911987882469518	0.12871573324759433	0.1781911440665218	0.13381569874833177	0.15172398761861428	0.16191040552263725	0.16852118709154684	0.17311176883545476	0.164726358267124	0.18394013543327048	0.1479468027725429	0.128497542241245	0.17622199327320054	0.14899846386625148	0.18777426338680636	0.14900040530434255	0.14624043524629748	0.1393014347033189	0.1691652480046647	0.15905042157600902	0.153294302740404	0.17939142165710398	0.18493306650466257	0.17867740633911966	0.13749184243585577	0.14634992170403416	0.1514802143051177	0.1536851467195457	0.18726500842847738	0.14385469853448252	0.17505438533307904	0.17915411717986474	0.18369720266304834	0.1301585268594575	0.17939141976324557	0.17202922207506577	0.1501228549117335	0.16167606236481008	0.019040388590626938	170
0.07115014553070069	0.023347706023734816	0.0028183841705322265	0.001520064956753953	mse		0.0	best	8	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 8}	0.7606260070902597	0.15535220965683127	0.7093554118880918	0.19010986403718222	0.7500531884721666	0.19292260628002056	0.18262886725843164	0.7549889441820821	0.7473188636045067	0.18865100419971048	0.18768388627977173	0.7527326828001868	0.7357926314853147	0.1803712026875467	0.17301654920253495	0.17677157709820213	0.7145180881226005	0.16300360406548042	0.8526467786717894	0.7489106605972059	0.744930327291182	0.17513961298596847	0.7637869753447745	0.7120885417742582	0.1497815582070311	0.7586824792388678	0.17168150259917725	0.2257087265576081	0.18258003746925944	0.7591476402670332	0.1809242338510585	0.18062031165592785	0.7506193701864645	0.19211225948803845	0.745727445171105	0.2133336169964022	0.7159883895995993	0.7147351639064958	0.16964149157149144	0.19307217627408835	0.7371553580625361	0.22574698741661203	0.1590334573219565	0.7375571711256714	0.1797682381241078	0.20882851029157545	0.7306820466813857	0.21033131757492307	0.19847891541208884	0.18149928888350275	0.4317367555802021	0.27901110093410586	41
0.06368237018585204	0.010474735497834052	0.0024798965454101564	0.0005077549651841275	mse		0.0	best	9	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 9}	0.8653305557536074	0.8809026134206146	0.8594985924035239	0.8528509988919629	0.8910733561741675	0.8603551355583046	0.8508273235685925	0.864467231058868	0.8756546193567083	0.8721267237786466	0.8774305718755238	0.8705561904649126	0.8530127665654927	0.8829635374404244	0.8715658415882508	0.8588642199266222	0.8613832878949137	0.8707386601422542	0.8492233674834933	0.8791938261465012	0.867881613498358	0.8785711754358552	0.8680188246622521	0.8494735579041371	0.8510057179424342	0.8584732310921672	0.8477867334314653	0.8891303728799992	0.877636057545326	0.8599398340551552	0.8572404587775737	0.8683817562069955	0.8700150834899013	0.8763420711773972	0.8753862948334384	0.8660139058580132	0.8382656619438386	0.8583061933230222	0.8717744422159197	0.8589180361479768	0.8697019221365089	0.8581590465031106	0.8669884863351113	0.8658997080295201	0.8710695721145577	0.8839335838998348	0.881959700544265	0.8583907073774939	0.864189055450169	0.8584930008964285	0.8663073045040323	0.01131917882680593	1
0.07010458469390869	0.01549545765058973	0.0025936269760131834	0.0003894006832390582	mse		0.0	best	10	{'estimator__criterion': 'mse', 'estimator__max_features': None, 'estimator__min_weight_fraction_leaf': 0.0, 'estimator__splitter': 'best', 'preprocessing_2__k': 10}	0.869519994841917	0.8817121504182108	0.8591782048365009	0.8535708193981515	0.8815221375462607	0.853584530936276	0.8482475075820228	0.8587839540201437	0.8743454017084256	0.8757121676462375	0.8746411656598752	0.8675965129643587	0.8532684582869254	0.8833502196887911	0.8693630737051796	0.8567972776998523	0.8661965551087019	0.8669668471997953	0.852833514730869	0.8734284328002211	0.8680556753444151	0.8869503541616973	0.8666128336368863	0.8499194089438307	0.849359897669454	0.8599015447657886	0.8510368182069482	0.8859623878829266	0.8787775816867814	0.8593153631662005	0.8581855184683312	0.8709272919798682	0.8760809058802179	0.8700080709060604	0.8700821346958978	0.872052032692866	0.8419418790913227	0.8526980088535614	0.8744283040809342	0.8656432062547529	0.8655390281354811	0.8582938263053208	0.8661900246414882	0.8637747201277448	0.8682708433627297	0.8866696610307636	0.8831197370827519	0.8616613136543003	0.8598434380240388	0.8609711178521234	0.8660578371072841	0.011003709078219816	2
