mean_fit_time	mean_score_time	mean_test_score	param_estimator__leaf_size	param_estimator__n_neighbors	param_estimator__weights	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.00689236323038737	0.0029122034708658853	0.6810239595818779	10	1	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	719	0.6715477920933075	0.6857502701260563	0.6857755564006087	0.00032665609558161504	5.815013449543739e-05	0.006701283714822971
0.010545492172241211	0.0060664017995198565	0.6834933530203936	10	1	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	711	0.6724118990025274	0.6902971952223351	0.6877725317270932	0.0022742234834535026	0.0015532749248779842	0.0079039743735134
0.006869157155354817	0.004367748896280925	0.8774917301488592	10	1	uniform	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	217	0.8724472612867726	0.8777427330319062	0.8822869519762429	0.0001735365550184976	8.872873406332469e-05	0.004020834121097882
0.011305729548136393	0.007452170054117839	0.8850255280414351	10	1	uniform	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}	181	0.8787061104584172	0.8874698932150207	0.8889019998839842	0.0053232017318149616	0.001022700181210533	0.004506991944750477
0.00912165641784668	0.009041229883829752	0.8850255280414351	10	1	uniform	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 5}	181	0.8787061104584172	0.8874698932150207	0.8889019998839842	0.0008375286901281255	0.001276097744896551	0.004506991944750477
0.009974002838134766	0.00995651880900065	0.8234776692415664	10	1	uniform	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 6}	517	0.7730447984054538	0.7932510861742808	0.9041666687324748	0.0027994110613408143	0.0027240667569630593	0.05763872513456197
0.0071171919504801435	0.009646097819010416	0.7887510529629416	10	1	uniform	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 7}	589	0.774264460526697	0.805522424316006	0.7864654371307678	0.0005389374619537902	0.0009963404180529036	0.012863682410218808
0.007342179616292317	0.009679953257242838	0.8004151498066334	10	1	uniform	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 8}	565	0.7955816116475417	0.8057564974385951	0.7999071543229678	0.0006059673339151868	0.0001387353503006391	0.00416962894730776
0.0074948469797770185	0.011020739873250326	0.8004291112596662	10	1	uniform	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 9}	553	0.7955816116475417	0.8057564974385951	0.7999490489102367	0.00010274528420601299	0.0005545639155755541	0.00416797442832804
0.006744066874186198	0.014875173568725586	0.7864666242934529	10	1	uniform	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 10}	601	0.7776056020796784	0.7958915185010589	0.7859025457531035	0.00040394108759373126	0.00039352231760514774	0.00747629320889605
0.006950934727986653	0.0032357374827067056	0.6810239595818779	10	1	distance	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	719	0.6715477920933075	0.6857502701260563	0.6857755564006087	0.00011639456227431806	8.9109101201418e-05	0.006701283714822971
0.007318178812662761	0.004232088724772136	0.6834933530203936	10	1	distance	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	711	0.6724118990025274	0.6902971952223351	0.6877725317270932	0.00017265877044175357	0.00016964788249573457	0.0079039743735134
0.007581790288289388	0.0051534175872802734	0.8774917301488592	10	1	distance	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	217	0.8724472612867726	0.8777427330319062	0.8822869519762429	0.00019815374681008327	2.4953971744270787e-05	0.004020834121097882
0.007514794667561849	0.006393591562906901	0.8850255280414351	10	1	distance	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}	181	0.8787061104584172	0.8874698932150207	0.8889019998839842	0.00014732780676371835	4.2588407353193196e-05	0.004506991944750477
0.0075876712799072266	0.0067369937896728516	0.8850255280414351	10	1	distance	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}	181	0.8787061104584172	0.8874698932150207	0.8889019998839842	8.714582288693861e-05	5.532783827427931e-05	0.004506991944750477
0.007024606068929036	0.007921854654947916	0.8234776692415664	10	1	distance	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 6}	517	0.7730447984054538	0.7932510861742808	0.9041666687324748	0.0004975550822264107	0.00017394824478894405	0.05763872513456197
0.00776060422261556	0.011587778727213541	0.7887510529629416	10	1	distance	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 7}	589	0.774264460526697	0.805522424316006	0.7864654371307678	0.0008604197046458398	0.0036504041341699936	0.012863682410218808
0.006995439529418945	0.009713331858317057	0.8004151498066334	10	1	distance	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 8}	565	0.7955816116475417	0.8057564974385951	0.7999071543229678	0.00011367291800864952	2.1775273509077783e-05	0.00416962894730776
0.0072816212972005205	0.010667244593302408	0.8004291112596662	10	1	distance	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 9}	553	0.7955816116475417	0.8057564974385951	0.7999490489102367	0.00017894468119223752	0.00010334069585641749	0.00416797442832804
0.007419983545939128	0.014925241470336914	0.7864666242934529	10	1	distance	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 10}	601	0.7776056020796784	0.7958915185010589	0.7859025457531035	0.00031079477163657075	0.00017300232145377073	0.00747629320889605
0.006776253382364909	0.003169536590576172	0.7607609693535774	10	2	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	673	0.7545529644201479	0.7643367661865841	0.7633941416327915	9.756192614578414e-05	1.0232574335992305e-05	0.004406957267089008
0.007083336512247722	0.004094441731770833	0.7607173317236025	10	2	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	674	0.7546865669846656	0.7642741461572933	0.7631921882377517	8.386830791742724e-05	7.522508142286635e-05	0.004287596673055533
0.007160266240437825	0.005108833312988281	0.8953826136479633	10	2	uniform	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	148	0.8915257613719169	0.8975262870892539	0.897096420020754	0.00010449995083651121	2.322430308456898e-05	0.0027330957600007503
0.007395505905151367	0.006449540456136067	0.9011758555869692	10	2	uniform	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}	93	0.8968833319530845	0.9031949037145761	0.9034501638681578	0.00022694651981692405	8.896055743613566e-05	0.0030373385663245017
0.007462342580159505	0.006845394770304362	0.9011758555869692	10	2	uniform	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 5}	93	0.8968833319530845	0.9031949037145761	0.9034501638681578	4.513666646369436e-05	9.457684355575568e-05	0.0030373385663245017
0.006951649983723958	0.008630196253458658	0.8575351739516208	10	2	uniform	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 6}	403	0.8248440749570591	0.8344255328574103	0.9133563538719275	0.0004708659429704452	0.0007047765129696328	0.039657712571926025
