mean_fit_time	mean_score_time	mean_test_score	param_estimator__leaf_size	param_estimator__n_neighbors	param_estimator__weights	param_preprocessing_1__k	params	rank_test_score	split0_test_score	split1_test_score	split2_test_score	std_fit_time	std_score_time	std_test_score
0.0011727015177408855	0.0007518132527669271	-0.556438655474669	10	1	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	711	-1.0938650820670897	-0.03292133915202444	-0.5425295452048928	0.0002328679826783933	8.105070679242452e-05	0.4332401211945708
0.0009895960489908855	0.0006769498189290365	-0.176693496419525	10	1	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	667	-0.5483788945200363	-0.05686768273766507	0.07516608799912627	3.612301564967954e-06	3.248350455812535e-05	0.26829182559866355
0.0010124047597249348	0.0006869633992513021	-0.16858931752685996	10	1	uniform	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	649	-0.47059541133677585	-0.11033862924293047	0.07516608799912627	1.2930896123114642e-05	1.3936557907602293e-05	0.22658149461581753
0.0010255177815755208	0.0006870428721110026	-0.07753296561214593	10	1	uniform	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}	611	-0.4319853044523858	0.024058394143299466	0.1753280134726486	1.959614436775518e-06	1.1159642233898066e-05	0.2581317103276268
0.006611029307047526	0.0008923212687174479	0.09607737587760914	10	1	uniform	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 5}	313	-0.18847827977755638	0.30138239393773525	0.1753280134726486	0.007559428330767439	0.0001369890352169743	0.2076878548569384
0.001238107681274414	0.0008367697397867838	0.08712792136888063	10	1	uniform	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 6}	337	-0.21859365617412685	0.30138239393773525	0.17859502634303348	2.211088640953869e-05	2.113768918583129e-05	0.2219135667202405
0.0012251536051432292	0.0008244514465332031	0.04823642925944087	10	1	uniform	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 7}	433	-0.21011992686081338	0.09377789075121101	0.26105132388792496	9.96489522345331e-06	1.593425882320676e-06	0.19503180154210303
0.0012208620707194011	0.0008187294006347656	-0.34585019567144876	10	1	uniform	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 8}	697	-0.7688392869851286	-0.5297626239171427	0.26105132388792496	7.731365526209074e-06	2.945860702649854e-06	0.4401033996222088
0.001073598861694336	0.0007185141245524088	-0.34585019567144876	10	1	uniform	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 9}	697	-0.7688392869851286	-0.5297626239171427	0.26105132388792496	0.00010638706131956651	6.899168901831204e-05	0.4401033996222088
0.0010451475779215496	0.0007111231486002604	-0.2791088670719379	10	1	uniform	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'uniform', 'preprocessing_1__k': 10}	673	-0.568615301186596	-0.5297626239171427	0.26105132388792496	8.369597729969524e-05	8.115046825570764e-05	0.38228013860352694
0.0017116864522298176	0.001710971196492513	-0.5564386554746688	10	1	distance	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	709	-1.0938650820670888	-0.032921339152024665	-0.5425295452048928	0.0007090259177693339	0.0005863548197493199	0.43324012119457034
0.0024358431498209634	0.0017968018849690754	-0.1766934964195247	10	1	distance	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	661	-0.5483788945200363	-0.056867682737664405	0.07516608799912661	0.0006161516717997725	0.0004316807580362539	0.26829182559866377
0.0015994707743326824	0.0011533101399739583	-0.16858931752686004	10	1	distance	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	655	-0.47059541133677585	-0.1103386292429307	0.07516608799912639	3.05630755357544e-05	9.991480140121224e-06	0.22658149461581756
0.0015447139739990234	0.0011645158131917317	-0.07753296561214583	10	1	distance	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}	605	-0.43198530445238537	0.02405839414329969	0.17532801347264815	1.9988332681e-05	2.0885189311953216e-05	0.25813171032762644
0.0016175111134847004	0.0011220773061116536	0.09607737587760881	10	1	distance	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}	319	-0.18847827977755705	0.3013823939377347	0.1753280134726488	8.499509952735981e-06	2.9785045278213054e-05	0.20768785485693853
0.0015750726064046223	0.0012441476186116536	0.08712792136888045	10	1	distance	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 6}	343	-0.2185936561741273	0.301382393937735	0.1785950263430336	1.4070512142660812e-05	6.901640209929179e-05	0.22191356672024068
0.0015417734781901042	0.0010943412780761719	0.048236429259440154	10	1	distance	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 7}	439	-0.2101199268608145	0.09377789075121024	0.26105132388792474	6.790657075946258e-05	5.4034648717088156e-05	0.1950318015421034
0.001592397689819336	0.0011681715647379558	-0.3458501956714486	10	1	distance	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 8}	685	-0.7688392869851282	-0.5297626239171427	0.26105132388792496	7.66902801629055e-06	2.8927247589677902e-05	0.44010339962220874
0.0015565554300944011	0.0011026064554850261	-0.34585019567144865	10	1	distance	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 9}	691	-0.7688392869851282	-0.5297626239171429	0.26105132388792496	0.00012512748751440138	0.00012878316375229757	0.4401033996222088
0.0015784899393717449	0.0011781056722005208	-0.2791088670719379	10	1	distance	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 10}	673	-0.5686153011865958	-0.5297626239171429	0.26105132388792496	1.7767472656830285e-05	2.056520527967736e-05	0.38228013860352694
0.0016407171885172527	0.0010772546132405598	-0.10939409487932543	10	2	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	629	-0.9668930255227473	0.39817759799139196	0.24053314289337901	4.9840445785407744e-05	2.9880315662845372e-05	0.6097492684684672
0.0016365845998128254	0.0011320908864339192	-0.12101821332838071	10	2	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	631	-0.48691606961887923	-0.03522649402826161	0.15908792366199875	1.0501850525541938e-05	6.654465231972401e-05	0.27061713934272896
0.0016040802001953125	0.0010748704274495442	0.007605908610049987	10	2	uniform	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	519	-0.300174993179682	0.13276711338226221	0.19022560562756974	1.1490357444717292e-05	1.2951394254010473e-05	0.2188944680474307
0.0014878114064534504	0.0009809335072835286	0.1860749242565886	10	2	uniform	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}	145	-0.26784454272290126	0.46435121187692097	0.36171810361574597	0.0001620359427508752	0.00011908211812448485	0.3236928076690878
0.0014617443084716797	0.0010753472646077473	0.13847857401990543	10	2	uniform	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 5}	259	-0.29511672736784167	0.34883434581181194	0.36171810361574597	0.0001446943480166903	0.0001703245968708646	0.3066432909673562
0.0014543533325195312	0.0009680589040120443	0.08929836809961936	10	2	uniform	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 6}	331	-0.3746272799336694	0.34883434581181194	0.29368803842071556	0.00013413681548189572	0.00011713970624843363	0.3288165993194874
0.0014789104461669922	0.0008890628814697266	0.15689789973602597	10	2	uniform	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 7}	235	-0.05756473113194338	0.3249029208626554	0.20335550947736591	0.0001896914113216669	6.108852874169274e-05	0.1595600374628609
0.0012493133544921875	0.0008135636647542318	-0.0002674309617798798	10	2	uniform	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 8}	539	-0.16988711102302445	-0.03427069133968108	0.20335550947736591	4.38642672025101e-05	5.84436299351064e-06	0.15426099037398733
0.001584450403849284	0.0009617805480957031	-0.0002674309617798798	10	2	uniform	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 9}	539	-0.16988711102302445	-0.03427069133968108	0.20335550947736591	4.6050939264224674e-05	8.0637660992402e-05	0.15426099037398733
0.0014603137969970703	0.0009945233662923176	-0.01341917960292746	10	2	uniform	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 10}	559	-0.2093423569464672	-0.03427069133968108	0.20335550947736591	0.00016910046768442644	0.00012722207409033637	0.1691271147076009
0.0015459855397542317	0.0011632442474365234	-0.14367438438820285	10	2	distance	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	647	-0.946006777190463	0.3077683066021296	0.2072153174237248	0.00014933675684424385	5.041524204982229e-05	0.5688178837513392
0.0015939076741536458	0.0011834303538004558	-0.08046790889509298	10	2	distance	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	617	-0.39248294448028864	0.017373331800723757	0.133705885994286	9.636227616492066e-06	2.0547692122386057e-05	0.22568171187865846
0.0015878677368164062	0.0012153784434000652	-0.008823840669917002	10	2	distance	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	553	-0.32753105762171386	0.13886204747987918	0.16219748813208368	2.0346293808872855e-05	6.345408944933934e-05	0.22556130474954833
0.0015916824340820312	0.0011514822642008464	0.18347016298180494	10	2	distance	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}	163	-0.28226792649007715	0.49980118657952854	0.3328772288559635	2.1075447207078522e-05	4.9490602737872646e-06	0.3363033133984992
0.0015959739685058594	0.001168648401896159	0.15741938082066173	10	2	distance	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}	229	-0.23712380453600934	0.3764957408946723	0.3328862061033223	3.1540414164635096e-05	3.7030600492787266e-05	0.27955165499387397
0.0016179084777832031	0.0011830329895019531	0.11432576598394902	10	2	distance	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 6}	283	-0.31611744147963705	0.3765668951420934	0.2825278442893907	2.3059731907300484e-05	2.345001565158234e-05	0.3067809771481647
0.001490195592244466	0.0010766188303629558	0.18219730927293049	10	2	distance	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 7}	175	-0.015988427145260387	0.2800292584534835	0.2825510965105684	0.0001321015841513689	0.00012108351996411715	0.1401422598802422
0.0013887087504069011	0.0010367234547932942	0.056746122982973844	10	2	distance	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 8}	409	-0.11739075146412481	0.005467763809228421	0.2821613566038179	0.0001397507584382542	0.00017023735823539033	0.16709792409452204
0.0012725989023844402	0.0009187062581380209	0.057229012516670674	10	2	distance	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 9}	403	-0.11740082356010961	0.007304602803724802	0.28178325830639683	3.6714052834179334e-05	4.632661069803134e-06	0.16674595011132154
0.0015053749084472656	0.0011258125305175781	0.015389428228443617	10	2	distance	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'distance', 'preprocessing_1__k': 10}	493	-0.24278736560274616	0.007377205045329793	0.2815784452427472	9.173220025298329e-05	0.00012669220212522527	0.21414640270332966
0.0014731089274088542	0.0009214878082275391	-0.1414862219494993	10	3	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	645	-0.885040419691129	0.23444655594516584	0.22613519789746528	0.0001774860811953731	0.00011334490464901145	0.5257831640531092
0.001539468765258789	0.0009952386220296223	0.04697377320303067	10	3	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	445	-0.34669967968312276	0.38297302293802915	0.10464797635418566	0.00011800202358850145	0.00011632307575502881	0.30066625852092166
0.001599709192911784	0.0010889371236165364	0.07014609371949218	10	3	uniform	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 3}	367	-0.23252420286343756	0.37649935250370203	0.06646313151821204	1.8866060138901917e-05	6.2182116959948705e-06	0.2486464637538472
0.0012246767679850261	0.0008205572764078776	0.17905337701307336	10	3	uniform	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 4}	181	-0.28304207937820114	0.4727071272875607	0.34749508312986055	1.1207082222446208e-05	2.8366356368978416e-06	0.3307251347303706
0.0014061927795410156	0.0009218056996663412	0.1824239212999649	10	3	uniform	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 5}	169	-0.29528952530581587	0.49506620607585006	0.34749508312986055	0.0001927756368356886	0.00014294200725119564	0.3431247701957853
0.0012312730153401692	0.0008259614308675131	0.16252929916451866	10	3	uniform	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 6}	205	-0.3313485690988127	0.49506620607585006	0.3238702605165187	1.478622402134925e-05	7.370009816086852e-07	0.3561493362006428
0.0012093385060628254	0.0008326371510823568	0.1776267281182992	10	3	uniform	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 7}	187	-0.03869081974055266	0.533399937383193	0.03817106671225723	5.841120028499908e-06	1.607671327183094e-05	0.2535190587447719
0.0012952486673990886	0.0009373823801676432	-0.016932874640276152	10	3	uniform	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 8}	569	-0.00045530607688948344	-0.0885143845561962	0.03817106671225723	0.00010949866244191534	0.00015618416768961384	0.05301530338869934
0.0014123121897379558	0.0009953975677490234	-0.016932874640276152	10	3	uniform	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 9}	569	-0.00045530607688948344	-0.0885143845561962	0.03817106671225723	0.0001591314184692843	0.0001078966346330773	0.05301530338869934
0.0015187263488769531	0.0010790030161539714	0.015346951873787096	10	3	uniform	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'uniform', 'preprocessing_1__k': 10}	499	0.06726718004874066	-0.0885143845561962	0.06728806012881683	8.311637790835386e-05	1.1924637111796139e-05	0.07344105578744116
0.0011542638142903645	0.0007482369740804037	-0.057316991573678304	10	3	distance	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	595	-0.7088473881212742	0.2697446341895895	0.2671517792106498	0.00019777194385533405	1.034552278908478e-05	0.46070277760781675
0.0012537638346354167	0.0009342034657796224	0.015336861087405987	10	3	distance	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	505	-0.37257839689069727	0.3210912976815252	0.09749768247139001	0.00016035657805753403	0.00017760422140593914	0.28908731290027045
0.0013655026753743489	0.0009582042694091797	0.04114216762636891	10	3	distance	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	463	-0.2969739301944898	0.3290166949493678	0.09138373812422873	0.00010413850131344918	0.00015537612767313493	0.25801708889989955
0.0009955565134684246	0.0007282098134358724	0.17521247563581208	10	3	distance	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}	199	-0.307572467807842	0.49383962285462	0.33937027186065827	7.235086235517528e-06	5.1221475742092185e-06	0.3471562292984175
0.001154502232869466	0.0008942286173502604	0.19741052069635642	10	3	distance	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}	121	-0.2578332063207227	0.510707588701788	0.33935717970800405	0.00011750018632850846	1.6660135004311837e-05	0.3294190633088143
0.0014889240264892578	0.0011522769927978516	0.18490880118336897	10	3	distance	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 6}	151	-0.26291502279143075	0.510674553448306	0.30696687289323166	0.00019160914714447025	4.9104195715339114e-05	0.3273976560380779
0.001500527064005534	0.0010557969411214192	0.19836759175469396	10	3	distance	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 7}	115	-0.012320804839800914	0.49840416030609747	0.10901941979778529	0.00019575867338188484	0.0001268306668296481	0.21786436052408198
0.0014124711354573567	0.0010267098744710286	0.04176923412446376	10	3	distance	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 8}	447	0.0032535894017311495	0.013184814915603527	0.10886929805605661	0.0001993025629809541	6.284318579324537e-05	0.04761982251660704
0.0014002323150634766	0.0010110537211100261	0.041529605540999825	10	3	distance	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 9}	453	0.0032489300661856513	0.011817124832191328	0.1095227617246225	0.00020754534736686127	0.00012650127236342538	0.048205500766647855
0.0015015602111816406	0.0010824998219807942	0.048493083840332275	10	3	distance	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 3, 'estimator__weights': 'distance', 'preprocessing_1__k': 10}	427	0.001126360647492164	0.011680258078181738	0.13267263279532293	0.0001823386262731335	0.00013442725568191897	0.05967966451225873
