mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__fit_intercept	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.008385419845581055	0.010442603333738617	0.0007216453552246094	0.00027607710637674	True	1	{'estimator__fit_intercept': True, 'preprocessing_1__k': 1}	0.19366206534406694	0.2325086533450803	0.13529694324686725	0.19430146077750354	0.23476323871047045	0.19559396000012963	0.22157279065306168	0.16757746151355857	0.13634141237807318	0.23085389855409721	0.18189079442964762	0.17961010561274326	0.18852648513556425	0.1881853858000737	0.2505344879306838	0.19375553308886895	0.25586660144579987	0.2069227398794653	0.15764868675576238	0.13418442201989067	0.24770283014320182	0.2099590464862211	0.23039535755854967	0.12586706287304683	0.16169797950579368	0.19490554612580036	0.12679346152862692	0.13173163156214518	0.2913113920845801	0.18129161540321537	0.07467056229710511	0.22956951631222566	0.2365309980290059	0.17105282646168862	0.20110241504519244	0.22036776392691593	0.15676821857797274	0.22580308785542802	0.15650883321391762	0.22424571848847719	0.15623136385385483	0.19860413976703795	0.21529300911754057	0.1626768725253681	0.253949242564659	0.24111494757963214	0.21027698961809904	0.15428142330820238	0.1582432063932846	0.1676548315815457	0.19192398032819485	0.042193871502076666	20
0.00413991928100586	0.0029925235465256424	0.0007854366302490235	0.00037253057864057923	True	2	{'estimator__fit_intercept': True, 'preprocessing_1__k': 2}	0.20006527591005563	0.23097282546167108	0.14339059910576168	0.193790513358723	0.22335903733296436	0.20355143367238737	0.2300173492593932	0.15435425784025725	0.11324765918193014	0.23613344212439624	0.18639413266313076	0.18348121645104243	0.17991619343937792	0.1975805962603221	0.24896800265810393	0.20171939474565648	0.2607134407654823	0.21495041220206235	0.13647755920235483	0.13677627128085068	0.2547916389608865	0.2121763554829481	0.22878844516819596	0.11680664967313448	0.1708495814530554	0.1771577849652617	0.13431366144898838	0.1039658656536695	0.29954420672827786	0.18828693940456864	0.06024705573268374	0.23765594713244442	0.23952168075877966	0.173902652589648	0.20786036632658011	0.2267835434998846	0.15507020046067488	0.2295478529281736	0.15905341487003533	0.22877163955280766	0.15077888150576235	0.20097557550964606	0.22071826503136627	0.16718943951166865	0.2606585630869974	0.24699542612827952	0.2135232993386108	0.13832254929514176	0.15749056274551887	0.16568464989244036	0.1920658461550411	0.04704274334131008	19
0.0044370126724243165	0.003362247689128705	0.0007222318649291993	0.00019533129906381321	True	3	{'estimator__fit_intercept': True, 'preprocessing_1__k': 3}	0.1945221481563767	0.2972479414150301	0.23082760943606906	0.23061018799515187	0.2755147831541829	0.29348622373280986	0.2732044413886685	0.1819255359408638	0.17204692166288504	0.26251855639499944	0.22708229085734333	0.2554572080226344	0.24451350733826616	0.25095895177780636	0.269511384206514	0.24475997439551778	0.24975241853598884	0.2660383055145432	0.20360027523033108	0.2349143285322104	0.2733952641402905	0.25869820133959187	0.27196283473144567	0.20126971145156258	0.23341747139238278	0.23172916237970664	0.21749846013559837	0.08212013906757432	0.34792412913561943	0.260881897484567	0.15648925869485664	0.27008825282420446	0.27166167740094893	0.2341049870477957	0.25535927314424756	0.25010885276534767	0.21347776729833035	0.26910453126945155	0.22662369058575693	0.2918704393211722	0.1952785885596514	0.2629465610004058	0.2792377965936864	0.2173402600794323	0.29745926864190186	0.29321712572781455	0.2580480730900403	0.16031860328983205	0.2461738050943526	0.22628734673150952	0.24225172848214538	0.04369284742250061	16
0.005345253944396972	0.004584041329355722	0.0007946968078613281	0.00034386891064349203	True	4	{'estimator__fit_intercept': True, 'preprocessing_1__k': 4}	0.2807971827488551	0.32099791811585177	0.31946159630457516	0.2781649421979575	0.30841557700174993	0.3198080486388537	0.3410687384164752	0.23285991747001433	0.23602222066080913	0.34550041108966045	0.2973786181473036	0.325373537849987	0.29393013124363665	0.295818468329778	0.3241923842871731	0.3151991039111657	0.33596238530214195	0.29144798793464755	0.2157146592606194	0.26250042216603475	0.3301695490026244	0.3165529073867288	0.33959337744497964	0.2325477622963209	0.30585939031530973	0.290722285824641	0.2117396342165968	0.18103162156620178	0.4118984551972237	0.3389586872764948	0.1658007170976631	0.3169942112986922	0.3627234618621119	0.27002067940059526	0.32919782916757145	0.3017580605903605	0.3086230024147264	0.340107589385402	0.2763547585855557	0.3019250185649388	0.24790008170568023	0.3312205258215404	0.3441975282238241	0.280045493783605	0.34074213590324187	0.3672297212699951	0.32369693064540594	0.17037846581228977	0.3178987224045149	0.2888863535095221	0.29770778418103294	0.050057212895445416	6
0.006387357711791992	0.005138315073293406	0.0007257652282714844	0.00023110094195659788	True	5	{'estimator__fit_intercept': True, 'preprocessing_1__k': 5}	0.2883981636073151	0.32902806405649676	0.3242074746504714	0.2764538937262717	0.30962217309713913	0.31925419344951733	0.32620636275768355	0.20639499863903354	0.2592426799232719	0.35329661883828567	0.3033590192159261	0.33330484844476393	0.30557793563601676	0.282051733830864	0.32330100978904297	0.3035984453525675	0.3434573729494179	0.30431508359239356	0.2997855914010812	0.24488723807764534	0.3249863163603667	0.29954765932511873	0.3411601475908329	0.25317221306985527	0.3057151308493208	0.2911000080646813	0.22148883113270879	0.19313639800389193	0.4199803379637692	0.3381540912226597	0.15690789423627383	0.3270326154752202	0.3566628807025902	0.280677308533511	0.32297635064916674	0.30448476285170256	0.3245617131464611	0.3508018927809996	0.270384306176927	0.3035637927795769	0.2598675992674717	0.3470551590060341	0.34155458548365314	0.2599763304721743	0.33858711957125565	0.3768145453929693	0.3278467134277172	0.18917713264923453	0.30459025805294393	0.3037540040505202	0.3014292199864963	0.048684495124921325	2
0.004104700088500977	0.0030187175294311003	0.0007161760330200196	0.0003462841378760419	True	6	{'estimator__fit_intercept': True, 'preprocessing_1__k': 6}	0.2948264769373502	0.3284051234739658	0.3242242703370577	0.2683915268935474	0.30507800158477616	0.3226376292037616	0.32076071412170615	0.1947536937344927	0.25112748274627805	0.3499784942488131	0.2928539956362983	0.3334608088120238	0.30602660613285315	0.2815349018583857	0.2960401904992249	0.3113051028827536	0.3372533918759538	0.30121234719408985	0.2959781176651748	0.24687634738426334	0.3249241290341043	0.31426662702787334	0.33331531473154064	0.2537520911797493	0.3193761627603199	0.29555725911247177	0.22135244538219667	0.17991057496150642	0.41034972343451204	0.35059849744809457	0.14648781307142889	0.32668814687119996	0.34268038652824295	0.27943700340732325	0.3149264759530376	0.29046798623310666	0.31271023971062006	0.3511355213046371	0.259976699216826	0.30412836894186435	0.25922042203953555	0.322621107577856	0.35446618264705076	0.25977276287822537	0.35078233512868207	0.37629891378217806	0.31798761594092984	0.18046155703919342	0.29028445658312807	0.3010982979412733	0.2981552068218296	0.05020235079831794	5
0.004242238998413086	0.0029512655441037506	0.000706949234008789	0.0002427065037756829	True	7	{'estimator__fit_intercept': True, 'preprocessing_1__k': 7}	0.2889473728882669	0.3124242795264405	0.31816288360818723	0.27322189410204345	0.32803319130684694	0.3147041900135048	0.30130376238864054	0.19591325161432604	0.23689195550682662	0.34436022373364106	0.2938118788516094	0.3332082144839834	0.2989140526185028	0.2761161051562989	0.2958413570931163	0.3076332086084669	0.33620536759264097	0.2884301634846955	0.2902383671374754	0.23746738404270595	0.32063600421374217	0.3144073446584468	0.33052550096916533	0.2528586679123568	0.31430161588253414	0.285706174561036	0.20464730466522052	0.15929802591298403	0.4019038358699495	0.34747518156045754	0.14445346148470783	0.31044457642270007	0.3412257845615676	0.2721540976402862	0.3095852699826416	0.2875937530279933	0.3079097912035428	0.33814545255565753	0.2545083870752264	0.29982887913851264	0.2612240342417531	0.314212217610384	0.3485254546445625	0.2535881492289519	0.35016543459056226	0.3619004153080475	0.3015955469663746	0.17881587267883237	0.29400287288941096	0.3009087522230298	0.29268753926877716	0.05045786209571738	8
0.005373921394348145	0.005260350775298302	0.0006855249404907227	0.00024362422977537007	True	8	{'estimator__fit_intercept': True, 'preprocessing_1__k': 8}	0.2888810720960161	0.3143718896247638	0.31429810676259196	0.2652951533946655	0.3312581625014326	0.3132755122083938	0.29545887253855097	0.19238768104813864	0.23726006858450654	0.33974700782617007	0.29273244480323524	0.331516144785147	0.28164011443728865	0.26797886471402177	0.28516057864820055	0.3094361896918787	0.3346721004649451	0.287530698083146	0.28145356876374106	0.2295741798515849	0.3219861817681411	0.30565994436401533	0.32433010491637315	0.25372180102557906	0.31543073911088815	0.2836135891766288	0.1898018142482527	0.16071457220954954	0.39468430400311116	0.3398505468877274	0.14480607324973316	0.30539186782522987	0.33037494975267523	0.2721853226966944	0.2960534736460362	0.2850403960195743	0.2989225760736718	0.3414714733528492	0.2534699852785236	0.2876299864405798	0.2599383483473833	0.30793352699018606	0.34355705651951796	0.25817636766502294	0.3432637885401839	0.35647268285112377	0.3015943091289679	0.1740041188731999	0.28571568509275713	0.3033945737971102	0.28866237141359413	0.050074307911246764	10
0.005387792587280274	0.0046953907541955955	0.0006785058975219727	0.0002257742573662564	True	9	{'estimator__fit_intercept': True, 'preprocessing_1__k': 9}	0.278689902139841	0.3112342064756596	0.3081815177371342	0.259898728651635	0.32656185278917926	0.3144059635590457	0.2958633668321752	0.18339634955219186	0.2306087898667536	0.33803760567831664	0.29221711472923295	0.3271442859258593	0.276001375982453	0.26977018288985943	0.281845938967507	0.30897526628670247	0.3365034780647941	0.2804704634453481	0.2792634082031077	0.22475877202453554	0.3207797109151841	0.3038893690622887	0.3109065272881272	0.25328922486055394	0.31476299484049597	0.2845222300397774	0.19170779280380323	0.1582499567352844	0.38995698236957543	0.34295421343773336	0.14197771923424818	0.30165729966820265	0.33141535391425747	0.2562981435593811	0.29510817501373676	0.28452615265301007	0.2753946653841537	0.3413842687127232	0.2519655699652369	0.28725552579919345	0.26041852114906716	0.3069762841241588	0.3398364248930905	0.2554544644701503	0.34261708841177296	0.3412375939471758	0.2990519942193137	0.15975527417742863	0.27022592541251556	0.2957725932332047	0.2846635322019235	0.05078343761415545	12
0.006209983825683594	0.004721521983042034	0.0008711576461791992	0.0007605161421377539	True	10	{'estimator__fit_intercept': True, 'preprocessing_1__k': 10}	0.2793045068634369	0.312675195686259	0.2960191035725608	0.25378171215462186	0.3278210061317356	0.3164609897677403	0.31710183437453743	0.17311071852776283	0.2317197690164422	0.3403211194928989	0.28540457233267025	0.3262205458905223	0.266372783419906	0.2926899490569985	0.28463176764318376	0.3090445685701231	0.3365215620214773	0.2662383102156217	0.2742800041288499	0.22437929299419446	0.3240538253647546	0.3005025882754143	0.31080069498601803	0.24229742164808887	0.3129075742042521	0.2800907902500751	0.1874266737704149	0.15299826456265064	0.39870810785696587	0.34396987364237563	0.14396618004948536	0.2952222734517942	0.3257649523299142	0.22877343952800622	0.28100319996228806	0.2833665293699642	0.2814543345047492	0.33815386846009354	0.2522650092788771	0.27871800402089175	0.264001338850021	0.3018042760281374	0.32431816010676895	0.2522120429423724	0.3272067355317878	0.3381166163189049	0.2980295700928097	0.1623381383279675	0.26581572394787667	0.2925176249221716	0.2820580628889487	0.051768086295408966	14
